date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
2020-12-09,100.0,115.0,90.03,92.49,24805639,-19918024.1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-10,99.48,131.75,96.0,130.0,22865686,714538.5677,,,,,,,,,,,,,,,,,,,90.03,,,,,,,,,
2020-12-11,123.82,133.0,116.0,119.58,11776522,-6101989.4605,,,,,,,,,,,,,,,,,,,90.4472,,,,,,,,,
2020-12-14,122.16,123.83,100.66,102.36,8214031,-13110681.4273,,,,,,,,,,,,,,,,,,,91.2982,,,,,,,,,
2020-12-15,104.57,109.89,98.1,102.0,5724126,-15047853.8395,,,,,,,,,,,,,,,,,,,92.1322,,,,,,,,,
2020-12-16,105.0,116.71,104.0,113.69,5406197,-12210770.1267,,,,,,,,,,,,,,,,,,,92.9496,,,,,,,,,
2020-12-17,118.44,121.0,115.45,117.24,3422627,-13425648.5393,,,,,,,,,,,111.0514,,,,,,,,93.7506,,,,,111.0514,,,,
2020-12-18,116.67,145.0,115.09,137.59,8506516,-9133996.0338,,,,,,,,,,,117.6861,,,,,,,,94.5356,,,,,117.4943,,,,
2020-12-21,142.01,168.77,141.0,160.89,11590622,-4121271.1429,,,,,,,,,,,128.4871,,,,,,,,96.0495,,,,,121.9071,60.584,75.9641,,
2020-12-22,170.53,179.0,163.3,177.47,8309626,2568771.7004,,,,,,,,,,,140.7328,,,,,,,,98.9583,,,,,130.1771,76.1951,90.3367,,
2020-12-23,166.9,183.9,151.58,161.06,10874503,-1926429.3222,,,,,,,,,,,145.8146,,,,,68.57,74.1377,,102.9604,,,,,138.5629,83.6132,84.5389,,
2020-12-24,168.0,172.5,156.87,161.0,4381663,-3992510.9799,,,,,,,,,,,149.6109,,,,,31.0,23.8462,,107.8168,,,,,146.9914,84.0126,77.1624,,
2020-12-28,168.68,168.8,143.13,145.88,6113005,-8795628.8658,,,,,,,,,,,148.6782,,,,,26.3,21.9936,,112.3818,,,,,151.59,70.0007,48.3008,,
2020-12-29,146.31,146.39,135.0,139.78,5199779,-9631063.0686,,,,,,,132.9307,,,,146.4537,,,,,37.42,36.5572,,116.6729,132.9307,,,,154.81,51.5844,29.2901,,
2020-12-30,141.65,151.5,141.0,146.84,5013807,-9067606.6629,,,20.6545,,,,134.7853,,,,146.5502,,,,64.5141,44.84,43.9608,64.6315,120.7065,136.8129,,,,156.1314,30.904,15.121,,
2020-12-31,144.1,144.1,136.51,138.75,2319781,-10018998.1326,,,19.9169,,,,135.3139,,,,144.6002,,,,55.8373,25.06,22.0424,61.7355,124.4981,137.4379,,,,152.9686,19.6912,14.6626,,
2021-01-04,131.14,131.21,119.06,120.01,5138645,-14353738.1923,,,19.9007,,,,133.2734,,,,138.4526,,,,48.0481,2.77,2.3627,55.5288,183.9,137.4686,,,,144.76,13.9415,12.0409,,
2021-01-05,119.5,128.13,117.5,122.17,3777179,-14811023.3552,,,19.2382,,,,131.7929,,,,134.382,,,,49.7325,-15.42,-11.2072,56.0769,183.2516,138.8836,,,,139.2043,11.7506,8.5484,,
2021-01-06,119.04,119.2,112.05,113.4,5773657,-18404418.2713,,,18.5869,,,,129.3405,,,,129.1365,,,,49.4443,-47.49,-29.5171,53.2092,181.9366,139.6979,,,,132.4043,8.9817,6.3558,,
2021-01-07,117.98,137.0,115.9,133.58,6855606,-13771198.2921,,,18.945,87.5697,131.789,176.0083,129.9058,,131.789,,130.2474,,,,50.5637,-43.89,-24.7309,58.4718,179.84,141.1186,,131.789,,130.6471,14.3385,28.1112,,
2021-01-08,135.92,147.5,135.6,143.63,6311199,-11564930.4064,,,18.5861,93.746,134.346,174.946,131.7357,,132.9167,,133.593,,,,52.4196,-17.43,-10.8221,60.8343,177.8063,143.0036,,134.346,,131.1971,29.2314,53.2272,53.9071,100.0
2021-01-11,136.0,142.26,133.01,135.62,2522363,-12663462.3988,,,18.0171,94.0735,134.627,175.1805,132.2536,,133.1742,,134.0998,,,,46.6242,-25.38,-15.764,58.0021,175.8336,142.8629,,134.627,,129.5943,51.8625,74.2492,74.8593,62.8567
