date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
2009-08-06,16.5,16.91,15.56,1.15,24197800,-19716725.9259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-07,16.15,16.76,16.03,1.17,2454300,-17363287.5698,,,,,,,,,,,,,,,,,,,1.1094,,,,,,,,,
2009-08-10,16.63,16.63,15.61,1.14,2421000,-24483875.8051,,,,,,,,,,,,,,,,,,,1.1103,,,,,,,,,
2009-08-11,15.98,16.0,15.5,1.12,2305400,-31861155.8051,,,,,,,,,,,,,,,,,,,1.195,,,,,,,,,
2009-08-12,16.15,16.2,15.66,1.14,1451300,-28098526.1754,,,,,,,,,,,,,,,,,,,1.1941,,,,,,,,,
2009-08-13,16.0,16.72,16.0,1.18,1150600,-22025915.0643,,,,,,,,,,,,,,,,,,,1.1932,,,,,,,,,
2009-08-14,16.5,17.0,16.25,1.18,637800,-22451115.0643,,,,,,,,,,,1.1551,,,,,,,,1.1051,,,,,1.1551,,,,
2009-08-17,16.27,16.37,16.2,1.16,254400,-24396526.829,,,,,,,,,,,1.1554,,,,,,,,1.1062,,,,,1.1555,,,,
2009-08-18,16.48,17.2,16.35,1.22,1446700,-14354726.829,,,,,,,,,,,1.1708,,,,,,,,1.1073,,,,,1.162,67.7429,70.9639,,
2009-08-19,16.84,17.94,16.8,1.28,2070800,4536781.9429,,,,,,,,,,,1.197,,,,,,,,1.1097,,,,,1.1815,72.7266,78.9937,,
2009-08-20,17.95,17.95,17.29,1.27,1882100,12521448.6096,,,,,,,,,,,1.2143,,,,,0.1127,9.7651,,1.1147,,,,,1.2028,80.8885,92.708,,
2009-08-21,17.79,17.97,17.58,1.27,863600,14514371.6865,,,,,,,,,,,1.2284,,,,,0.0991,8.4601,,1.1213,,,,,1.2214,88.1329,92.697,,
2009-08-24,17.52,17.85,17.3,1.25,1021600,11728189.8683,,,,,,,,,,,1.2332,,,,,0.1091,9.5805,,1.1293,,,,,1.231,89.7634,83.8853,,
2009-08-25,17.65,17.9,17.55,1.27,530800,15519618.4397,,,,,,,1.1994,,,,1.2431,,,,,0.1554,13.9119,,1.1369,1.1994,,,,1.2438,86.8893,84.0856,,
2009-08-26,17.69,17.85,17.15,1.27,708600,22605618.4397,,,0.0483,,,,1.2092,,,,1.2505,,,,65.8672,0.1319,11.5625,67.2165,1.1442,1.2079,,,,1.2604,83.3344,82.0324,,
2009-08-27,17.85,18.21,17.55,1.29,1161100,32457376.0155,,,0.0482,,,,1.2206,,,,1.2616,,,,63.6748,0.1148,9.7281,69.3278,1.151,1.2167,,,,1.2715,85.4162,90.1308,,
2009-08-28,18.1,19.0,18.0,1.32,1295000,31680376.0155,,,0.0498,,,,1.2334,,,,1.2754,,,,75.3354,0.1333,11.2651,71.3171,1.1598,1.2295,,,,1.2774,85.3878,84.0001,,
2009-08-31,18.35,18.4,17.81,1.3,1004800,34916172.6257,,,0.0496,,,,1.242,,,,1.281,,,,80.383,0.1412,12.2072,67.2274,1.1735,1.2423,,,,1.2819,82.8649,74.4637,,
2009-09-01,18.25,18.44,16.94,1.27,1383500,37867639.2923,,,0.0537,,,,1.2461,,,,1.2789,,,,71.4063,0.0556,4.5694,62.2445,1.1862,1.2518,,,,1.2822,71.9638,57.4276,,
2009-09-02,17.76,18.25,17.48,1.26,1293400,31652600.3313,,,0.0538,1.1019,1.2254,1.3488,1.248,,1.2254,,1.2743,,,,71.8364,-0.015,-1.1738,59.9213,1.198,1.2575,,1.2254,,1.284,59.1698,45.6179,,
