date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2025-10-30,28.68,28.69,25.5,27.39,3727731,5130599.3321,,,3.7618,20.2879,26.5365,32.7851,26.3112,27.0183,,,26.3725,,,,,51.3188,-2.27,-7.6534,46.3941,31.6348,26.0657,26.5365,,,24.7229,,86.5114,68.0013
2025-10-31,27.76,30.02,26.11,26.21,3048165,2238350.7004,,,3.7724,20.2398,26.417,32.5942,26.2977,26.9413,,,26.3319,,,,,48.6944,-0.79,-2.9259,44.2015,31.1174,25.7943,26.417,,,25.6257,,70.0337,50.5668
2025-11-03,27.58,29.31,27.18,27.95,2790908,1465282.2873,,,3.7243,20.284,26.497,32.71,26.518,27.0374,,,26.7364,,,,,53.2883,2.56,10.0827,48.0969,30.6207,25.6771,26.497,,,26.7843,,58.1743,55.9547
2025-11-04,26.46,28.25,24.75,26.62,3284853,1690529.3501,,,3.7083,20.2535,26.4195,32.5855,26.5316,26.9976,,,26.7073,,,,,54.467,4.91,22.6163,45.4831,30.1439,25.5429,26.4195,,,27.2243,,44.5715,27.1931
2025-11-05,27.54,28.9,25.7,26.45,3065331,62072.2564,,,3.672,20.2369,26.4,32.5631,26.5207,26.9455,,,26.643,,,,,53.6669,6.56,32.9814,45.1454,29.6862,25.3136,26.4,,,27.5986,,35.7932,24.2318
2025-11-06,27.0,27.08,24.73,25.64,2581567,-515890.5048,,,3.5772,20.1743,26.3435,32.5127,26.4033,26.8212,,,26.3922,,,,,54.5107,5.8,29.2339,43.4885,29.2467,25.2164,26.3435,,,26.9957,,17.1416,0.0
2025-11-07,24.79,24.81,22.78,24.35,3507687,1402105.8351,12.3514,,3.526,20.0134,26.107,32.2006,26.1295,26.5858,,,25.8817,,,,,56.2948,0.81,3.441,40.9132,28.9,25.1421,26.107,,,26.3729,,8.0773,0.0
2025-11-10,24.6,25.7,23.9,25.31,3858630,3600677.3549,11.6448,,3.4029,20.0418,25.872,31.7022,26.0202,26.4643,,,25.7388,,,,,63.9911,1.48,6.2107,43.5904,28.492,25.3993,25.872,,,26.0757,,19.5275,58.5825
2025-11-11,23.75,23.75,21.6,21.91,3969355,775973.5642,11.7459,,3.4248,19.6762,25.488,31.2998,25.4722,26.0306,26.5493,,24.7816,,,,,66.9197,-7.95,-26.6242,37.1673,28.1003,25.5436,25.488,26.5493,,25.4614,,19.5275,0.0
2025-11-12,22.31,22.37,21.16,21.76,3682776,730129.8796,11.9745,,3.2663,19.2955,25.151,31.0065,24.9773,25.6238,26.2403,,24.0262,,,,,66.8771,-6.95,-24.2076,36.9089,27.7243,25.6807,25.151,26.1903,,24.5771,,19.5275,0.0
2025-11-13,21.65,21.74,17.2,17.5,9755154,-7715751.5263,13.2548,,3.359,18.183,24.543,30.903,23.9803,24.8501,25.6765,,22.3946,,,,,56.6686,-9.89,-36.1081,30.4372,27.3633,25.2493,24.543,25.8143,,23.2743,,-0.0,0.0
2025-11-14,17.2,18.53,16.3,18.29,5210958,-3623931.7207,14.6486,,3.2784,17.3028,24.1075,30.9122,23.2216,24.2254,25.1999,,21.3685,,,,,49.8781,-7.92,-30.2175,32.7907,26.8549,24.8536,24.1075,25.4707,,22.1086,,5.9645,17.8934
2025-11-17,18.04,19.0,16.93,18.35,4016868,-2135842.6068,15.7281,,3.1917,16.5368,23.7555,30.9742,22.572,23.6658,24.758,,20.6139,,-2.4589,-0.6552,-1.8037,40.4421,-9.6,-34.347,32.9762,26.2216,24.0314,23.7555,25.204,,21.0671,,18.5398,37.726
2025-11-18,17.6,19.22,16.77,18.36,3841416,-991257.4313,16.6259,,3.1387,16.0393,23.588,31.1367,22.0104,23.1605,24.3452,,20.0504,,-2.5504,-0.5974,-1.953,38.1463,-8.26,-31.0293,33.0094,25.6263,23.2921,23.588,24.877,,20.2114,,31.7881,39.745
2025-11-19,18.36,18.76,16.7,16.91,4170473,-4311439.8197,17.4793,,3.0617,15.4968,23.439,31.3812,21.3304,22.5652,23.8655,,19.2653,,-2.7086,-0.6045,-2.1041,39.0256,-9.54,-36.0681,30.6406,25.0667,22.5436,23.439,24.546,,19.0114,,28.46,7.909
2025-11-20,17.96,18.05,15.36,15.41,4448095,-8594178.1282,18.6468,,3.0351,14.6627,23.2175,31.7723,20.541,21.8838,23.32,,18.3015,,-2.9214,-0.6538,-2.2676,32.5713,-10.23,-39.8986,28.3724,24.5407,21.7721,23.2175,24.1673,,18.0829,,15.8847,0.0
2025-11-21,15.84,15.9,13.64,14.34,6713224,-11148767.792,20.167,,2.9797,13.3725,22.7575,32.1425,19.7142,21.1653,22.7406,,17.3111,,-3.1402,-0.6981,-2.4421,25.7626,-10.01,-41.1088,26.8457,23.8981,20.8,22.7575,23.676,,17.0229,,2.6363,0.0
2025-11-24,13.84,14.92,12.88,14.46,5515474,-8093627.7822,21.7601,,2.9126,12.252,22.289,32.326,19.0136,20.5267,22.2064,,16.5983,,-3.2663,-0.6593,-2.607,25.9603,-10.85,-42.8684,27.318,23.0774,19.9314,22.289,23.1577,,16.5886,,2.5544,7.6633
2025-11-25,14.59,15.04,13.4,14.1,3581404,-8595897.8553,23.1642,,2.8217,11.4918,21.5013,31.5107,18.3591,19.9151,21.6837,,15.975,,-3.3561,-0.5993,-2.7568,23.9945,-7.805,-35.623,26.7674,22.1592,19.0496,21.5013,22.6415,,15.9907,,2.5544,0.0
2025-11-26,14.14,16.05,14.01,15.81,4262245,-5336534.0318,23.8577,18.1045,2.7659,11.1295,20.8563,30.583,18.0193,19.5242,21.3048,,15.9337,,-3.2523,-0.3964,-2.8559,29.4336,-5.95,-27.3438,33.6813,21.3236,18.3475,20.8563,22.2185,,15.6279,,35.8878,100.0
2025-11-28,16.16,16.89,16.05,16.49,2738976,-5206106.6032,24.0143,17.8295,2.6455,10.8933,20.3113,29.7292,17.8154,19.2352,20.9942,,16.0728,,-3.0796,-0.179,-2.9006,34.2894,-1.01,-5.7714,36.2657,20.5633,17.7861,20.3113,21.7795,,15.3607,,66.6667,100.0
2025-12-01,16.3,16.75,15.36,16.45,4204943,-2816246.9126,24.3892,18.0675,2.5558,10.6708,19.8233,28.9757,17.6333,18.9699,20.701,,16.1671,,-2.9124,-0.0094,-2.903,26.6717,-1.84,-10.0601,36.1764,19.8713,17.1532,19.8233,21.4278,,15.295,,99.6866,99.0598
2025-12-02,16.42,16.6,15.2,15.23,3080781,-5764994.4411,24.7916,18.383,2.4732,10.6339,19.1873,27.7406,17.3129,18.6137,20.348,,15.9328,,-2.8455,0.046,-2.8915,27.6614,-3.12,-17.0027,33.4692,19.2417,16.6761,19.1873,21.0892,,15.2693,,89.8725,70.5579
2025-12-03,15.08,15.22,14.11,14.66,3595116,-5797382.8736,25.53,19.3924,2.3766,10.5406,18.5893,26.6379,16.9592,18.2372,19.981,,15.6146,,-2.8062,0.0682,-2.8744,28.3713,-3.7,-20.1525,32.2547,18.6687,16.1689,18.5893,20.8542,,15.315,,56.5392,0.0
2025-12-04,14.62,16.66,14.25,15.91,4023602,-4278097.4711,25.3077,19.9782,2.379,10.7996,18.0623,25.3249,16.8193,18.0156,19.7184,,15.6885,,-2.6437,0.1846,-2.8283,38.6018,-1.0,-5.9137,37.602,18.1472,16.0554,18.0623,20.7215,,15.5221,,56.8526,100.0
2025-12-05,15.78,16.05,14.7,15.16,2975277,-5231021.4308,25.1012,20.4146,2.3057,11.0692,17.5383,24.0073,16.598,17.7436,19.4243,,15.5564,,-2.5461,0.2258,-2.7718,40.6022,-0.25,-1.6223,35.7773,17.6727,15.8318,17.5383,20.5655,,15.6729,,55.2919,65.8757
2025-12-08,15.15,16.41,15.14,15.68,3529732,-5743178.623,24.6795,20.6527,2.2321,11.4032,17.1048,22.8063,16.4756,17.5471,19.1827,,15.5873,,-2.3991,0.2982,-2.6973,39.4527,1.34,9.3445,38.0229,17.2409,15.6411,17.1048,20.3035,,15.6543,,88.6252,100.0
2025-12-09,15.55,16.66,15.36,16.16,2523360,-5168359.1635,24.1221,20.8007,2.1652,12.3597,16.6473,20.9348,16.4335,17.415,18.9877,,15.7304,,-2.2183,0.3832,-2.6015,37.396,1.7,11.7566,40.1049,16.848,15.4839,16.6473,20.0478,,15.6071,,88.6252,100.0
2025-12-10,16.03,16.05,14.93,15.38,2697445,-5682445.6737,23.8145,21.2306,2.0985,12.7516,16.3208,19.8899,16.2931,17.2212,18.755,22.4579,15.6428,,-2.1136,0.3903,-2.5039,38.8077,1.275,9.0393,37.8782,16.66,15.3746,16.3208,19.5652,22.4579,15.4543,,82.8487,48.5462
2025-12-11,15.0,15.7,13.91,15.25,3615899,-3884596.4502,23.9956,22.0813,2.0765,13.4209,15.9953,18.5696,16.154,17.0334,18.5288,22.1752,15.5446,,-2.0178,0.3889,-2.4067,39.6893,-0.56,-3.5421,37.5044,16.66,15.3632,15.9953,19.1165,22.1123,15.4571,,62.8186,39.9097
2025-12-12,9.2,10.88,8.3,10.09,63336198,20664317.5033,25.8787,23.8194,2.4246,12.0752,15.6248,19.1743,15.3455,16.3722,17.9844,21.7013,14.181,,-2.3315,0.0602,-2.3916,24.1317,-6.4,-38.8114,26.3785,16.3194,15.0596,15.6248,18.5398,21.7385,14.8043,,29.4853,0.0
2025-12-15,10.23,10.24,8.43,8.59,12226400,10655157.7077,27.6274,25.3958,2.3814,10.6525,15.1398,19.627,14.4447,15.631,17.3783,21.1871,12.7832,,-2.6702,-0.2229,-2.4474,23.5384,-7.86,-47.7812,24.1369,15.7,14.6404,15.1398,17.9525,21.3383,13.7586,,13.3032,0.0
2025-12-16,8.79,10.07,8.7,9.74,10465497,16106766.4111,29.2511,26.5544,2.3168,9.8963,14.7093,19.5222,13.8174,15.0699,16.8855,20.7382,12.0224,,-2.8135,-0.2929,-2.5206,26.1807,-5.49,-36.0473,29.1106,14.96,14.3286,14.7093,17.3455,21.0061,12.9843,,12.0652,36.1956
2025-12-17,9.87,10.0,8.66,9.06,6952293,13268564.3999,30.7678,27.391,2.2467,9.1436,14.2443,19.3449,13.1831,14.4976,16.3806,20.2803,11.2818,,-2.948,-0.3419,-2.6061,21.5664,-5.6,-38.1992,27.944,14.294,13.8464,14.2443,16.7602,20.6239,12.0386,,21.5586,28.4802
2025-12-18,9.32,9.33,8.18,8.22,10786997,3231967.1912,32.305,28.3471,2.1684,8.2331,13.8098,19.3864,12.5214,13.8997,15.8542,19.8073,10.5164,,-3.0867,-0.3845,-2.7022,17.7611,-7.69,-48.3344,26.5296,13.6946,13.2557,13.8098,16.1525,20.2515,10.9043,,37.5942,48.1068
2025-12-19,8.42,8.62,8.02,8.44,8795196,6843093.0048,33.776,29.2838,2.056,7.4723,13.4613,19.4502,11.9772,13.3797,15.3758,19.3615,9.9973,,-3.1427,-0.3524,-2.7903,17.6948,-6.72,-44.3272,27.5637,13.088,12.6836,13.4613,15.5792,19.8849,9.9129,,48.495,68.8982
2025-12-22,8.49,9.32,8.48,8.88,5183564,6596256.6238,34.518,30.024,1.972,6.8944,13.1883,19.4821,11.5642,12.9512,14.9567,18.9505,9.718,,-3.1156,-0.2603,-2.8553,20.8838,-6.8,-43.3673,29.6951,12.4798,12.23,13.1883,15.0635,19.4809,9.0029,,72.335,100.0
2025-12-23,8.69,8.75,8.24,8.25,4501249,2272782.0709,35.2888,30.2982,1.8769,6.261,12.8778,19.4945,11.1223,12.5035,14.524,18.5309,9.351,,-3.1091,-0.203,-2.9061,21.0987,-7.91,-48.948,28.4063,11.9447,11.7721,12.8778,14.4948,19.0457,8.74,,76.0612,59.2856
2025-12-24,8.25,8.25,7.83,7.92,4458157,-274736.2148,36.1468,30.624,1.7728,5.6394,12.5685,19.4976,10.6954,12.0669,14.098,18.1148,8.9932,,-3.095,-0.1511,-2.9439,17.0677,-7.46,-48.5046,27.7274,11.4737,11.2014,12.5685,14.0285,18.6123,8.6443,,65.7086,37.8403
2025-12-26,7.95,7.96,7.52,7.62,5569716,-3216046.9114,37.0535,30.8665,1.678,5.0782,12.159,19.2398,10.2853,11.6434,13.68,17.7032,8.6499,,-3.0726,-0.1029,-2.9696,17.0998,-7.63,-50.0328,27.0935,11.0,10.6629,12.159,13.5572,18.1947,8.3414,,32.3753,0.0
2025-12-29,7.45,7.85,7.28,7.52,5435601,-4074299.7009,37.9793,31.0507,1.5988,4.6475,11.7105,18.7735,9.9166,11.2507,13.2826,17.3039,8.3674,,-3.0279,-0.0467,-2.9813,13.3045,-2.57,-25.4708,26.873,10.5121,10.08,11.7105,13.2245,17.7519,8.1214,,12.6134,0.0
2025-12-30,7.58,8.3,7.58,8.09,5877216,-1640284.5936,38.3548,31.0846,1.5403,4.4138,11.2925,18.1712,9.6731,10.9497,12.9476,16.9425,8.2981,,-2.913,0.0546,-2.9676,13.7016,-0.5,-5.8207,30.353,10.0273,9.5036,11.2925,12.8845,17.3737,8.1029,,33.3333,100.0
2025-12-31,8.02,8.26,7.85,8.0,5030902,-2990038.7888,38.7035,31.3496,1.4596,4.1589,10.931,17.7031,9.45,10.6688,12.6284,16.5918,8.2236,,-2.7969,0.1365,-2.9335,16.594,-1.74,-17.8645,30.1093,9.6152,8.9764,10.931,12.5395,17.0259,8.04,,64.3329,92.9987
2026-01-02,8.09,9.22,8.02,8.82,9665077,231653.5446,37.9986,31.9386,1.4425,4.0337,10.639,17.2443,9.366,10.4927,12.3827,16.2871,8.3727,,-2.6087,0.2598,-2.8685,22.1041,-0.24,-2.649,35.2121,9.2649,8.5171,10.639,12.2215,16.7681,8.0314,,97.6662,100.0
2026-01-05,9.1,9.23,8.37,8.68,10019875,-2564590.6415,37.3336,32.4805,1.4009,4.0873,10.2775,16.4677,9.2745,10.3201,12.1438,15.9887,8.4495,,-2.4427,0.3407,-2.7834,44.7898,0.46,5.5961,34.7456,7.28,8.4164,10.2775,11.9472,16.5439,8.0929,,95.8018,94.4067
2026-01-06,8.78,9.72,8.63,9.5,8919540,2754401.1017,36.2003,32.7257,1.3787,4.2195,9.9945,15.7695,9.3046,10.242,11.9733,15.7343,8.7121,,-2.2194,0.4512,-2.6706,55.6987,1.06,12.5592,39.7774,7.2995,8.4814,9.9945,11.7502,16.3371,8.3186,,98.1356,100.0
2026-01-07,9.39,9.39,8.37,8.54,10061491,-3953259.565,35.3222,33.045,1.3609,4.4607,9.6375,14.8143,9.2026,10.0799,11.7518,15.4522,8.6691,,-2.0957,0.4599,-2.5556,44.9128,-0.34,-3.8288,36.2529,7.3479,8.3957,9.6375,11.5568,16.0371,8.45,,85.9839,63.545
2026-01-08,8.5,9.12,8.24,8.83,9295539,-854746.565,34.5963,33.4507,1.3269,5.0421,9.271,13.4999,9.153,9.9608,11.5633,15.1925,8.7093,,-1.9518,0.4831,-2.4348,44.0503,0.58,7.0303,38.039,7.3954,8.3793,9.271,11.3692,15.7371,8.6371,,76.3318,65.4504
2026-01-09,9.2,9.74,9.15,9.18,8261303,-8275917.0565,33.2307,33.5034,1.2971,5.7929,8.961,12.1291,9.1566,9.8865,11.4095,14.9567,8.827,,-1.7889,0.5168,-2.3056,53.7541,1.26,15.9091,40.216,7.4418,8.4479,8.961,11.205,15.3235,8.7929,,76.3318,100.0
2026-01-12,9.21,10.57,8.95,10.37,9600039,-1046258.0565,31.1291,32.8235,1.3202,7.2052,8.717,10.2288,9.3184,9.9325,11.3424,14.7768,9.2127,,-1.5459,0.6078,-2.1537,63.1877,2.75,36.0892,47.0306,7.5108,8.5857,8.717,11.0237,14.9567,9.1314,,88.4835,100.0
2026-01-13,10.32,10.42,9.95,10.31,6209578,2256708.9647,29.1776,32.2332,1.2595,7.1737,8.728,10.2823,9.4506,9.9685,11.2758,14.6016,9.4871,,-1.3427,0.6488,-1.9915,63.8955,2.79,37.1011,46.7413,7.6332,8.6879,8.728,10.8177,14.6151,9.3443,,99.1053,97.3158
2026-01-14,10.22,10.25,9.3,9.71,6073235,1425634.7016,27.9432,32.045,1.2416,7.174,8.784,10.394,9.4852,9.9439,11.1748,14.4098,9.5428,,-1.2161,0.6203,-1.8364,62.4219,1.62,20.0247,43.8373,7.7506,8.7921,8.784,10.593,14.2851,9.4914,,87.2673,64.4862
2026-01-15,9.82,10.06,9.5,9.69,5537262,-348151.0688,26.7969,31.9252,1.1929,7.1773,8.7815,10.3857,9.5125,9.9197,11.079,14.2247,9.5796,,-1.1046,0.5854,-1.6901,61.2115,1.69,21.125,43.7398,7.8634,8.9186,8.7815,10.4083,13.9199,9.5186,,71.1704,51.7091
2026-01-16,9.91,10.45,9.67,10.12,5624507,580838.9135,25.2898,31.6345,1.1633,7.1295,8.8348,10.54,9.5941,9.9392,11.0175,14.0639,9.7159,,-0.97,0.5761,-1.546,66.2434,1.305,14.7959,46.527,7.9717,9.0975,8.8348,10.2572,13.59,9.745,,66.9637,84.6958
2026-01-20,9.72,9.94,9.18,9.22,5987248,-4776172.4549,24.3602,31.3575,1.1477,7.196,8.8848,10.5735,9.5443,9.8707,10.9015,13.874,9.592,,-0.9257,0.4963,-1.422,65.1881,0.54,6.2212,41.8786,8.0756,9.2189,8.8848,10.0342,13.2454,9.8007,,45.4683,0.0
2026-01-21,9.48,10.27,8.69,9.04,6959938,-8651031.5542,23.9336,31.3186,1.1785,7.2374,8.9148,10.5921,9.477,9.7916,10.7814,13.6844,9.454,,-0.8947,0.4218,-1.3165,59.2727,-0.46,-4.8421,41.0012,8.1754,9.2868,8.9148,9.8302,12.9134,9.7807,,28.2319,0.0
2026-01-22,9.14,9.45,8.81,9.2,6279758,-7277334.4917,23.5375,30.768,1.1401,7.2489,8.9308,10.6126,9.4401,9.7353,10.6794,13.5086,9.3905,,-0.8475,0.3752,-1.2227,54.2655,0.66,7.7283,42.1612,8.2712,9.3725,8.9308,9.6142,12.6104,9.6136,,6.9975,20.9926
2026-01-23,9.2,10.2,8.9,9.8,6678298,-4693012.2771,22.2388,29.7862,1.1518,7.3162,9.0083,10.7003,9.4881,9.7414,10.6226,13.3631,9.4929,,-0.753,0.3757,-1.1288,53.3581,0.97,10.9853,46.4159,8.3631,9.4425,9.0083,9.4022,12.3002,9.5407,,39.6609,97.9899
2026-01-26,9.66,9.75,9.1,9.21,5267138,-8177426.6464,21.0329,28.6166,1.1196,7.4549,9.0728,10.6906,9.451,9.6908,10.5315,13.2003,9.4221,,-0.7175,0.329,-1.0465,46.2901,0.03,0.3268,43.0614,8.4514,9.4804,9.0728,9.1965,12.0462,9.4693,,52.3438,38.049
2026-01-27,9.27,9.82,9.25,9.59,3426843,-7516106.0674,19.8245,27.5733,1.0832,7.6846,9.1713,10.6579,9.4695,9.6812,10.4708,13.0587,9.4641,,-0.6512,0.3163,-0.9675,43.3059,-0.78,-7.5217,45.7794,8.5361,9.4868,9.1713,9.0078,11.8028,9.455,,74.761,88.2442
2026-01-28,9.6,10.15,9.37,9.96,5108323,-4896453.2469,18.5341,26.5652,1.0615,7.9781,9.2933,10.6084,9.5349,9.7078,10.4378,12.9372,9.5881,,-0.5622,0.3242,-0.8864,51.0292,-0.35,-3.3948,48.3639,8.6175,9.5882,9.2933,9.0035,11.652,9.4314,,75.4311,100.0
2026-01-29,9.86,9.9,9.38,9.7,4388343,-3883758.7085,17.3358,25.2833,1.0271,8.1707,9.3738,10.5768,9.5569,9.707,10.3902,12.8102,9.6161,,-0.5069,0.3036,-0.8105,53.4296,-0.01,-0.103,46.6801,8.6956,9.6504,9.3738,9.0405,11.4802,9.5,,85.496,68.2437
2026-01-30,9.45,9.74,8.71,8.72,5364954,-9144538.8444,16.8242,23.9767,1.0273,8.3373,9.4098,10.4822,9.4453,9.613,10.2825,12.6498,9.392,,-0.536,0.2196,-0.7556,45.6418,-0.97,-10.0103,40.8998,10.57,9.6175,9.4098,9.0065,11.2876,9.4543,,56.0812,0.0
2026-02-02,8.71,8.91,8.12,8.24,5348205,-12925753.8444,16.9863,23.082,1.01,8.2185,9.3808,10.543,9.2846,9.4823,10.1507,12.4769,9.104,,-0.5909,0.1318,-0.7227,35.9023,-1.885,-18.6173,38.3922,10.5514,9.4654,9.3808,8.9792,11.0852,9.3171,,22.7479,0.0
2026-02-03,8.24,8.58,8.01,8.52,5372059,-8684654.6338,17.2559,22.5995,0.9786,8.1893,9.3728,10.5562,9.1827,9.3906,10.0455,12.3217,8.958,,-0.6049,0.0942,-0.6991,28.077,-0.7,-7.5922,40.6771,10.5029,9.3375,9.3728,8.9892,10.9174,9.1343,,7.6378,22.9135
2026-02-04,8.63,8.63,7.84,8.18,5355310,-9430330.7098,17.6858,22.2413,0.9651,8.0166,9.3068,10.5969,9.049,9.2753,9.9251,12.1593,8.7635,,-0.6361,0.0504,-0.6865,28.6782,-0.86,-9.5133,38.7955,10.4281,9.2282,9.3068,8.9805,10.7728,8.9871,,9.26,4.8666
2026-02-05,7.92,8.08,7.18,7.2,5874321,-15043570.7765,18.7271,22.0084,0.9676,7.6852,9.2398,10.7943,8.8025,9.0777,9.7493,11.9648,8.3726,,-0.7314,-0.0359,-0.6955,29.0875,-2.0,-21.7391,33.9246,10.3246,9.0504,9.2398,8.9245,10.63,8.6457,,9.26,0.0
2026-02-06,7.42,8.06,7.27,8.0,4731897,-11030442.941,19.694,22.0271,0.9599,7.5601,9.1983,10.8364,8.6955,8.975,9.6364,11.8093,8.2795,,-0.734,-0.0308,-0.7032,27.0154,-1.8,-18.3673,40.4928,10.1673,8.8986,9.1983,8.9162,10.5008,8.3657,,34.046,97.2714
2026-02-09,8.13,8.84,7.93,8.69,5078306,-7626303.7542,19.2847,21.6092,0.9564,7.5206,9.1738,10.8269,8.6947,8.9479,9.5754,11.687,8.3821,16.5066,-0.6726,0.0245,-0.6971,34.0132,-0.52,-5.646,45.5228,10.018,8.8607,9.1738,8.9418,10.3925,8.2214,16.5066,65.7571,100.0
2026-02-10,8.63,9.47,8.43,9.4,8865230,45529.8996,18.0302,20.7839,0.9623,7.5608,9.1253,10.6897,8.7888,8.9909,9.5641,11.5973,8.6366,16.3504,-0.5602,0.1095,-0.6697,45.0332,-0.19,-1.9812,50.1885,9.8761,8.8864,9.1253,9.0012,10.2643,8.3186,16.2496,99.0905,100.0
2026-02-11,9.82,10.2,9.24,9.52,8951658,-3750722.9695,17.4782,19.8585,0.9618,7.6054,9.0858,10.5661,8.8863,9.0413,9.5612,11.5158,8.8574,16.2002,-0.4561,0.1708,-0.627,55.3338,-0.44,-4.4177,50.9531,7.18,8.9093,9.0858,9.0678,10.1249,8.5014,16.0356,100.0,100.0
2026-02-12,9.82,9.91,9.02,9.26,6875469,-6874544.0741,16.6618,18.8473,0.9573,7.608,9.0633,10.5185,8.9361,9.0622,9.5418,11.4274,8.9581,16.0477,-0.3902,0.1894,-0.5796,46.2879,-0.44,-4.5361,49.1913,7.2102,8.8707,9.0633,9.1068,9.9811,8.6071,15.8207,94.3857,83.1571
2026-02-13,9.17,10.59,9.13,10.29,11382600,-169724.8961,16.6346,18.2296,0.9932,7.5647,9.0933,10.6218,9.1166,9.1791,9.5901,11.3828,9.2911,15.9212,-0.2519,0.2622,-0.5141,57.0886,1.57,18.0046,55.7229,7.2401,8.9479,9.0933,9.1832,9.8823,8.9086,15.6422,94.3857,100.0
