date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2016-07-28,10.35,11.88,10.0,11.08,1569054,233688.8936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-29,11.0,11.91,10.26,11.26,232697,283048.8633,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,
2016-08-01,11.6,12.07,11.02,12.07,112857,395905.8633,,,,,,,,,,,,,,,,,,,,,10.0191,,,,,,,,,
2016-08-02,11.88,13.2,11.88,13.16,105448,494963.0754,,,,,,,,,,,,,,,,,,,,,10.0601,,,,,,,,,
2016-08-03,13.2,13.75,13.2,13.65,80071,545941.1753,,,,,,,,,,,,,,,,,,,,,10.1543,,,,,,,,,
2016-08-04,13.85,13.85,12.8,13.53,108393,588266.061,,,,,,,,,,,,,,,,,,,,,10.2981,,,,,,,,,
2016-08-05,13.2,14.52,13.2,14.08,84287,616361.7277,,,,,,,,,,,,12.69,,,,,,,,,10.4757,,,,,,12.69,,,
2016-08-08,14.5,14.85,13.22,13.82,44311,604672.3227,,,,,,,,,,,,12.9725,,,,,,,,,10.7184,,,,,,13.0814,,,
2016-08-09,13.92,14.22,13.26,14.09,23440,621730.7521,,,,,,,,,,,,13.2519,,,,,,,,,11.0076,,,,,,13.4857,,,
2016-08-10,13.93,14.1,13.35,14.09,51905,672258.9616,,,,,,,,,,,,13.4614,,,,,,,,,11.2766,,,,,,13.7743,,,
2016-08-11,14.0,14.18,13.5,14.0,25117,684078.7263,,,,,,,,,,,,13.5961,,,,,,2.92,26.3538,,11.5267,,,,,,13.8943,,,
2016-08-12,14.2,14.2,13.5,13.88,59058,689140.8406,,,,,,,,,,,,13.667,,,,,,2.62,23.2682,,11.7593,,,,,,13.9271,,,
2016-08-15,14.02,14.14,13.31,13.67,75611,679128.0091,,,,,,,,,,,,13.6678,,,,,,1.6,13.256,,11.9757,,,,,,13.9471,,,
2016-08-16,13.41,14.5,12.17,13.64,95577,704150.3138,,,,,,,13.2871,,,,,13.6608,,,,,,0.48,3.6474,,14.85,13.2871,,,,,13.8843,,,
2016-08-17,13.64,13.7,12.72,13.45,41464,724490.7446,,,1.1313,,,,13.3089,,,,,13.6081,,,,,57.839,-0.2,-1.4652,76.8707,14.8232,13.4564,,,,,13.8314,,,
2016-08-18,13.44,13.5,13.06,13.25,34561,719777.881,,,1.0819,,,,13.301,,,,,13.5186,,,,,47.0026,-0.28,-2.0695,73.2912,14.7967,13.5986,,,,,13.7114,,,
2016-08-19,13.44,13.53,13.01,13.23,24513,716006.6502,,,1.0418,,,,13.2915,,,,,13.4464,,,,,39.6038,-0.85,-6.0369,72.9255,14.7704,13.6814,,,,,13.5886,,,
2016-08-22,13.05,13.06,12.7,12.85,55701,706466.6999,,,1.0052,,,,13.2327,,,,,13.2973,,,,,29.5621,-0.97,-7.0188,66.1697,14.7444,13.6593,,,,,13.4243,,,
2016-08-23,12.9,13.44,12.9,13.2,41991,711132.3666,,,0.9756,,,,13.2283,,,,,13.273,,,,,25.9649,-0.89,-6.3165,69.0167,14.7187,13.6271,,,,,13.3271,,,
2016-08-24,13.17,13.87,13.13,13.59,63677,726614.8538,,,0.9587,11.5871,13.2795,14.9719,13.2765,,13.2795,,,13.3523,,,,,36.3291,-0.5,-3.5486,71.8587,14.6932,13.6314,,13.2795,,,13.3157,,,
2016-08-25,13.83,13.83,13.35,13.6,23825,727607.5622,,,0.9245,12.0439,13.4055,14.7671,13.3197,,13.31,,,13.4142,,,,,30.2721,-0.4,-2.8571,71.9298,14.6679,13.5971,,13.4055,,,13.31,,63.9169,85.2611
2016-08-26,13.6,13.8,13.3,13.57,24502,729817.356,,,0.8945,12.5801,13.521,14.4619,13.353,,13.3348,,,13.4531,,,,,24.1251,-0.31,-2.2334,71.3474,14.643,13.5793,,13.521,,,13.3271,,85.0117,89.8897
2016-08-29,13.75,13.94,13.5,13.77,37115,738252.5833,,,0.8621,12.9369,13.606,14.2751,13.4086,,13.3762,,,13.5324,,,,,29.3881,0.1,0.7315,72.9214,14.6182,13.5564,,13.606,,,13.4014,,91.7169,100.0
2016-08-30,13.7,13.8,13.5,13.71,17634,745724.6172,,,0.8216,12.9955,13.6335,14.2715,13.4488,,13.408,,,13.5768,,,,,31.0668,0.07,0.5132,71.6498,14.5937,13.5293,,13.6335,,,13.47,,69.6999,19.2101
2016-08-31,13.36,14.85,13.36,14.53,61593,780654.8756,,,0.8693,12.9296,13.6774,14.4251,13.5926,,13.5146,,,13.8145,,,,,35.1647,1.0775,8.0112,77.4259,12.17,13.567,,13.6774,,,13.7096,,73.07,100.0
2016-09-01,14.52,15.41,14.4,15.02,138048,812616.7278,,,0.8797,12.8068,13.7519,14.6969,13.783,,13.658,,,14.1158,,,,,51.2014,1.77,13.3585,80.0615,12.1968,13.6484,,13.7519,,,13.9696,,73.07,100.0
2016-09-02,15.39,16.44,14.81,14.87,113780,707207.0073,,,0.9334,12.7353,13.7914,14.8475,13.9279,,13.7734,,,14.3044,,,,,63.9629,1.64,12.3961,77.1086,12.2611,13.7341,,13.7914,,,14.1525,,88.2987,64.8962
2016-09-06,14.75,15.44,14.52,15.08,67674,721207.7619,35.3995,,0.9323,12.6587,13.8541,15.0495,14.0808,,13.8974,,,14.497,,,,,65.5854,2.225,17.3152,78.2873,12.3865,13.8366,,13.8541,,,14.3632,,81.268,78.9079
2016-09-07,15.65,16.26,15.6,15.86,189534,681003.5801,37.3138,,0.9503,12.4623,13.9426,15.4229,14.3181,,14.0843,,,14.8378,,,,,76.3116,2.66,20.1515,82.09,12.5081,14.0088,,13.9426,,,14.6904,,81.268,100.0
2016-09-08,16.33,16.33,15.76,16.1,73803,695246.2643,39.1283,,0.9232,12.2889,14.0431,15.7974,14.5557,,14.2763,13.7231,,15.1533,,,,,80.8929,2.51,18.4695,83.0665,12.6261,14.2123,,14.0431,13.7231,,15.0232,,92.9693,100.0
2016-09-09,16.2,16.2,15.75,15.95,43435,690420.1532,40.7888,,0.8894,12.2,14.1406,16.0813,14.7416,,14.4357,13.8668,,15.3525,,,,,78.7841,2.35,17.2794,80.1261,12.7406,14.4066,,14.1406,13.8854,,15.3432,,83.5491,50.6472
2016-09-12,15.91,15.91,15.42,15.66,46969,689461.6021,41.5257,,0.8637,12.1845,14.2296,16.2748,14.864,,14.5523,13.9824,,15.4294,,,,,78.6796,2.09,15.4016,74.6262,12.8516,14.6073,,14.2296,14.0321,,15.505,,50.2157,0.0
2016-09-13,15.62,16.98,15.5,16.55,119320,739298.4239,42.8919,,0.9078,12.1122,14.3736,16.635,15.0888,,14.7425,14.1481,,15.7095,,,,,80.5942,2.78,20.1888,79.3181,12.9593,14.8466,,14.3736,14.1814,,15.7236,,35.4122,55.5895
2016-09-14,16.36,18.39,16.0,18.1,247818,926976.4908,44.7694,,1.0137,11.8426,14.5966,17.3506,15.4903,,15.0623,14.4031,,16.3071,,0.9274,0.3851,0.5423,84.1377,4.39,32.0204,84.6438,13.1201,15.1688,,14.5966,14.3461,,16.185,,51.8632,100.0
2016-09-15,18.25,19.26,17.65,18.66,107450,954339.5343,46.79,,1.0563,11.6396,14.8571,18.0746,15.9129,,15.4049,14.6777,,16.8954,,1.1007,0.4467,0.654,85.415,4.1325,28.4461,86.0422,13.3836,15.5302,,14.8571,14.5131,,16.6971,,85.1965,100.0
2016-09-16,18.9,20.05,18.74,19.52,255001,1003003.8473,48.8773,,1.0801,11.457,15.1706,18.8843,16.3939,,15.7968,14.9901,,17.5515,,1.2925,0.5108,0.7817,89.3906,4.5,29.9601,87.8693,13.7362,15.9552,,15.1706,14.7128,,17.22,,100.0,100.0
2016-09-19,19.72,21.2,17.48,17.98,155144,889565.2236,48.823,,1.2687,11.6146,15.4081,19.2016,16.6054,,16.0048,15.183,,17.6586,,1.3052,0.4188,0.8864,79.753,3.11,20.9146,70.1593,14.1782,16.2559,,15.4081,14.8428,,17.4886,,66.6667,0.0
2016-09-20,17.8,19.29,17.8,19.25,89807,974550.3713,48.7726,,1.2845,11.7754,15.7281,19.6809,16.958,,16.3138,15.4454,,18.0565,,1.4016,0.4122,0.9894,75.8027,4.175,27.6949,74.6898,14.7399,16.6516,,15.7281,15.0238,,17.96,,41.8605,25.5816
2016-09-21,19.39,19.39,18.76,19.16,68441,993018.5776,48.779,,1.2377,11.9831,16.0261,20.0692,17.2516,,16.5849,15.685,,18.3324,,1.454,0.3716,1.0823,76.154,3.3,20.8071,73.8343,15.2567,16.9825,,16.0261,15.1928,,18.46,,15.4442,20.751
2016-09-22,19.09,19.59,18.08,19.2,67726,1025760.2862,47.7721,,1.2572,12.2006,16.3066,20.4127,17.5114,,16.834,15.9118,,18.5493,,1.4816,0.3194,1.1622,71.0576,3.1,19.2547,73.9769,15.7322,17.2811,,16.3066,15.3631,,18.8386,,22.6297,21.5565
2016-09-23,19.6,20.55,19.02,20.18,107396,1081213.1228,47.4274,41.4134,1.2767,12.3975,16.6356,20.8738,17.8672,,17.1526,16.1872,,18.957,,1.5646,0.3219,1.2427,71.4436,4.23,26.5204,77.2497,16.1696,17.6604,,16.6356,15.5691,,19.1357,,47.4358,100.0
2016-09-26,20.17,22.29,19.75,19.95,233846,884193.2645,47.9143,42.614,1.3669,12.7271,16.9546,21.1822,18.1449,,17.419,16.4299,,19.2052,,1.5934,0.2806,1.3128,77.8164,4.29,27.3946,74.8699,16.5721,18.0086,,16.9546,15.7714,,19.32,,50.6257,30.3205
2016-09-27,20.09,20.98,18.64,18.94,86220,819957.0592,47.0491,43.0887,1.4362,13.1678,17.2131,21.2585,18.2509,,17.5639,16.5919,,19.1389,,1.5172,0.1635,1.3537,71.577,2.39,14.4411,65.349,17.0867,18.2286,,17.2131,15.9471,,19.2371,,43.4402,0.0
2016-09-28,19.07,19.5,18.58,19.14,179016,858491.8385,46.1791,43.484,1.3992,13.6954,17.4846,21.2739,18.3695,,17.714,16.7563,,19.1392,,1.4563,0.082,1.3742,63.3827,1.04,5.7459,66.2639,17.555,18.4457,,17.4846,16.1304,,19.4029,,12.6693,7.6875
2016-09-29,19.24,19.4,17.26,17.5,125999,760754.2964,44.0113,42.7685,1.4521,14.0947,17.6333,21.1718,18.2535,,17.6936,16.8043,,18.7294,,1.261,-0.0905,1.3516,60.5612,-1.16,-6.2165,53.7353,22.29,18.5564,,17.6333,16.2654,,19.1529,,2.5625,0.0
2016-09-30,17.5,19.64,17.5,18.7,453529,815855.9506,42.1597,42.5258,1.5012,14.4635,17.8173,21.171,18.3131,,17.7895,16.9266,,18.722,,1.1894,-0.1297,1.3192,69.294,-0.82,-4.2008,59.7344,22.2397,18.7736,,17.8173,16.4471,,19.0871,,12.0241,28.3849
2016-10-03,19.0,19.0,17.99,18.45,74251,809239.5249,40.4404,42.6049,1.4661,14.9202,17.9963,21.0723,18.3313,,17.8524,17.0249,,18.654,,1.0999,-0.1754,1.2753,65.6605,0.47,2.614,58.0457,22.1899,18.9093,,17.9963,16.6211,,18.98,,20.9297,34.4043
2016-10-04,18.67,18.67,18.07,18.14,24972,790094.3249,38.8439,42.8169,1.4043,15.3808,18.1495,20.9182,18.3058,,17.8798,17.0968,,18.5255,,0.9924,-0.2263,1.2187,61.0462,-1.11,-5.7662,55.9341,22.1406,18.9121,,18.1495,16.7974,,18.6886,,26.7798,17.5503
2016-10-05,18.35,19.59,18.11,19.03,33194,798168.5411,38.0278,43.4526,1.4097,15.725,18.308,20.891,18.4024,,17.9893,17.2215,,18.6516,,0.9679,-0.2006,1.1686,59.6272,-0.13,-0.6785,60.3892,22.0918,18.9386,,18.308,16.9918,,18.5571,,50.6515,100.0
2016-10-06,18.95,19.0,18.65,18.84,18003,799711.6554,37.2701,43.0465,1.3361,16.0621,18.445,20.8279,18.4607,,18.0703,17.3259,15.6119,18.6987,,0.9225,-0.1968,1.1194,52.9079,-0.36,-1.875,59.0175,22.0435,18.89,,18.445,17.1668,15.6119,18.5429,,62.253,69.2088
2016-10-07,18.91,20.25,18.65,19.87,87487,845600.7325,37.3554,43.064,1.3549,16.4763,18.641,20.8057,18.6486,,18.2417,17.4901,15.7788,18.9915,,0.9586,-0.1286,1.0872,60.3745,-0.31,-1.5362,63.816,21.9956,19.025,,18.641,17.3758,15.7876,18.6471,,89.7363,100.0
2016-10-10,19.83,20.14,19.42,19.59,25330,832232.1214,37.4346,43.1068,1.3095,17.1246,18.8375,20.5504,18.7741,,18.3701,17.6255,15.9283,19.1412,,0.9537,-0.1068,1.0605,64.377,-0.36,-1.8045,61.701,21.9483,19.0493,,18.8375,17.5764,15.9543,18.9457,,80.7917,73.1664
