date,open,high,low,close,volume,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_10_ema,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_10_sma,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma
2005-06-20,37.21,37.83,36.81,12.85,293200,30.2625,29.4964,0.2965,12.1005,12.5135,12.9265,12.6611,12.5822,11.6396,12.4669,12.1336,12.724,0.2555,0.0109,0.2446,61.1073,0.277,2.2035,62.4132,12.3707,12.612,12.5732,11.973,12.5135,11.7927,12.6648
2005-06-21,37.6,37.63,36.86,12.69,172200,30.1538,29.7609,0.2941,12.1022,12.5222,12.9422,12.666,12.5963,11.6501,12.488,12.1554,12.7151,0.2419,-0.0021,0.2441,56.4179,0.0684,0.542,57.7817,12.4394,12.6188,12.5925,11.9796,12.5222,11.8087,12.721
2005-06-22,37.25,37.71,36.57,12.88,553900,29.5093,29.6104,0.301,12.1076,12.5478,12.988,12.7043,12.6336,11.6623,12.525,12.1836,12.7554,0.2435,-0.0004,0.2439,56.1141,0.4583,3.6904,61.3922,12.5012,12.6646,12.614,11.9867,12.5478,11.8268,12.8016
2005-06-23,37.65,39.07,37.65,13.04,1319000,30.2059,30.1892,0.3142,12.1304,12.5896,13.0487,12.7648,12.6874,11.676,12.5738,12.2171,12.8258,0.2548,0.0087,0.2461,67.9091,0.6088,4.8982,64.2091,12.507,12.7255,12.6638,11.9953,12.5896,11.8531,12.8563
2005-06-24,38.02,38.47,37.38,13.0,1695700,30.3868,30.7413,0.3184,12.1503,12.6239,13.0976,12.8075,12.729,11.6891,12.6143,12.2478,12.8692,0.2577,0.0093,0.2484,51.5883,0.7045,5.7302,63.0496,12.507,12.796,12.6943,12.0038,12.6239,11.8851,12.8915
2005-06-27,38.0,38.73,37.96,13.16,732300,30.7774,30.646,0.3144,12.135,12.6578,13.1806,12.8716,12.7865,11.7038,12.6663,12.2836,12.942,0.2699,0.0172,0.2527,53.164,0.8482,6.8889,65.8842,12.601,12.8808,12.7329,12.0123,12.6578,11.9305,12.9125
2005-06-28,38.43,38.74,38.37,13.21,461600,31.1488,30.5618,0.301,12.1417,12.7,13.2583,12.934,12.8436,11.7188,12.7185,12.3201,13.0102,0.2808,0.0224,0.2583,58.4573,0.5609,4.4324,66.8175,12.6847,12.9369,12.7899,12.0192,12.7,11.9761,12.975
2005-06-29,38.64,38.72,38.34,13.2,332900,31.434,30.3054,0.2888,12.1562,12.7392,13.3222,12.9826,12.8913,11.7335,12.7645,12.3546,13.058,0.285,0.0213,0.2637,58.4588,0.448,3.513,66.329,12.7592,12.9817,12.8451,12.0262,12.7392,12.0156,13.0253
2005-06-30,38.6,38.95,38.41,13.2,218400,31.9226,30.2756,0.2814,12.1598,12.7703,13.3808,13.0217,12.9322,11.7481,12.8058,12.3877,13.0929,0.2847,0.0169,0.2679,61.7171,0.1847,1.4192,66.1987,12.8255,13.0001,12.9096,12.0319,12.7703,12.0584,13.0981
2005-07-01,38.7,38.76,37.95,13.2,291300,31.4453,30.0151,0.281,12.2087,12.8136,13.4184,13.055,12.9685,11.7626,12.8438,12.4198,13.1209,0.2819,0.0112,0.2707,58.6592,0.4275,3.3458,66.3411,12.8845,13.0429,12.9733,12.0371,12.8136,12.097,13.145
2005-07-05,38.49,39.51,38.41,13.44,373000,31.7604,30.3724,0.2878,12.2045,12.8572,13.5099,13.1257,13.0319,11.7793,12.9009,12.4599,13.2017,0.2955,0.0199,0.2756,59.201,0.5951,4.6314,70.9539,12.9371,13.1024,13.0297,12.0432,12.8572,12.147,13.2032
2005-07-06,39.18,39.5,39.02,13.41,350200,32.0531,31.0061,0.279,12.2117,12.8965,13.5813,13.1768,13.0819,11.7955,12.9491,12.497,13.2528,0.2998,0.0193,0.2805,58.7674,0.7182,5.6604,69.3456,12.9789,13.1742,13.0764,12.0486,12.8965,12.1914,13.2613
2005-07-07,38.9,39.38,38.8,13.44,463300,31.8776,31.1286,0.2732,12.2607,12.9476,13.6346,13.2247,13.1297,11.8119,12.9959,12.534,13.2998,0.3025,0.0176,0.2849,51.2689,0.5643,4.3825,70.0111,13.043,13.2306,13.1069,12.0543,12.9476,12.2415,13.3014
2005-07-08,39.33,40.4,39.33,13.71,423100,32.6553,31.4589,0.2806,12.2921,13.0118,13.7315,13.3131,13.2072,11.8308,13.064,12.5802,13.4025,0.3227,0.0303,0.2924,57.9475,0.6737,5.1679,74.6865,13.0993,13.298,13.1736,12.0626,13.0118,12.3017,13.3722
2005-07-11,40.0,40.18,39.62,13.69,619500,33.3776,31.7657,0.2742,12.3827,13.0817,13.7807,13.3823,13.272,11.8493,13.124,12.6239,13.4753,0.3335,0.0328,0.3006,63.3822,0.6943,5.3407,73.9012,13.1926,13.3674,13.234,12.0701,13.0817,12.3659,13.4426
2005-07-12,39.99,40.42,39.96,13.72,346100,34.2468,31.878,0.2659,12.4944,13.1523,13.8102,13.4445,13.3324,11.868,13.1811,12.667,13.5376,0.3406,0.032,0.3086,66.2787,0.5643,4.2879,74.4225,13.2737,13.4239,13.308,12.0777,13.1523,12.4299,13.5178
2005-07-13,40.19,40.27,39.85,13.68,303600,34.8105,32.5082,0.2572,12.5494,13.2035,13.8575,13.4867,13.3783,11.886,13.2283,12.7066,13.5724,0.3385,0.0239,0.3146,61.391,0.4617,3.4938,72.0128,13.3507,13.47,13.3651,12.0862,13.2035,12.4945,13.5852
2005-07-14,40.0,40.28,39.45,13.59,486400,34.4812,32.434,0.2591,12.6049,13.2453,13.8858,13.5057,13.4066,11.903,13.2629,12.7413,13.5771,0.3261,0.0092,0.3169,50.0312,0.3899,2.9534,67.7916,13.4169,13.509,13.4047,12.0933,13.2453,12.5553,13.6063
2005-07-15,39.64,39.79,38.66,13.39,733800,32.766,31.7717,0.2682,12.63,13.2642,13.8983,13.4845,13.4043,11.9177,13.2749,12.7667,13.5301,0.2966,-0.0162,0.3129,57.4295,0.1915,1.4512,59.0017,13.8237,13.5282,13.4326,12.0992,13.2642,12.6031,13.6038
2005-07-18,39.0,39.17,38.6,13.31,484200,31.0768,31.1128,0.2629,12.6971,13.2907,13.8842,13.4523,13.3914,11.9316,13.278,12.7879,13.4744,0.2636,-0.0394,0.303,47.5844,0.1026,0.777,55.8305,13.8177,13.5384,13.4431,12.1048,13.2907,12.6492,13.5848
2005-07-19,38.97,39.67,38.85,13.49,607600,30.1508,30.7924,0.2642,12.7596,13.3228,13.886,13.4595,13.4048,11.9471,13.2984,12.8155,13.4788,0.2495,-0.0428,0.2923,48.9269,0.0479,0.3561,60.9201,13.8053,13.5432,13.4629,12.1105,13.3228,12.6951,13.5535
2005-07-20,39.29,39.3,38.84,13.34,427800,29.2731,30.5979,0.2602,12.8731,13.3553,13.8375,13.4374,13.3959,11.9609,13.3022,12.836,13.4436,0.2233,-0.0552,0.2785,48.1425,-0.0684,-0.5102,55.2107,13.7932,13.5364,13.4726,12.1151,13.3553,12.7339,13.5027
2005-07-21,39.0,39.21,38.64,13.37,413300,28.0891,29.7672,0.2556,12.9509,13.3801,13.8093,13.4256,13.3927,11.975,13.3088,12.857,13.4258,0.2029,-0.0605,0.2634,43.2701,-0.0684,-0.5089,56.1932,13.7814,13.5296,13.4851,12.1204,13.3801,12.7745,13.4524
2005-07-22,39.08,39.2,38.84,13.4,232300,26.9897,29.3751,0.2461,12.9987,13.3981,13.7974,13.4202,13.3932,11.9891,13.3171,12.8782,13.4184,0.1866,-0.0614,0.248,47.3176,-0.3146,-2.2948,56.9059,13.7698,13.4981,13.4988,12.1263,13.3981,12.8147,13.4123
2005-07-25,39.17,39.37,38.92,13.35,198300,26.2271,29.1401,0.2395,13.0595,13.4157,13.7719,13.4078,13.3877,12.0027,13.3204,12.8967,13.4017,0.1681,-0.0639,0.232,45.8211,-0.342,-2.4975,55.1128,13.7584,13.4639,13.4922,12.1332,13.4157,12.8555,13.3781
2005-07-26,39.0,39.18,38.95,13.35,347400,25.5189,28.6982,0.228,13.0869,13.4251,13.7633,13.397,13.3824,12.0161,13.3231,12.9145,13.3883,0.1514,-0.0645,0.2159,40.1269,-0.3762,-2.7411,54.9693,13.7473,13.4263,13.488,12.1411,13.4251,12.896,13.3722
2005-07-27,39.02,39.15,38.47,13.3,477800,23.8693,28.2623,0.2283,13.1003,13.4295,13.7588,13.38,13.3719,12.0289,13.3213,12.9297,13.3672,0.1331,-0.0663,0.1993,40.0576,-0.3728,-2.7257,53.0362,13.7364,13.389,13.4783,12.1485,13.4295,12.9289,13.3717
2005-07-28,38.9,39.5,38.9,13.49,383200,22.935,28.1563,0.2267,13.131,13.4437,13.7564,13.3991,13.387,12.0434,13.3369,12.9515,13.3967,0.1317,-0.0541,0.1858,39.5931,-0.106,-0.7801,59.3176,13.719,13.3784,13.4621,12.158,13.4437,12.9533,13.3708
2005-07-29,39.4,39.78,39.21,13.58,306000,22.5057,28.3762,0.2244,13.1661,13.463,13.7599,13.4328,13.4133,12.0587,13.3604,12.9763,13.4436,0.137,-0.0391,0.176,36.2128,0.1949,1.4559,62.2897,13.7021,13.3979,13.4543,12.1689,13.463,12.9755,13.4059
2005-08-01,38.77,40.03,38.77,13.62,662500,21.2363,28.0234,0.2392,13.2044,13.4839,13.7634,13.4672,13.4411,12.0743,13.3853,13.0016,13.4882,0.1426,-0.0268,0.1694,28.5052,0.3146,2.3644,63.3825,13.1568,13.4293,13.447,12.1799,13.4839,12.9994,13.4416
2005-08-02,39.85,40.15,39.64,13.71,446900,20.2597,27.3705,0.2345,13.202,13.4971,13.7922,13.5108,13.4766,12.0905,13.416,13.0293,13.543,0.1521,-0.0138,0.1659,35.1617,0.2155,1.597,65.8076,13.1621,13.4509,13.4492,12.1917,13.4971,13.0247,13.4861
2005-08-03,39.88,39.88,38.78,13.38,423000,19.7055,26.2358,0.2496,13.1991,13.4959,13.7926,13.4875,13.4641,12.1034,13.4128,13.0432,13.5028,0.132,-0.0271,0.1591,35.5644,0.0445,0.3333,51.7753,13.1735,13.4553,13.4343,12.2013,13.4959,13.0421,13.4905
2005-08-04,39.07,39.07,38.3,13.24,307800,19.821,25.4489,0.252,13.1698,13.4859,13.8021,13.4429,13.4345,12.1147,13.3966,13.051,13.4377,0.1035,-0.0445,0.148,38.2376,-0.13,-0.9719,47.1067,13.7313,13.4423,13.4238,12.2112,13.4859,13.0596,13.4753
2005-08-05,38.4,38.41,37.94,13.03,497800,20.3514,25.2511,0.2531,13.0969,13.4521,13.8072,13.3685,13.3811,12.1238,13.362,13.0503,13.3367,0.0634,-0.0677,0.1311,38.2103,-0.3625,-2.7062,41.1601,13.725,13.4061,13.4042,12.2191,13.4521,13.0763,13.4367
2005-08-08,38.2,38.43,37.41,12.82,274700,21.3982,25.3356,0.2599,12.9757,13.4083,13.8409,13.2684,13.306,12.1307,13.3102,13.0412,13.2071,0.014,-0.0936,0.1077,29.3291,-0.5335,-3.9959,36.0926,13.71,13.3527,13.3561,12.2257,13.4083,13.0864,13.3414
2005-08-09,37.48,37.76,37.19,12.8,520900,22.5815,25.3353,0.2553,12.881,13.3623,13.8436,13.1841,13.2391,12.1375,13.262,13.0319,13.1064,-0.0259,-0.1068,0.081,28.9433,-0.5438,-4.0738,35.7913,13.6825,13.2984,13.318,12.2321,13.3623,13.0928,13.2301
2005-08-10,37.44,39.25,37.3,13.41,1054700,21.2244,24.1071,0.2847,12.889,13.349,13.809,13.2251,13.2619,12.1501,13.2761,13.0467,13.1823,-0.0086,-0.0716,0.0631,43.0372,0.106,0.7969,54.065,13.644,13.309,13.3207,12.2405,13.349,13.1136,13.1998
2005-08-11,39.17,39.7,38.63,13.57,477700,20.0072,23.1171,0.2905,12.89,13.3479,13.8059,13.288,13.3031,12.1642,13.3042,13.0673,13.2794,0.0179,-0.0361,0.054,45.2688,0.0855,0.634,57.522,13.607,13.3175,13.3331,12.2478,13.3479,13.1367,13.1802
2005-08-12,39.5,39.5,38.64,13.47,659000,18.8769,22.1979,0.2951,12.8913,13.3519,13.8125,13.3207,13.3251,12.1772,13.3198,13.083,13.3265,0.0303,-0.019,0.0493,39.2807,-0.1163,-0.856,54.6926,13.5774,13.3059,13.3414,12.2521,13.3519,13.1545,13.1924
2005-08-15,39.5,39.64,38.39,13.42,996100,17.5727,20.721,0.3046,12.8964,13.3574,13.8183,13.3381,13.3373,12.1896,13.329,13.0961,13.3491,0.0355,-0.011,0.0465,35.8614,-0.2052,-1.5064,53.2814,13.5774,13.2854,13.3463,12.257,13.3574,13.1761,13.2174
2005-08-16,35.0,35.2,32.87,11.25,16250200,20.0731,21.504,0.4382,12.2229,13.2453,14.2678,12.9588,13.0592,12.1802,13.1312,13.0237,12.8248,-0.1335,-0.144,0.0105,12.7478,-2.4556,-17.9142,24.5239,13.5569,13.0398,13.1998,12.2517,13.2453,13.1497,12.9628
2005-08-17,32.9,33.34,31.99,10.97,4032000,22.674,22.5898,0.4399,11.7051,13.127,14.5489,12.5975,12.7808,12.1682,12.9255,12.9433,12.3614,-0.2867,-0.2378,-0.0489,9.5606,-2.4111,-18.0169,22.8066,13.5569,12.7987,13.0202,12.2446,13.127,13.1167,12.699
2005-08-18,32.02,33.07,31.85,11.08,2817400,25.1323,23.1843,0.4383,11.3417,13.0126,14.6835,12.3223,12.5546,12.1574,12.7501,12.8704,12.0421,-0.3945,-0.2765,-0.118,7.6206,-2.158,-16.2965,25.0803,13.3999,12.5829,12.8416,12.2379,13.0126,13.09,12.4532
2005-08-19,32.7,33.04,32.5,11.17,1374900,27.415,23.8374,0.4223,11.0587,12.9011,14.7436,12.1121,12.3695,12.1475,12.5993,12.8035,11.8232,-0.4679,-0.2799,-0.188,11.8351,-1.8673,-14.3269,26.7696,13.2244,12.3962,12.6662,12.2311,12.9011,13.0648,12.1327
2005-08-22,32.7,32.7,31.87,10.94,1185100,29.7422,24.7239,0.4124,10.7653,12.7807,14.7962,11.8998,12.1795,12.1356,12.4416,12.7306,11.6034,-0.5379,-0.2799,-0.258,9.9132,-1.8742,-14.6211,25.1177,13.0612,12.2087,12.4689,12.2234,12.7807,13.0378,11.7575
2005-08-23,32.06,32.06,31.4,10.87,1098200,32.0506,25.9358,0.3991,10.4971,12.6569,14.8168,11.7129,12.0052,12.123,12.2922,12.6577,11.4206,-0.5922,-0.2674,-0.3248,9.7444,-1.9323,-15.0908,24.5897,12.9094,12.0155,12.2896,12.2137,12.6569,13.009,11.3867
2005-08-24,31.79,32.03,31.6,10.84,1303100,34.1941,27.2728,0.3811,10.2586,12.534,14.8094,11.5551,11.8504,12.1103,12.1543,12.5866,11.2767,-0.6303,-0.2443,-0.3859,13.2421,-2.565,-19.1278,24.3795,12.7358,11.759,12.1183,12.2028,12.534,12.9728,11.0193
2005-08-25,31.61,31.8,31.41,10.84,640600,36.2486,28.8234,0.3634,10.0567,12.4018,14.7469,11.4253,11.7159,12.0977,12.0293,12.5182,11.1678,-0.6532,-0.2138,-0.4394,13.2268,-2.7292,-20.1109,24.3515,12.576,11.4861,11.9617,12.193,12.4018,12.9345,10.9606
2005-08-26,31.51,31.75,31.21,10.77,832500,38.2252,30.4033,0.3506,9.8798,12.2612,14.6427,11.3067,11.5902,12.0845,11.9096,12.4498,11.0691,-0.6691,-0.1838,-0.4853,13.0396,-2.695,-20.0102,23.7631,12.429,11.2166,11.8156,12.1838,12.2612,12.8897,10.9323
2005-08-29,31.4,31.52,31.07,10.69,1144500,40.1103,30.6674,0.3366,9.726,12.1149,14.5037,11.1954,11.4707,12.0706,11.7939,12.3809,10.9754,-0.6803,-0.1559,-0.5243,12.8524,-2.7223,-20.2906,23.0727,12.2711,10.9444,11.6649,12.1741,12.1149,12.8481,10.8766
2005-08-30,31.02,31.1,30.25,10.55,1655300,42.1348,31.071,0.3375,9.5935,11.9572,14.3209,11.0788,11.3485,12.0556,11.6758,12.3093,10.8701,-0.6924,-0.1345,-0.5579,9.185,-0.6977,-6.2006,21.8538,12.1066,10.8746,11.4609,12.1637,11.9572,12.8022,10.7891
2005-08-31,30.93,31.64,30.91,10.82,976500,43.1557,31.0163,0.3324,9.5111,11.8291,14.1472,11.0319,11.2782,12.0433,11.5944,12.2509,10.8578,-0.6728,-0.0919,-0.5809,10.1163,-0.1505,-1.3716,29.4859,11.9128,10.8596,11.2645,12.1557,11.8291,12.7648,10.7716
2005-09-01,32.0,32.19,30.97,10.61,1195700,43.2921,30.4324,0.3385,9.4161,11.6973,13.9785,10.9544,11.1885,12.029,11.5002,12.1864,10.7947,-0.6669,-0.0688,-0.5981,10.0149,-0.4788,-4.3197,27.1772,11.7404,10.8117,11.0601,12.148,11.6973,12.7194,10.7334
2005-09-02,31.06,31.19,30.6,10.54,548900,43.6149,31.844,0.3287,9.3244,11.5725,13.8205,10.8785,11.1016,12.0141,11.4085,12.1217,10.7303,-0.6602,-0.0497,-0.6105,10.207,-0.6293,-5.6355,26.4686,11.587,10.7487,10.8544,12.1377,11.5725,12.6694,10.6895
2005-09-06,30.83,31.17,30.55,10.62,1048600,43.9416,33.3078,0.3204,9.2537,11.4623,13.6709,10.8307,11.0368,12.0002,11.333,12.0627,10.7017,-0.6411,-0.0245,-0.6166,23.6364,-0.3283,-3.0,28.7686,11.4504,10.7159,10.8089,12.1293,11.4623,12.6217,10.6572
2005-09-07,31.1,31.83,30.88,10.83,1185500,43.2595,34.1959,0.3207,9.229,11.3638,13.4987,10.8314,11.0099,11.9886,11.2855,12.0145,10.7349,-0.6014,0.0122,-0.6136,34.6649,-0.0376,-0.346,34.8729,11.3289,10.7121,10.7992,12.1224,11.3638,12.5752,10.666
2005-09-08,31.69,31.76,31.36,10.79,614300,42.6261,35.0206,0.3076,9.3051,11.233,13.1609,10.8245,10.981,11.9767,11.2387,11.9666,10.7496,-0.5667,0.0375,-0.6042,44.1655,-0.0513,-0.473,34.2797,11.2207,10.707,10.7784,12.1146,11.233,12.5268,10.6802
2005-09-09,31.61,31.77,31.21,10.78,543100,42.1502,35.9462,0.2993,9.4853,11.0936,12.702,10.817,10.9547,11.9648,11.1953,11.9202,10.758,-0.5339,0.0563,-0.5901,36.7199,-0.0581,-0.5363,34.1234,11.1245,10.7012,10.751,12.1065,11.0936,12.4784,10.7129
2005-09-12,31.4,32.26,31.4,11.03,417500,40.9536,36.5021,0.2989,9.7884,10.9719,12.1554,10.8563,10.9651,11.9556,11.1798,11.8854,10.8267,-0.4821,0.0864,-0.5685,42.1419,0.2599,2.4127,41.1533,11.0388,10.7272,10.7574,12.0994,10.9719,12.4351,10.7432
2005-09-13,32.16,32.16,31.41,10.76,803100,39.8424,37.0183,0.2983,10.4595,10.8389,11.2182,10.838,10.9372,11.9436,11.1395,11.8411,10.809,-0.4582,0.0882,-0.5465,43.1239,0.0616,0.5756,36.4991,11.0329,10.7334,10.7491,12.0903,10.8389,12.3862,10.7647
2005-09-14,31.44,31.5,31.02,10.7,576900,39.1673,37.7079,0.2887,10.4792,10.8115,11.1437,10.8138,10.9062,11.9313,11.098,11.7965,10.7829,-0.4384,0.0865,-0.5249,34.9073,0.1505,1.4258,35.694,11.0329,10.7484,10.7391,12.081,10.8115,12.3314,10.7887
2005-09-15,31.3,31.52,30.09,10.4,716200,39.2697,38.7474,0.303,10.4144,10.7829,11.1515,10.7386,10.8387,11.9161,11.0316,11.7418,10.6873,-0.4421,0.0662,-0.5083,34.7522,-0.4207,-3.8875,31.2848,10.9987,10.7063,10.7076,12.0715,10.7829,12.2713,10.7579
2005-09-16,30.5,30.92,30.4,10.57,630600,39.3648,39.7376,0.2941,10.4057,10.7575,11.1093,10.7088,10.8035,11.9027,10.9881,11.696,10.6591,-0.4261,0.0658,-0.4919,40.536,-0.0308,-0.2902,36.152,10.9138,10.7033,10.6934,12.0626,10.7575,12.2139,10.7207
2005-09-19,30.84,31.19,30.75,10.63,736000,38.9804,40.5576,0.2838,10.4294,10.7306,11.0318,10.6944,10.7803,11.89,10.9539,11.6542,10.6517,-0.4043,0.0701,-0.4743,48.2679,0.0923,0.8763,37.6443,10.839,10.7125,10.6887,12.0544,10.7306,12.1523,10.6973
2005-09-20,31.05,31.15,29.53,10.12,909900,39.5022,41.3289,0.3031,10.304,10.6896,11.0752,10.5905,10.6927,11.8725,10.8748,11.5942,10.5196,-0.423,0.0411,-0.4641,51.6061,-0.4925,-4.6392,30.5351,10.7732,10.6632,10.658,12.0433,10.6896,12.0809,10.603
2005-09-21,29.7,29.74,28.72,9.99,1051900,40.4378,41.8649,0.3064,10.1625,10.6453,11.128,10.4807,10.5985,11.8537,10.7902,11.5311,10.3863,-0.4437,0.0163,-0.46,42.5722,-0.8482,-7.8283,28.9441,10.6856,10.5784,10.5984,12.0318,10.6453,12.0061,10.4535
2005-09-22,29.05,30.07,28.89,10.26,639400,40.7719,42.1934,0.3133,10.1147,10.616,11.1174,10.4406,10.5534,11.8378,10.7397,11.4813,10.3547,-0.4331,0.0215,-0.4546,50.9356,-0.5335,-4.943,36.1136,10.6533,10.5251,10.5737,12.0227,10.616,11.9378,10.3827
2005-09-23,29.92,30.0,29.26,10.19,556300,41.0821,42.5119,0.309,10.0604,10.5834,11.1064,10.3947,10.5047,11.8214,10.6872,11.4306,10.3131,-0.4256,0.0232,-0.4488,56.151,-0.5951,-5.5186,35.1121,10.537,10.4656,10.5488,12.0132,10.5834,11.8698,10.3089
2005-09-26,31.25,31.39,30.75,10.69,1203400,39.3665,41.313,0.3261,10.061,10.5791,11.0972,10.4479,10.5291,11.8101,10.6872,11.4014,10.4067,-0.375,0.0591,-0.434,56.8291,-0.3454,-3.1308,46.2687,9.8223,10.431,10.5539,12.0064,10.5791,11.8157,10.3499
2005-09-27,31.12,31.38,31.02,10.69,587300,37.7734,40.1998,0.3116,10.061,10.5788,11.0966,10.4915,10.5502,11.799,10.6872,11.3734,10.4769,-0.3311,0.0824,-0.4134,54.1611,-0.0684,-0.6359,46.2687,9.8314,10.4242,10.5434,12.0002,10.5788,11.7633,10.366
2005-09-28,31.25,31.28,29.91,10.28,594700,37.1936,39.6719,0.3228,10.0307,10.5649,11.0992,10.4525,10.5138,11.7838,10.6482,11.3304,10.427,-0.3256,0.0702,-0.3959,48.0473,-0.4275,-3.9936,39.7533,9.8404,10.3814,10.5065,11.993,10.5649,11.699,10.3157
2005-09-29,30.07,30.27,29.39,10.23,787400,37.0128,38.9832,0.3212,9.995,10.5352,11.0753,10.4113,10.4754,11.7683,10.608,11.2871,10.3767,-0.3218,0.0593,-0.3811,47.0622,-0.1744,-1.6771,39.0138,9.8494,10.364,10.4667,11.9842,10.5352,11.6368,10.3304
2005-09-30,29.8,30.2,29.55,10.3,339600,36.8449,38.3437,0.3141,9.971,10.5198,11.0685,10.3906,10.4517,11.7537,10.5784,11.2483,10.3569,-0.3093,0.0574,-0.3667,46.5176,-0.277,-2.6197,40.6776,9.8582,10.3363,10.4142,11.9754,10.5198,11.5753,10.3748
2005-10-03,30.11,30.19,29.41,10.09,728900,36.7904,37.9789,0.3108,9.9182,10.4975,11.0769,10.3364,10.4038,11.7372,10.5321,11.203,10.2908,-0.3124,0.0434,-0.3559,47.095,-0.5369,-5.0515,37.5273,9.867,10.2826,10.3668,11.9675,10.4975,11.5092,10.3509
2005-10-04,29.54,29.64,29.13,10.07,706300,36.944,38.1069,0.301,9.8653,10.4704,11.0754,10.2883,10.3595,11.7206,10.4883,11.1586,10.2361,-0.3129,0.0343,-0.3473,46.6775,-0.0513,-0.5068,37.2169,9.8757,10.2775,10.3216,11.9597,10.4704,11.4436,10.3343
2005-10-05,29.45,29.45,28.63,9.91,602300,37.432,38.3984,0.2996,9.7976,10.4244,11.0511,10.2204,10.3002,11.7026,10.4337,11.1098,10.1557,-0.3223,0.02,-0.3423,47.3682,-0.0718,-0.7192,34.8378,10.7354,10.2703,10.2869,11.9522,10.4244,11.3749,10.2239
2005-10-06,28.99,29.5,28.98,9.97,669000,37.7983,38.3894,0.2909,9.7499,10.383,11.0161,10.1741,10.2556,11.6853,10.3891,11.065,10.1083,-0.3219,0.0163,-0.3382,47.3943,-0.2941,-2.8667,36.2685,10.726,10.2409,10.2434,11.9435,10.383,11.3082,10.1208
2005-10-07,29.16,29.39,28.76,9.91,385900,38.2965,38.8993,0.2855,9.7025,10.3394,10.9763,10.1263,10.2097,11.6677,10.3436,11.0197,10.059,-0.3223,0.0127,-0.335,41.4598,-0.277,-2.719,35.3763,10.7166,10.2132,10.1921,11.9333,10.3394,11.2367,10.0685
2005-10-10,29.03,29.08,28.77,9.91,596700,38.7591,39.5984,0.2727,9.7058,10.2833,10.8608,10.0872,10.1699,11.6502,10.3024,10.9763,10.022,-0.3189,0.0129,-0.3318,42.948,-0.7763,-7.264,35.3763,10.7074,10.1355,10.177,11.9239,10.2833,11.1632,10.0236
2005-10-11,29.0,29.1,28.46,9.75,568100,39.4223,40.0971,0.2688,9.6545,10.2332,10.8119,10.0266,10.1144,11.6313,10.2502,10.9283,9.955,-0.3252,0.0053,-0.3305,45.2678,-0.9337,-8.736,32.6944,10.6982,10.0422,10.1604,11.9147,10.2332,11.0859,9.9459
2005-10-12,28.4,28.53,27.57,9.54,962300,40.6126,40.8473,0.2731,9.5647,10.175,10.7854,9.9384,10.0381,11.6106,10.1827,10.8739,9.8517,-0.3433,-0.0102,-0.333,37.066,-0.7353,-7.1547,29.4535,10.6789,9.9686,10.1091,11.9033,10.175,11.0026,9.8672
2005-10-13,27.94,27.96,27.37,9.42,561300,41.831,40.5987,0.268,9.4434,10.1261,10.8089,9.8446,9.956,11.5888,10.1103,10.817,9.7443,-0.3631,-0.0241,-0.3391,31.1805,-0.8037,-7.8595,27.7794,10.6414,9.8883,10.0543,11.8908,10.1261,10.9234,9.7744
2005-10-14,27.5,27.55,26.95,9.23,1628000,43.1907,40.4821,0.2635,9.306,10.0591,10.8122,9.7336,9.8597,11.5653,10.0268,10.7549,9.6167,-0.3895,-0.0404,-0.3491,17.098,-1.0636,-10.3288,25.3418,10.5902,9.7819,9.9505,11.8769,10.0591,10.8432,9.6772
2005-10-17,27.15,28.75,27.1,9.73,1707000,42.2874,39.7405,0.2874,9.296,10.0141,10.7322,9.7329,9.8424,11.5471,9.9985,10.7147,9.645,-0.3662,-0.0137,-0.3526,25.0066,-0.3625,-3.592,40.2319,10.5215,9.7457,9.8821,11.8654,10.0141,10.7771,9.6434
2005-10-18,28.6,29.4,28.46,10.05,1011000,40.5249,38.7689,0.2901,9.2938,10.0104,10.7269,9.7902,9.8698,11.5322,10.0032,10.6886,9.7458,-0.3184,0.0273,-0.3457,33.2599,-0.0239,-0.2377,47.4686,10.4563,9.7433,9.8657,11.8554,10.0104,10.7217,9.663
2005-10-19,29.14,29.17,27.85,9.9,710500,39.4239,38.1344,0.3068,9.2877,10.0059,10.7241,9.8097,9.8735,11.5159,9.9932,10.6576,9.7837,-0.2893,0.0451,-0.3344,33.5883,-0.0171,-0.1725,44.7104,10.3943,9.7415,9.8423,11.8461,10.0059,10.6636,9.661
2005-10-20,28.8,30.17,28.76,10.19,1380400,37.1644,36.9774,0.3193,9.2885,10.0025,10.7165,9.8791,9.9159,11.5027,10.0121,10.6393,9.8857,-0.2398,0.0757,-0.3155,39.4143,0.2257,2.2649,50.7358,10.3354,9.7641,9.8347,11.8387,10.0025,10.5992,9.7236
2005-10-21,29.8,30.38,29.74,10.35,1526300,34.8327,35.8883,0.3121,9.285,10.0104,10.7357,9.9639,9.9732,11.4912,10.0438,10.6278,10.0006,-0.186,0.1036,-0.2896,49.1498,0.4343,4.3823,53.5861,9.2169,9.8076,9.8528,11.8325,10.0104,10.5347,9.8384
