date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2003-12-02,19.0,19.25,19.0,7.2,80000,160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-03,19.5,19.5,19.5,7.29,150000,160000.0,,,,,,,,,,,,,,,,,,,,,7.1025,,,,,,,,,
2003-12-04,20.25,20.25,20.25,7.57,25000,160000.0,,,,,,,,,,,,,,,,,,,,,7.1043,,,,,,,,,
2003-12-05,20.25,20.25,20.25,7.57,0,160000.0,,,,,,,,,,,,,,,,,,,,,7.1136,,,,,,,,,
2003-12-08,21.0,21.8,21.0,8.15,477000,1114000.0,,,,,,,,,,,,,,,,,,,,,7.1228,,,,,,,,,
2003-12-09,21.8,22.75,21.8,8.27,1507100,162147.3684,,,,,,,,,,,,,,,,,,,,,7.1535,,,,,,,,,
2003-12-10,22.25,23.0,22.25,8.41,1497300,-836052.6316,,,,,,,,,,,,7.7793,,,,,,,,,7.2076,,,,,,7.7793,,,
2003-12-11,22.75,23.0,22.62,8.56,1101600,192107.3684,,,,,,,,,,,,7.9746,,,,,,,,,7.2771,,,,,,7.9742,,,
2003-12-12,23.0,23.05,22.92,8.58,354500,-189661.8623,,,,,,,,,,,,8.1257,,,,,,,,,7.3431,,,,,,8.1585,,,
2003-12-15,22.9,22.9,22.4,8.37,643500,-1476661.8623,,,,,,,,,,,,8.1876,,,,,,,,,7.4195,,,,,,8.2733,,,
2003-12-16,22.35,22.35,21.8,8.21,442800,-1879207.3169,,,,,,,,,,,,8.192,,,,,,1.0093,14.026,,7.4913,,,,,,8.3641,,,
2003-12-17,21.9,21.9,21.4,8.02,575400,-2799847.3169,,,,,,,,,,,,8.1486,,,,,,0.7289,10.0,,7.5588,,,,,,8.3454,,,
2003-12-18,21.45,21.55,21.45,8.06,1212600,-374647.3169,,,,,,,,,,,,8.1254,,,,,,0.486,6.4198,,7.6223,,,,,,8.3147,,,
2003-12-19,21.55,21.8,21.55,8.15,710900,1047152.6831,,,,,,,8.0283,,,,,8.1313,,,,,,0.5794,7.6543,,7.6819,8.0283,,,,,8.2773,,,
2003-12-22,21.65,21.8,21.65,8.09,2600,1041952.6831,,,0.1929,,,,8.0369,,,,,8.1217,,,,,67.3706,-0.0561,-0.6881,71.0526,7.738,8.0924,,,,,8.2105,,,
2003-12-23,21.7,21.85,21.7,8.15,66900,1086552.6831,,,0.1845,,,,8.0519,,,,,8.1286,,,,,67.1201,-0.1215,-1.4689,71.8504,7.7907,8.1538,,,,,8.1491,,,
2003-12-24,21.8,21.85,21.8,8.17,10100,1106752.6831,,,0.1726,,,,8.0674,,,,,8.1384,,,,,67.0709,-0.243,-2.8889,72.1261,7.8402,8.1965,,,,,8.1198,,,
2003-12-26,21.85,21.85,21.85,8.17,500,1106752.6831,,,0.1603,,,,8.0808,,,,,8.1458,,,,,67.0727,-0.3925,-4.5852,72.1261,7.8868,8.2392,,,,,8.1144,,,
