date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,16.75,16.75,16.25,13.89,24000,-18240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,16.31,17.81,16.31,14.85,94200,29488.0,,,,,,,,,,,,,,,,,,,13.8399,,,,,,,,,
1999-11-03,17.44,17.56,17.0,14.64,61400,9752.2857,,,,,,,,,,,,,,,,,,,13.8532,,,,,,,,,
1999-11-04,17.0,17.31,17.0,14.59,35100,4090.9954,,,,,,,,,,,,,,,,,,,13.8664,,,,,,,,,
1999-11-05,17.13,17.81,17.13,15.17,40400,44490.9954,,,,,,,,,,,,,,,,,,,13.8794,,,,,,,,,
1999-11-08,17.69,17.75,17.06,14.64,26100,28225.778,,,,,,,,,,,,,,,,,,,13.8923,,,,,,,,,
1999-11-09,17.25,17.25,17.06,14.64,29600,39131.0412,,,,,,,,,,,14.632,,,,,,,,13.9051,,,,,14.632,,,,
1999-11-10,17.38,17.38,17.19,14.69,25000,29920.5148,,,,,,,,,,,14.6469,,,,,,,,13.9177,,,,,14.7464,,,,
1999-11-11,17.13,17.25,16.0,14.16,825000,36520.5148,,,,,,,,,,,14.5261,,,,,,,,15.1686,,,,,14.6478,42.6932,29.7092,,
1999-11-12,16.63,17.25,16.5,14.69,40100,76620.5148,,,,,,,,,,,14.5675,,,,,,,,15.1532,,,,,14.6551,37.6905,45.6998,,
1999-11-15,17.25,17.25,16.38,14.0,84500,3775.6873,,,,,,,,,,,14.426,,,,,0.1107,0.7971,,15.1379,,,,,14.5712,40.4829,46.0398,,
1999-11-16,16.5,17.0,16.5,14.43,72500,58875.6873,,,,,,,,,,,14.4264,,,,,-0.4258,-2.867,,15.1228,,,,,14.4653,49.6275,57.1429,,
1999-11-17,17.0,17.88,16.94,15.02,93900,102828.8787,,,,,,,,,,,14.5736,,,,,0.3747,2.5596,,13.627,,,,,14.5189,55.1389,62.234,,
1999-11-18,17.63,17.88,17.44,15.07,46800,109210.6969,,,,,,,14.6059,,,,14.6968,,,,,0.4769,3.2691,,13.643,14.6059,,,,14.5797,66.698,80.7171,,
1999-11-19,17.81,17.81,17.13,15.07,49400,141175.4028,,,0.5883,,,,14.6673,,,,14.7892,,,,31.8094,-0.1022,-0.6738,61.3115,13.6589,14.6898,,,,14.6332,76.6914,87.1229,,
1999-11-22,17.94,17.94,16.94,14.64,86900,97725.4028,,,0.6071,,,,14.6637,,,,14.752,,,,25.6313,0.0,0.0,56.3384,13.6746,14.6746,,,,14.7014,80.6782,74.1944,,
1999-11-23,17.06,17.38,17.0,14.64,80100,97725.4028,,,0.5868,,,,14.6606,,,,14.7242,,,,21.2365,0.0,0.0,56.3384,13.7067,14.6746,,,,14.6941,71.578,53.4167,,
1999-11-24,17.13,17.44,16.56,14.38,69000,78907.221,,,0.5985,,,,14.6227,,,,14.6372,,,,20.7813,-0.3151,-2.1449,53.2336,13.7381,14.6594,,,,14.7476,53.2154,32.035,,
1999-11-26,17.06,17.44,17.0,14.48,22900,56007.221,,,0.5898,,,,14.6035,,,,14.5976,,,,19.8208,0.3151,2.2249,54.2838,13.7689,14.6101,,,,14.7549,37.3808,26.6908,,
1999-11-29,16.88,17.25,16.75,14.32,46500,20667.221,,,0.5781,13.9299,14.6001,15.2702,14.5653,,14.6001,,14.5274,,,,19.5705,-0.3747,-2.5507,52.2818,13.7992,14.587,,14.6001,,14.6551,27.7073,24.3961,,
1999-11-30,16.75,16.81,16.5,14.05,93000,-72332.779,,,0.5556,13.9693,14.6082,15.2471,14.497,,14.548,,14.4088,,,,18.8353,0.0511,0.365,49.0999,13.8288,14.545,,14.6082,,14.5103,22.5845,16.6667,4.3339,0.0
1999-12-01,16.5,16.69,16.44,14.05,104300,-126568.779,,,0.5312,13.8962,14.5681,15.24,14.4378,,14.5008,,14.3198,,,,16.4954,-0.3747,-2.5974,49.0999,13.8578,14.4994,,14.5681,,14.3656,16.3671,8.0386,0.0,0.0
1999-12-02,16.5,18.0,16.44,15.02,132600,-56868.779,,,0.5881,13.8876,14.5869,15.2861,14.5148,,14.5498,,14.4937,,,,40.4713,0.0,0.0,59.5159,13.8862,14.5602,,14.5869,,14.4191,17.3776,27.4274,33.3333,100.0
1999-12-03,17.38,18.13,17.25,14.69,105000,-161868.779,,,0.5996,13.8912,14.592,15.2927,14.5383,,14.5633,,14.5432,,,,44.1823,-0.3747,-2.4873,55.4095,13.9295,14.5602,,14.592,,14.4264,26.2899,43.4037,53.5255,60.5764
1999-12-06,17.31,18.13,17.31,15.38,64100,-108712.6814,,,0.6104,13.8618,14.6026,15.3434,14.6508,,14.6412,,14.7527,,,,51.0566,0.3151,2.0916,61.5063,13.99,14.6588,,14.6026,,14.57,48.0625,73.3563,86.8588,100.0
1999-12-07,18.0,18.06,17.94,15.33,207200,-108712.6814,,,0.5741,13.8311,14.6371,15.4431,14.7414,,14.7069,,14.8972,,,,56.9482,0.6899,4.712,60.8427,14.048,14.7233,,14.6371,,14.6916,65.1528,78.6982,85.0758,94.651
1999-12-08,17.94,18.88,17.88,15.92,64900,-68474.6814,,,0.5939,13.7204,14.701,15.6816,14.8983,,14.8222,,15.1524,,,,56.0158,1.2775,8.726,65.4582,14.1038,14.7877,,14.701,,14.9204,81.8381,93.4596,98.217,100.0
1999-12-09,18.88,19.5,18.81,16.23,109000,-98489.1742,18.0548,,0.6007,13.5918,14.7781,15.9643,15.0763,,14.9566,,15.4226,,,,58.5679,1.8567,12.9147,67.6596,14.2026,14.8711,,14.7781,,15.2318,86.8265,88.3218,98.217,100.0
1999-12-10,19.06,19.63,18.44,16.72,124000,25510.8258,19.1995,,0.6302,13.4847,14.9058,16.327,15.2952,,15.1244,,15.7466,,,,65.0176,2.2399,15.4706,70.7521,14.3469,14.9891,,14.9058,,15.6127,90.8891,90.8859,100.0,100.0
1999-12-13,20.0,20.0,19.13,16.56,48300,11631.5155,20.6408,,0.6381,13.4114,14.9991,16.5868,15.4635,,15.2608,,15.9492,,,,70.8099,2.2399,15.6454,68.404,14.5129,15.126,,14.9991,,15.8329,87.9614,84.6765,92.1017,76.305
