date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2016-09-16,25.1,25.38,24.58,15.64,4928557,-2833920.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,24.9,25.17,24.5,15.48,505111,-3339031.275,,,,,,,,,,,,,,,,,,,,,16.0401,,,,,,,,,
2016-09-20,24.35,24.55,24.0,15.52,479308,-2859723.275,,,,,,,,,,,,,,,,,,,,,16.0346,,,,,,,,,
2016-09-21,24.21,24.5,24.0,15.19,238396,-3069511.755,,,,,,,,,,,,,,,,,,,,,16.0172,,,,,,,,,
2016-09-22,24.15,24.15,23.99,15.17,375041,-3350792.505,,,,,,,,,,,,,,,,,,,,,15.9917,,,,,,,,,
2016-09-23,24.0,24.12,23.95,15.21,263311,-3242370.3285,,,,,,,,,,,,,,,,,,,,,15.9585,,,,,,,,,
2016-09-26,24.0,24.23,24.0,15.21,153565,-3297915.1158,,,,,,,,,,,,15.3467,,,,,,,,,15.9174,,,,,,15.3467,,,
2016-09-27,24.11,24.14,24.0,15.19,203448,-3414171.1158,,,,,,,,,,,,15.3068,,,,,,,,,15.8784,,,,,,15.2817,,,
2016-09-28,24.02,24.15,23.75,15.2,319374,-3254484.1158,,,,,,,,,,,,15.28,,,,,,,,,15.8413,,,,,,15.2411,,,
2016-09-29,24.12,24.4,24.01,15.4,122938,-3150459.6542,,,,,,,,,,,,15.3104,,,,,,,,,15.7914,,,,,,15.2248,,,
2016-09-30,24.3,24.96,24.28,15.65,364345,-3000435.2425,,,,,,,,,,,,15.3949,,,,,,0.0063,0.0404,,15.01,,,,,,15.2907,,,
2016-10-03,24.7,24.95,24.7,15.65,261518,-3115503.1625,,,,,,,,,,,,15.4598,,,,,,0.1706,1.102,,15.0176,,,,,,15.3594,,,
2016-10-04,24.95,25.12,24.75,15.82,257147,-2983454.703,,,,,,,,,,,,15.5496,,,,,,0.3034,1.9552,,15.0252,,,,,,15.446,,,
