date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,21.5,21.5,21.25,6.92,14300,572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,21.31,21.69,21.25,6.92,21600,-8264.3636,,,,,,,,,,,,,,,,,,,,,7.0235,,,,,,,,,
1999-11-03,21.38,21.44,21.31,6.94,22400,14135.6364,,,,,,,,,,,,,,,,,,,,,7.0235,,,,,,,,,
1999-11-04,21.38,21.44,21.13,6.86,19400,2245.3138,,,,,,,,,,,,,,,,,,,,,7.0235,,,,,,,,,
1999-11-05,21.5,21.5,21.25,6.9,49400,-23442.6862,,,,,,,,,,,,,,,,,,,,,7.0199,,,,,,,,,
1999-11-08,21.56,21.75,21.5,6.96,36400,-59842.6862,,,,,,,,,,,,,,,,,,,,,6.8422,,,,,,,,,
1999-11-09,21.75,21.88,21.38,7.09,34800,-25042.6862,,,,,,,,,,,,6.9425,,,,,,,,,6.8442,,,,,,6.9425,,,
1999-11-10,21.81,22.25,21.81,7.19,33000,-1042.6862,,,,,,,,,,,,7.0033,,,,,,,,,6.849,,,,,,6.98,,,
1999-11-11,22.44,22.75,22.38,7.33,23700,7284.3408,,,,,,,,,,,,7.0844,,,,,,,,,6.8597,,,,,,7.0378,,,
1999-11-12,22.63,22.94,22.5,7.33,38600,-8506.5683,,,,,,,,,,,,7.1453,,,,,,,,,6.8799,,,,,,7.0929,,,
1999-11-15,22.75,22.75,22.25,7.31,11000,-5866.5683,,,,,,,,,,,,7.1853,,,,,,0.3821,5.5192,,6.9074,,,,,,7.1563,,,
