date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2006-11-21,10.11,11.99,9.25,10.56,1724600,-75529.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-22,10.57,10.89,9.9,10.64,368500,107471.7415,,,,,,,,,,,,,,,,,,,,,9.25,,,,,,,,,
2006-11-24,10.83,10.83,10.5,10.6,91000,71623.2567,,,,,,,,,,,,,,,,,,,,,9.2664,,,,,,,,,
2006-11-27,10.75,10.75,10.11,10.2,86100,9738.8817,,,,,,,,,,,,,,,,,,,,,9.2826,,,,,,,,,
2006-11-28,10.3,10.35,9.85,10.1,107200,9738.8817,,,,,,,,,,,,,,,,,,,,,9.2987,,,,,,,,,
2006-11-29,10.14,10.96,10.01,10.18,233900,-140449.5394,,,,,,,,,,,,,,,,,,,,,9.3146,,,,,,,,,
2006-11-30,10.25,10.25,10.02,10.03,38300,-175419.1046,,,,,,,,,,,,10.33,,,,,,,,,9.3475,,,,,,10.33,,,
2006-12-01,10.14,10.15,10.0,10.07,48000,-178619.1046,,,,,,,,,,,,10.265,,,,,,,,,9.3797,,,,,,10.26,,,
2006-12-04,10.0,10.15,10.0,10.0,41300,-219919.1046,,,,,,,,,,,,10.1988,,,,,,,,,9.4113,,,,,,10.1686,,,
2006-12-05,10.1,10.15,10.0,10.0,95900,-315819.1046,,,,,,,,,,,,10.1491,,,,,,,,,9.4423,,,,,,10.0829,,,
2006-12-06,10.1,10.1,10.0,10.05,48900,-315819.1046,,,,,,,,,,,,10.1243,,,,,,-0.51,-4.8295,,9.4727,,,,,,10.0614,,,
2006-12-07,10.06,10.08,10.0,10.0,37900,-353719.1046,,,,,,,,,,,,10.0932,,,,,,-0.64,-6.015,,9.5024,,,,,,10.0471,,,
2006-12-08,10.0,10.05,10.0,10.0,26000,-379719.1046,,,,,,,,,,,,10.0699,,,,,,-0.6,-5.6604,,9.5316,,,,,,10.0214,,,
2006-12-11,10.0,10.09,10.0,10.01,32200,-404763.549,,,,,,,10.1743,,,,,10.0549,,,,,,-0.19,-1.8627,,9.5601,10.1743,,,,,10.0186,,,
2006-12-12,10.0,10.09,10.0,10.02,71700,-444596.8824,,,0.3214,,,,10.1537,,,,,10.0462,,,,,38.8544,-0.08,-0.7921,25.0,9.5881,10.1357,,,,,10.0114,,,
2006-12-13,10.02,10.73,10.0,10.2,202800,-536273.5947,,,0.3505,,,,10.1599,,,,,10.0847,,,,,64.293,0.02,0.1965,36.413,9.6156,10.1043,,,,,10.04,,,
2006-12-14,10.17,10.18,10.0,10.09,32100,-536273.5947,,,0.3398,,,,10.1506,,,,,10.086,,,,,58.9018,0.06,0.5982,33.0983,9.6425,10.0679,,,,,10.0529,,,
2006-12-15,10.2,10.23,10.0,10.0,26900,-563173.5947,,,0.3319,,,,10.1305,,,,,10.0645,,,,,62.6856,-0.07,-0.6951,30.6406,9.6688,10.0536,,,,,10.0457,,,
2006-12-18,10.04,10.05,10.0,10.01,45400,-590413.5947,,,0.3118,,,,10.1144,,,,,10.0509,,,,,67.0441,0.01,0.1,31.2515,9.6946,10.0471,,,,,10.0471,,,
2006-12-19,10.0,10.21,10.0,10.05,12100,-596751.6899,,,0.3045,9.733,10.1405,10.548,10.1058,,10.1405,,,10.0507,,,,,55.7368,0.05,0.5,33.7642,9.7199,10.0379,,10.1405,,,10.0543,,,
2006-12-20,10.02,10.08,10.0,10.0,21100,-617851.6899,,,0.2885,9.7496,10.1125,10.4754,10.0917,,10.1271,,,10.038,,,,,57.2288,-0.05,-0.4975,32.1809,9.7447,10.0357,,10.1125,,,10.0529,,52.7324,49.3096
2006-12-21,10.07,11.15,10.02,10.07,68300,-680107.4422,,,0.35,9.8136,10.084,10.3544,10.0888,,10.1217,,,10.046,,,,,65.8029,0.07,0.7,36.6593,9.769,10.0357,,10.084,,,10.06,,67.8075,100.0
2006-12-22,10.06,10.09,10.0,10.0,19200,-699307.4422,,,0.3315,9.921,10.054,10.187,10.077,,10.1101,,,10.0345,,,,,68.0371,0.0,0.0,34.2254,9.8105,10.0357,,10.054,,,10.0314,,68.1008,54.9928
2006-12-26,10.1,10.1,10.0,10.0,84200,-783507.4422,,,0.3149,9.9273,10.044,10.1607,10.0667,,10.0996,,,10.0259,,,,,71.6873,-0.01,-0.0999,34.2254,9.8507,10.0357,,10.044,,,10.0186,,66.8817,45.6524
2006-12-27,10.0,10.06,10.0,10.0,3300,-786807.4422,,,0.2967,9.9238,10.039,10.1542,10.0578,,10.0901,,,10.0194,,,,,69.3406,-0.02,-0.1996,34.2254,9.8896,10.0321,,10.039,,,10.0186,,48.7658,45.6524
2006-12-28,10.05,10.05,10.0,10.0,13100,-799907.4422,,,0.2791,9.9337,10.03,10.1263,10.0501,,10.0815,,,10.0146,,,,,71.9191,-0.2,-1.9608,34.2254,9.9275,10.0321,,10.03,,,10.0171,,30.4349,0.0
2006-12-29,10.18,10.18,10.0,10.0,5800,-805707.4422,,,0.272,9.9313,10.0285,10.1257,10.0434,,10.0738,,,10.0109,,,,,75.0584,-0.09,-0.892,34.2254,9.9641,10.0321,,10.0285,,,10.01,,48.5508,100.0
2007-01-03,10.03,10.03,10.01,10.01,53300,-859007.4422,50.8619,,0.2547,9.9299,10.0255,10.1211,10.039,,10.0677,,,10.0107,,,,,67.8737,0.01,0.1,35.1168,9.9997,10.0321,,10.0255,,,10.0114,,66.6667,100.0
2007-01-04,10.09,10.14,10.01,10.05,27400,-869545.9037,52.3661,,0.2458,9.9326,10.028,10.1234,10.0404,,10.066,,,10.0205,,,,,65.5944,0.04,0.3996,38.6957,10.0,10.0343,,10.028,,,10.0086,,100.0,100.0
2007-01-05,10.03,10.1,10.02,10.1,4500,-865045.9037,53.7629,,0.234,9.9336,10.033,10.1324,10.0484,,10.0692,10.1013,,10.0404,,,,,48.8767,0.05,0.4975,42.9332,10.01,10.0271,,10.033,10.1013,,10.0229,,100.0,100.0
2007-01-08,10.01,10.27,10.01,10.05,38300,-891561.2883,55.2727,,0.2358,9.9336,10.033,10.1324,10.0486,,10.0674,10.098,,10.0428,,,,,57.214,0.05,0.5,39.9587,11.15,10.0243,,10.033,10.0843,,10.03,,88.6138,65.8414
2007-01-09,10.02,10.1,9.75,9.85,125000,-945132.7169,54.8166,,0.244,9.8985,10.0255,10.1525,10.0221,,10.0467,10.082,,9.9946,,,,,46.6608,-0.22,-2.1847,30.7744,11.1386,10.0136,,10.0255,10.058,,10.0086,,55.2805,0.0
2007-01-10,9.87,9.87,9.8,9.8,16900,-962032.7169,54.3931,,0.2316,9.8549,10.0155,10.1761,9.9925,,10.0232,10.0638,,9.9459,,,,,49.3837,-0.2,-2.0,28.981,11.1108,9.9986,,10.0155,10.0313,,9.98,,21.9471,0.0
