date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,23.0,23.44,22.25,18.73,43700,-34152.1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,22.34,24.75,22.13,19.88,106500,-8949.8108,,,,,,,,,,,,,,,,,,,20.7121,,,,,,,,,
1999-11-03,24.5,25.5,24.25,21.08,96400,39635.7892,,,,,,,,,,,,,,,,,,,18.5195,,,,,,,,,
1999-11-04,25.56,28.0,25.53,22.7,322300,134890.4451,,,,,,,,,,,,,,,,,,,18.5195,,,,,,,,,
1999-11-05,27.25,28.0,27.0,23.12,82000,156210.4451,,,,,,,,,,,,,,,,,,,18.6178,,,,,,,,,
1999-11-08,27.16,27.63,26.88,22.49,136600,19610.4451,,,,,,,,,,,,,,,,,,,18.7141,,,,,,,,,
1999-11-09,27.13,27.13,26.25,22.18,26700,8080.8997,,,,,,,,,,,21.4545,,,,,,,,18.8084,,,,,21.4545,,,,
1999-11-10,26.88,26.88,25.38,21.55,37300,-10817.767,,,,,,,,,,,21.4781,,,,,,,,18.9009,,,,,21.8574,,,,
1999-11-11,25.84,26.0,25.25,21.34,112000,-48151.1003,,,,,,,,,,,21.4435,,,,,,,,18.9915,,,,,22.0666,52.5413,27.7377,,
1999-11-12,25.69,25.69,24.0,20.61,84500,-69651.1003,,,,,,,,,,,21.2355,,,,,,,,19.0803,,,,,21.9996,30.9804,13.5228,,
1999-11-15,24.72,26.5,24.63,21.55,81500,-53525.4319,,,,,,,,,,,21.3139,,,,,2.8202,15.0581,,19.1673,,,,,21.8347,22.9043,27.4523,,
1999-11-16,25.5,26.5,25.25,21.81,33400,-43639.0319,,,,,,,,,,,21.4375,,,,,1.9331,9.7263,,19.2526,,,,,21.647,29.7465,48.2646,,
1999-11-17,26.06,26.31,24.19,21.24,74400,-34514.5036,,,,,,,,,,,21.388,,,,,0.159,0.7543,,19.3362,,,,,21.4676,45.5321,60.8794,,
1999-11-18,25.31,25.75,24.75,21.39,131000,46705.4964,,,,,,,21.4049,,,,21.3885,,,,,-1.3139,-5.787,,19.4181,21.4049,,,,21.3553,57.3955,63.0426,,
1999-11-19,25.5,25.56,25.0,21.13,161900,29359.0678,,,1.2284,,,,21.3683,,,,21.324,,,,57.5417,-1.9917,-8.6138,63.2258,19.4984,21.5764,,,,21.2955,59.4726,54.4958,,
1999-11-22,25.38,25.38,24.75,21.03,39200,37447.9567,,,1.1783,,,,21.3232,,,,21.2505,,,,53.1244,-1.4645,-6.5104,62.4816,19.5771,21.6589,,,,21.2513,55.7328,49.66,,
1999-11-23,25.0,25.0,24.75,20.92,66200,103647.9567,,,1.1168,,,,21.2696,,,,21.1682,,,,47.5781,-1.2553,-5.6604,61.6352,19.6542,21.6476,,,,21.2955,48.5839,41.5959,,
1999-11-24,24.75,25.25,24.75,20.92,71100,103647.9567,,,1.067,,,,21.2232,,,,21.1065,,,,35.239,-0.6276,-2.9126,61.6352,19.7297,21.5202,,,,21.2058,41.9631,34.6334,,
1999-11-26,25.0,25.0,24.63,20.82,20400,110815.5243,,,1.0129,,,,21.1695,,,,21.0351,,,,29.2735,-0.5188,-2.4314,60.7542,19.8038,21.3559,,,,21.0648,35.4197,30.0298,,
1999-11-29,24.59,25.0,24.5,20.76,59500,125095.5243,,,0.9704,19.3693,21.2627,23.1561,21.1152,,21.2627,,20.9669,,,,31.8583,0.1506,0.7308,60.2135,19.8763,21.2321,,21.2627,,20.9966,31.2332,29.0363,,
1999-11-30,24.28,25.13,24.19,20.82,156000,198116.8009,,,0.9573,19.8521,21.3673,22.8826,21.076,,21.2207,,20.9304,,,,28.3309,-0.7281,-3.3786,60.5912,19.9474,21.1353,,21.3673,,20.9153,33.8224,42.4011,8.8556,26.5669
1999-12-01,24.88,25.44,24.63,20.76,62200,163561.2453,,,0.9373,20.0275,21.4117,22.7959,21.0342,,21.177,,20.8884,,,,33.1137,-1.0461,-4.7966,59.978,20.0171,21.0791,,21.4117,,20.8627,40.4704,49.9739,8.8556,0.0
1999-12-02,24.69,24.75,23.56,19.93,25600,148717.5478,,,0.9451,19.8299,21.354,22.878,20.8863,,21.0578,,20.6476,,,,35.8978,-1.3139,-6.186,51.8976,23.4319,20.9781,,21.354,,20.7049,45.013,42.6641,8.8556,0.0
1999-12-03,23.75,25.25,23.75,20.08,156200,44584.2145,,,0.9672,19.7357,21.223,22.7102,20.7794,,20.9651,,20.5068,,,,47.0963,-1.3055,-6.1033,53.188,23.3947,20.9404,,21.223,,20.5854,40.4684,28.7674,4.9478,14.8435
1999-12-06,23.88,24.5,23.88,20.34,62900,68932.6016,,,0.9352,19.8319,21.0841,22.3362,20.7213,,20.9059,,20.4661,,,,40.5639,-0.7866,-3.7228,55.2952,23.3579,20.8544,,21.0841,,20.5029,32.3211,25.5319,17.9754,39.0826
1999-12-07,24.19,24.19,23.88,20.03,164700,-32012.5597,,,0.8941,19.8079,20.9611,22.1142,20.6297,,20.8229,,20.3581,,,,33.7278,-0.9959,-4.7354,52.2708,23.3215,20.7276,,20.9611,,20.3905,27.3787,27.8369,19.5151,4.6193
1999-12-08,23.88,24.25,23.81,20.29,67300,35287.4403,,,0.8566,19.8238,20.8669,21.91,20.5849,,20.7725,,20.342,,,,39.2915,-0.6276,-3.0,54.5155,23.2854,20.6601,,20.8669,,20.3235,29.0046,33.6449,40.2513,77.052
1999-12-09,24.13,24.25,23.88,20.13,75100,33257.7106,6.6576,,0.8175,19.7559,20.7962,21.8365,20.5249,,20.7118,,20.2902,,,,29.9597,-0.7866,-3.76,52.8742,23.2498,20.5704,,20.7962,,20.2255,29.5726,27.2359,33.8739,19.9503
1999-12-10,24.0,24.13,23.94,20.03,47300,-14042.2894,6.2781,,0.7705,19.6716,20.7309,21.7902,20.4595,,20.6472,,20.2262,,,,33.332,-0.7866,-3.7781,51.8132,23.2144,20.4921,,20.7309,,20.1215,29.2198,26.7785,32.3341,0.0
1999-12-13,23.94,24.38,23.94,20.24,172200,9439.5288,6.1121,,0.7417,19.6329,20.7125,21.7921,20.4307,,20.6088,,20.2305,,,,43.871,-0.5188,-2.499,53.8892,23.1794,20.4359,,20.7125,,20.1669,29.8019,35.3913,32.2575,76.8223
1999-12-14,24.38,24.5,21.75,18.2,311800,-302360.4712,7.8458,,0.8531,19.0705,20.5451,22.0198,20.1334,,20.3795,,19.7233,,,,37.0519,-2.6193,-12.5804,37.0924,23.1448,20.2417,,20.5451,,19.898,30.2241,28.5024,25.6074,0.0
1999-12-15,19.94,19.94,14.75,12.76,1626600,-1615550.0666,12.1014,,1.2106,16.4662,20.0928,23.7194,19.1506,,19.654,,17.9829,,,,18.5143,-8.0003,-38.5328,19.5822,23.0459,19.6588,,20.0928,,18.8148,29.2751,23.9316,25.6074,0.0
1999-12-16,15.63,17.75,15.38,14.39,1355400,-900676.6489,16.053,,1.2736,15.3987,19.7501,24.1015,18.5152,,19.1523,,17.0836,,,,41.1147,-5.54,-27.8034,30.1767,22.7249,19.1992,,19.7501,,18.0079,20.8284,10.0513,10.2938,30.8815
1999-12-17,17.75,18.38,17.38,14.54,577000,-1477676.6489,19.0931,,1.2537,14.5759,19.4079,24.2398,17.9858,,18.7134,,16.4488,-1.5716,-0.8289,-0.7426,48.3837,-5.54,-27.5833,31.1336,22.4134,18.755,,19.4079,,17.1865,17.6752,19.0427,21.5174,33.6707
1999-12-20,17.5,17.5,16.31,14.07,402400,-1541925.3884,22.1756,,1.2353,13.767,19.0547,24.3424,17.4634,,18.271,,15.8535,-1.7428,-0.8001,-0.9427,46.8758,-6.2764,-30.8515,29.8135,22.1113,18.2727,,19.0547,,16.3198,17.8234,24.3761,40.9943,58.4307
1999-12-21,16.5,17.06,16.5,14.18,288600,-1377011.1027,25.0379,,1.1806,13.1023,18.712,24.3217,17.0251,,17.881,,15.4342,-1.8484,-0.7246,-1.1238,43.69,-5.858,-29.2398,30.5369,21.8183,17.8022,,18.712,,15.483,24.5062,30.0997,62.312,94.8347
1999-12-22,17.22,17.25,16.88,14.28,132600,-1380594.8864,27.49,,1.1183,12.5501,18.3798,24.2095,16.6586,,17.5377,,15.1448,-1.9021,-0.6226,-1.2795,45.2483,-6.017,-29.6495,31.2414,21.5341,17.3988,,18.3798,,14.6306,31.4169,39.7749,84.4218,100.0
1999-12-23,17.19,18.0,17.13,14.75,210100,-1349200.6336,28.9679,,1.0947,12.1601,18.0714,23.9827,16.4046,,17.2726,,15.047,-1.8845,-0.484,-1.4005,45.1896,-5.381,-26.7249,34.6326,21.2583,17.018,,18.0714,,14.138,41.2876,53.9882,98.2782,100.0
1999-12-27,17.63,17.75,17.13,14.62,270600,-1323013.5368,30.3403,,1.0535,11.8091,17.7613,23.7136,16.1667,,17.0199,,14.9402,-1.8598,-0.3675,-1.4923,43.7743,-5.4144,-27.0259,34.1238,20.9909,16.6091,,17.7613,,14.4034,52.1885,62.8024,96.4809,89.4427
1999-12-28,17.5,18.25,17.5,15.14,236600,-1187362.8701,31.0698,,1.0249,11.5905,17.4802,23.3698,16.0296,,16.8408,,14.9898,-1.7779,-0.2285,-1.5495,47.7958,-5.1048,-25.217,37.929,20.7315,16.2594,,17.4802,,14.511,63.7373,74.4214,96.4809,100.0
