date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2021-10-29,14.1,18.37,14.0,14.8,1573558,-997426.9245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,14.85,16.9,14.46,15.3,433000,-1132295.7769,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,
2021-11-02,15.06,21.0,15.02,17.21,619478,-1298055.5301,,,,,,,,,,,,,,,,,,,,,14.029,,,,,,,,,
2021-11-03,17.01,18.72,15.52,17.83,197496,-1210416.6801,,,,,,,,,,,,,,,,,,,,,14.1684,,,,,,,,,
2021-11-04,17.82,19.85,17.5,18.31,207681,-1274930.3524,,,,,,,,,,,,,,,,,,,,,14.3051,,,,,,,,,
2021-11-05,19.72,21.48,17.22,18.69,212211,-1340864.0897,,,,,,,,,,,,,,,,,,,,,14.439,,,,,,,,,
2021-11-08,18.5,20.05,15.8,15.8,274267,-1615131.0897,,,,,,,,,,,,16.8486,,,,,,,,,14.6503,,,,,,16.8486,,,
2021-11-09,16.05,17.47,16.05,17.15,94359,-1563300.0897,,,,,,,,,,,,16.9239,,,,,,,,,14.8554,,,,,,17.1843,,,
2021-11-10,17.0,17.29,16.0,16.26,106833,-1627068.6246,,,,,,,,,,,,16.7579,,,,,,,,,15.0543,,,,,,17.3214,,,
2021-11-11,16.71,17.69,16.48,17.25,86704,-1603162.5834,,,,,,,,,,,,16.881,,,,,,,,,15.2472,,,,,,17.3271,,,
2021-11-12,17.23,18.3,17.06,17.49,85768,-1629721.3069,,,,,,,,,,,,17.0332,,,,,,2.69,18.1757,,15.4343,,,,,,17.2786,,,
2021-11-15,16.88,20.84,16.88,20.7,217226,-1427845.0305,,,,,,,,,,,,17.9499,,,,,,5.4,35.2941,,15.6158,,,,,,17.62,,,
2021-11-16,20.39,26.16,20.34,24.89,234176,-1295957.4295,,,,,,,,,,,,19.6849,,,,,,7.68,44.6252,,15.7919,,,,,,18.5057,,,
2021-11-17,24.88,25.22,23.14,23.99,147529,-1322848.7016,,,,,,,18.2621,,,,,20.7612,,,,,,6.16,34.5485,,16.2066,18.2621,,,,,19.6757,,,
2021-11-18,23.83,24.56,21.78,22.31,94645,-1381341.0169,,,3.0533,,,,18.8019,,,,,21.1484,,,,,63.3413,4.0,21.846,68.5615,16.6048,18.7986,,,,,20.4129,,,
2021-11-19,22.35,24.0,21.38,22.5,69474,-1391417.3986,,,3.0224,,,,19.2949,,,,,21.4863,,,,,69.8157,3.81,20.3852,68.8763,16.987,19.3129,,,,,21.3043,,,
2021-11-22,22.5,23.17,18.5,19.82,121944,-1444425.1759,,,3.1401,,,,19.365,,,,,21.0697,,,,,57.7661,4.02,25.443,59.7831,17.3539,19.4993,,,,,21.6714,,,
2021-11-23,19.82,21.58,17.02,17.95,101936,-1504827.5592,,,3.2419,,,,19.1763,,,,,20.2898,,,,,59.9139,0.8,4.6647,54.3876,26.16,19.5079,,,,,21.7371,,,
2021-11-24,18.62,22.79,17.7,19.99,301179,-1535052.5393,,,3.3739,,,,19.2848,,,,,20.2148,,,,,61.9954,3.73,22.9397,58.7603,26.0686,19.6279,,,,,21.6357,,,
2021-11-26,19.24,22.97,18.53,22.62,84954,-1463492.188,,,3.4501,13.3072,19.043,24.7788,19.7295,,19.043,,,20.8161,,,,,59.8886,5.37,31.1304,63.6045,25.9781,19.9086,,19.043,,,21.3114,,,
2021-11-29,22.2,22.2,16.61,17.75,189636,-1575786.5266,,,3.6329,13.7548,19.1905,24.6262,19.4655,,18.9199,,,20.0496,,,,,61.6341,0.26,1.4866,51.5332,25.8885,20.0479,,19.1905,,,20.42,,31.2646,0.0
2021-11-30,18.06,18.75,16.65,17.44,47677,-1587592.26,,,3.5234,14.093,19.2975,24.502,19.1955,,18.7789,,,19.3972,,,,,62.8385,-3.26,-15.7488,50.8714,25.703,20.0686,,19.2975,,,19.7243,,21.2047,0.0
2021-12-01,18.0,18.75,17.2,18.11,73055,-1574866.5503,,,3.3825,14.1958,19.3425,24.4892,19.0507,,18.7152,,,19.0754,,,,,67.0289,-6.78,-27.2399,52.2973,25.5211,20.2007,,19.3425,,,19.0971,,3.733,11.1989
2021-12-02,17.97,19.34,17.68,19.14,74823,-1518127.659,,,3.2591,14.3068,19.408,24.5092,19.0626,,18.7557,,,19.0916,,,,,66.9551,-4.85,-20.2168,54.4845,25.3429,20.3357,,19.408,,,19.0,,13.1916,28.3759
2021-12-03,18.85,18.99,17.08,18.61,54397,-1485319.0246,,,3.1738,14.3331,19.423,24.5129,19.0023,,18.7418,,,18.9712,,,,,63.856,-3.7,-16.5845,53.1345,25.1682,20.4157,,19.423,,,19.0943,,34.0702,62.6359
2021-12-06,19.0,19.0,16.04,16.56,77025,-1535281.1867,,,3.1585,14.0826,19.3165,24.5504,18.6767,,18.534,,,18.3684,,,,,56.9973,-5.94,-26.4,48.1635,24.9971,20.12,,19.3165,,,18.6043,,30.3372,0.0
2021-12-07,16.51,17.63,15.0,15.7,207891,-1632507.7761,,,3.1208,14.064,19.3115,24.559,18.2798,,18.2641,,,17.7013,,,,,43.7096,-4.12,-20.7871,46.2103,24.7284,19.4636,,19.3115,,,17.6157,,20.8786,0.0
2021-12-08,15.7,17.15,15.2,16.56,149898,-1573317.2838,26.1864,,3.0371,13.9798,19.282,24.5842,18.0505,,18.1018,,,17.416,,,,,41.7054,-1.39,-7.7437,48.4611,24.3392,18.9329,,19.282,,,17.4457,,9.0676,27.2028
2021-12-09,16.98,17.35,16.11,17.2,52089,-1533719.5498,24.4586,,2.9087,14.119,19.329,24.539,17.9371,,18.0159,,,17.362,,,,,46.425,-2.79,-13.957,50.1334,23.9657,18.5679,,19.329,,,17.4114,,27.9537,56.6582
2021-12-10,16.03,17.3,16.03,17.25,28653,-1507320.7391,22.8041,,2.7917,14.119,19.329,24.539,17.8455,,17.943,18.506,,17.334,,,,,48.1734,-5.37,-23.7401,50.2692,23.607,18.1929,,19.329,18.506,,17.2886,,61.287,100.0
2021-12-13,17.0,17.21,15.8,16.45,59341,-1512177.8316,21.2272,,2.6955,13.9746,19.277,24.5794,17.6594,,17.8008,18.3734,,17.113,,,,,50.8483,-1.3,-7.3239,48.0167,23.2627,17.9521,,19.277,18.561,,16.9043,,67.0541,44.504
