date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2017-04-21,14.9,15.14,14.0,12.8,3662578,-3534066.4912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-24,14.12,15.45,14.01,13.95,584747,-3087384.7551,,,,,,,,,,,,,,,,,,,,,12.777,,,,,,,,,
2017-04-25,15.2,16.38,14.93,14.44,565858,-2958603.2793,,,,,,,,,,,,,,,,,,,,,12.7861,,,,,,,,,
2017-04-26,16.11,16.55,15.9,14.6,394776,-3231909.7408,,,,,,,,,,,,,,,,,,,,,12.7861,,,,,,,,,
2017-04-27,16.04,16.24,15.32,14.35,320612,-3273728.6973,,,,,,,,,,,,,,,,,,,,,12.8557,,,,,,,,,
2017-04-28,15.71,15.79,15.1,14.03,601274,-3404440.4364,,,,,,,,,,,,,,,,,,,,,12.9231,,,,,,,,,
2017-05-01,15.18,15.28,14.16,13.78,237397,-3241878.1208,,,,,,,,,,,,13.9908,,,,,,,,,15.1042,,,,,,13.9908,,,
2017-05-02,15.11,15.67,14.84,13.63,236424,-3421332.4822,,,,,,,,,,,,13.9018,,,,,,,,,15.0825,,,,,,14.1107,,,
2017-05-03,14.95,15.56,14.45,13.4,221008,-3550751.5813,,,,,,,,,,,,13.7758,,,,,,,,,15.0609,,,,,,14.0325,,,
2017-05-04,14.56,14.69,14.25,13.31,202423,-3448987.013,,,,,,,,,,,,13.6584,,,,,,,,,15.0396,,,,,,13.8709,,,
2017-05-05,14.52,15.13,14.43,13.44,133254,-3468023.2987,,,,,,,,,,,,13.6046,,,,,,0.648,5.0642,,15.0184,,,,,,13.7053,,,
2017-05-08,14.58,15.22,14.26,13.74,129067,-3384782.0924,,,,,,,,,,,,13.6373,,,,,,-0.2099,-1.5052,,14.9975,,,,,,13.6179,,,
2017-05-09,14.95,15.2,14.51,13.55,235025,-3388188.2518,,,,,,,,,,,,13.6161,,,,,,-0.8853,-6.1315,,14.9768,,,,,,13.5501,,,
2017-05-10,14.76,15.3,14.66,13.51,165497,-3483316.4486,,,,,,,13.7509,,,,,13.5889,,,,,,-1.0952,-7.5,,14.9563,13.7509,,,,,13.511,,,
2017-05-11,14.75,15.42,14.66,13.66,243941,-3528252.9486,,,0.8186,,,,13.7391,,,,,13.6072,,,,,63.0438,-0.6845,-4.771,61.0723,14.936,13.8128,,,,,13.5149,,,
2017-05-12,14.94,15.09,14.7,13.58,167205,-3541114.8717,,,0.7855,,,,13.7179,,,,,13.6004,,,,,54.9103,-0.4472,-3.188,59.723,14.916,13.7868,,,,,13.541,,,
2017-05-15,15.06,15.57,15.02,13.95,250094,-3545662.0354,,,0.7744,,,,13.7494,,,,,13.6889,,,,,50.6699,0.1734,1.2583,63.6617,14.8961,13.7522,,,,,13.6336,,,
2017-05-16,15.42,16.0,15.38,14.15,338395,-3753065.4224,,,0.7654,,,,13.8023,,,,,13.8032,,,,,49.6531,0.5111,3.7483,65.5215,14.8764,13.7196,,,,,13.734,,,
2017-05-17,15.47,15.81,15.32,14.13,97694,-3788042.2866,,,0.7424,,,,13.8457,,,,,13.8843,,,,,53.2181,0.7301,5.4496,65.1794,14.8569,13.704,,,,,13.79,,,
2017-05-18,15.47,15.75,15.01,13.92,261804,-3880027.4758,,,0.7376,12.9614,13.795,14.6287,13.8553,,13.795,,,13.8927,,,,,59.579,0.6115,4.5953,61.2202,14.8376,13.6961,,13.795,,,13.8422,,,
2017-05-19,15.49,16.23,15.38,14.6,200837,-3787878.7347,,,0.7488,13.1155,13.8854,14.6553,13.9549,,13.8719,,,14.0701,,,,,67.343,1.1591,8.6219,68.038,14.8185,13.7548,,13.8854,,,13.9986,,73.3069,100.0
2017-05-22,16.06,16.6,15.64,14.72,365543,-3780263.2555,,,0.7579,13.0723,13.9242,14.776,14.057,,13.9528,,,14.2328,,,,,68.9861,0.9857,7.1761,69.0536,12.9273,13.8324,,13.9242,,,14.1499,,75.2737,100.0
2017-05-23,16.15,16.3,15.15,14.42,237996,-3749220.299,,,0.7787,13.0736,13.9233,14.773,14.1054,,13.9972,,,14.2795,,,,,68.308,0.867,6.3973,63.5347,12.9495,13.9054,,13.9233,,,14.2698,,76.5157,29.5471
2017-05-24,15.87,16.34,15.55,14.47,207226,-3793813.2357,,,0.7746,13.086,13.9169,14.7478,14.1546,,14.0427,,,14.3283,,,,,74.8316,0.9674,7.1622,64.0966,12.9715,13.9888,,13.9169,,,14.3441,,55.4222,36.7196
2017-05-25,15.82,16.06,15.64,14.46,276505,-3807049.1264,,,0.7466,13.0789,13.9224,14.7659,14.1948,,14.0821,,,14.3603,,,,,67.1585,0.794,5.8116,63.744,12.9933,14.0612,,13.9224,,,14.3885,,23.3529,3.7921
2017-05-26,15.95,16.1,15.68,14.51,104186,-3802087.8883,,,0.7207,13.0655,13.9465,14.8276,14.237,,14.1229,,,14.3979,,,,,66.9839,0.9309,6.8548,64.3771,13.0149,14.1166,,13.9465,,,14.4432,,18.5915,15.263
2017-05-30,16.04,16.04,14.99,13.77,382122,-4111424.7454,,,0.7377,13.0647,13.9461,14.8275,14.175,,14.0895,,,14.2414,,,,,57.0683,-0.1825,-1.308,51.3434,13.0362,14.1323,,13.9461,,,14.4224,,6.3517,0.0
2017-05-31,15.07,15.57,14.82,13.85,217015,-4120105.3454,11.7829,,0.7339,13.086,13.957,14.8281,14.1321,,14.0671,,,14.1445,,,,,51.4264,-0.292,-2.0645,52.4942,13.0574,14.157,,13.957,,,14.3154,,8.031,8.8299
2017-06-01,15.33,15.87,14.79,13.89,147911,-4150235.3639,10.9896,,0.7518,13.1483,13.9817,14.8151,14.0999,,14.0502,,,14.081,,,,,50.0849,-0.2373,-1.6796,53.026,13.0783,14.1733,,13.9817,,,14.1968,,7.2467,12.9101
2017-06-02,15.17,15.38,14.95,13.76,182472,-4222375.457,10.253,,0.7262,13.2229,14.0045,14.7861,14.0549,,14.0228,13.9455,,14.0014,,,,,49.8175,-0.1551,-1.1148,50.8793,13.099,14.1864,,14.0045,13.9455,,14.1029,,7.2467,0.0
2017-06-05,15.18,15.58,14.74,13.67,157384,-4289825.7427,9.9648,,0.7291,13.2612,14.0159,14.7706,14.0038,,13.9894,13.9278,,13.9189,,,,,43.5556,-0.9309,-6.375,49.3426,13.1195,14.1662,,14.0159,13.9747,,13.9882,,4.3034,0.0
2017-06-06,14.9,14.95,14.5,13.29,217578,-4449382.9427,10.1275,,0.7083,13.1825,13.9935,14.8046,13.9084,,13.9226,13.8865,,13.7612,,,,,34.3376,-1.4328,-9.7334,43.4122,13.1398,14.1049,,13.9935,13.9528,,13.8213,,-0.0,0.0
