date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2014-07-25,16.05,16.38,15.99,14.34,5148400,-924071.7949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28,16.02,16.25,16.0,14.21,435500,-1359571.7949,,,,,,,,,,,,,,,,,,,,,14.2018,,,,,,,,,
2014-07-29,16.01,16.08,16.0,14.22,255500,-1551196.7949,,,,,,,,,,,,,,,,,,,,,14.2041,,,,,,,,,
2014-07-30,16.01,16.09,15.85,14.14,568500,-1788071.7949,,,,,,,,,,,,,,,,,,,,,14.4327,,,,,,,,,
2014-07-31,16.0,16.0,15.53,13.8,324300,-2098571.7949,,,,,,,,,,,,,,,,,,,,,14.4292,,,,,,,,,
2014-08-01,15.51,15.59,15.0,13.36,93100,-2179048.0661,,,,,,,,,,,,,,,,,,,,,14.4165,,,,,,,,,
2014-08-04,15.05,15.35,15.0,13.32,211200,-2390248.0661,,,,,,,,,,,,13.9138,,,,,,,,,14.3837,,,,,,13.9138,,,
2014-08-05,15.0,15.05,14.74,13.22,125500,-2402393.2273,,,,,,,,,,,,13.7393,,,,,,,,,14.3518,,,,,,13.7527,,,
2014-08-06,14.75,15.18,14.75,13.4,128200,-2327858.3436,,,,,,,,,,,,13.6551,,,,,,,,,14.3014,,,,,,13.6372,,,
2014-08-07,15.39,15.39,14.95,13.3,232800,-2528912.8891,,,,,,,,,,,,13.5675,,,,,,,,,14.253,,,,,,13.5065,,,
2014-08-08,14.97,15.88,14.96,14.02,166100,-2395310.7152,,,,,,,,,,,,13.6817,,,,,,-0.3197,-2.2291,,14.2066,,,,,,13.49,,,
2014-08-11,15.55,15.75,15.25,13.58,92700,-2473178.7152,,,,,,,,,,,,13.6563,,,,,,-0.6306,-4.4375,,14.162,,,,,,13.4583,,,
2014-08-12,15.3,15.86,15.3,13.98,68500,-2434041.1013,,,,,,,,,,,,13.7372,,,,,,-0.2398,-1.6864,,14.1192,,,,,,13.5471,,,
2014-08-13,16.06,16.13,15.83,14.16,63500,-2450974.4346,,,,,,,13.7901,,,,,13.8422,,,,,,0.0178,0.1256,,13.0916,13.7901,,,,,13.6664,,,
2014-08-14,16.08,16.08,15.87,14.19,122900,-2445122.0537,,,0.3673,,,,13.8438,,,,,13.9299,,,,,26.6838,0.3908,2.8314,47.6454,13.104,13.7793,,,,,13.806,,,
2014-08-15,15.96,16.03,15.77,14.09,42100,-2458075.8998,,,0.3576,,,,13.8761,,,,,13.969,,,,,31.0296,0.7283,5.4521,45.9988,13.1162,13.7704,,,,,13.9037,,,
2014-08-18,15.83,15.9,15.74,14.08,44000,-2441575.8998,,,0.3422,,,,13.903,,,,,13.9961,,,,,34.0006,0.7549,5.6667,45.8565,13.1283,13.7603,,,,,14.014,,,
2014-08-19,15.74,16.53,15.55,14.63,68300,-2381639.1652,,,0.3799,,,,13.9997,,,,,14.1541,,,,,47.8478,1.4122,10.6855,55.1217,13.1403,13.7952,,,,,14.1003,,,
2014-08-20,16.58,17.35,16.52,15.25,181100,-2279054.3839,,,0.4086,,,,14.1664,,,,,14.4281,,,,,63.678,1.8474,13.784,62.8511,13.1711,13.8986,,,,,14.3389,,,
2014-08-21,17.19,17.67,17.07,15.41,139800,-2288374.3839,,,0.4175,12.8719,14.0353,15.1987,14.3322,,14.0353,,,14.6735,,,,,70.3973,2.105,15.8211,64.5423,13.2382,14.0451,,14.0353,,,14.5431,,,
2014-08-22,17.51,17.69,17.01,15.24,114300,-2352061.8377,,,0.4306,12.8085,14.0801,15.3518,14.4533,,14.1501,,,14.8154,,,,,73.7799,1.2168,8.6764,61.3666,13.3365,14.1822,,14.0801,,,14.6979,,94.335,83.005
2014-08-25,17.37,18.12,17.23,15.9,87500,-2307449.1617,,,0.4606,12.6657,14.1645,15.6633,14.646,,14.3166,,,15.0861,,,,,80.921,2.3181,17.07,67.9756,13.4551,14.3737,,14.1645,,,14.9415,,94.335,100.0
2014-08-26,17.89,18.39,17.7,15.95,387800,-2399516.7876,,,0.4718,12.5616,14.2511,15.9406,14.8201,,14.4723,,,15.3024,,,,,84.1329,1.9717,14.1042,68.4469,13.6133,14.5558,,14.2511,,,15.208,,94.335,100.0
2014-08-27,18.0,18.96,17.88,16.7,172000,-2278479.7505,,,0.5066,12.3831,14.379,16.3749,15.0704,,14.6842,,,15.6512,,,,,83.9585,2.5402,17.9423,74.1769,13.8037,14.7982,,14.379,,,15.5823,,100.0,100.0
2014-08-28,18.78,19.1,18.33,16.83,251600,-2124905.7246,,,0.5193,12.2882,14.5304,16.7727,15.3051,,14.8887,,,15.9461,,,,,85.0383,2.6379,18.5857,75.0483,14.0466,14.9986,,14.5304,,,15.897,,100.0,100.0
2014-08-29,19.18,19.6,18.76,16.85,214900,-2232355.7246,,,0.5355,12.3163,14.705,17.0936,15.5109,,15.0753,,,16.1717,,,,,90.3346,2.7622,19.6091,75.1686,14.3092,15.2321,,14.705,,,16.1253,,100.0,100.0
2014-09-02,19.17,19.17,18.81,16.88,269600,-2202400.169,,,0.5201,12.4039,14.883,17.3622,15.694,,15.2476,,,16.3498,,,,,78.0865,2.8066,19.9369,75.4238,14.619,15.4396,,14.883,,,16.336,,100.0,100.0
2014-09-03,18.6,19.54,18.6,17.0,292300,-2158866.1264,42.461,,0.5426,12.5537,15.0722,17.5908,15.8681,,15.4144,,,16.5123,,,,,80.404,2.3714,16.2113,76.2773,14.898,15.6426,,15.0722,,,16.5872,,100.0,100.0
2014-09-04,19.35,19.59,19.12,17.0,252700,-2390059.7435,44.5093,,0.5336,12.7225,15.2521,17.7817,16.0189,,15.5654,,,16.6341,,,,,81.6408,1.7497,11.4735,76.2773,15.149,15.843,,15.2521,,,16.7445,,100.0,100.0
2014-09-05,19.28,19.3,18.67,16.77,187200,-2452459.7435,44.9065,,0.5355,12.9797,15.4253,17.8708,16.1189,,15.68,14.8608,,16.6677,,,,,76.842,1.3589,8.8184,70.5911,15.3749,16.0346,,15.4253,14.8608,,16.8613,,66.6667,0.0
2014-09-08,18.67,19.04,17.68,15.96,308700,-2629508.2729,42.8551,,0.5835,13.154,15.5221,17.8902,16.0978,,15.7067,14.9318,,16.4909,,,,,69.8127,0.7194,4.7203,55.107,15.5782,16.1691,,15.5221,14.9147,,16.7559,,33.3333,0.0
2014-09-09,18.09,19.31,18.05,16.84,413500,-2446278.7582,41.3226,,0.6268,13.428,15.6851,17.9422,16.1967,,15.8146,15.0549,,16.5781,,,,,73.1313,0.9415,5.9218,64.2853,15.7028,16.3271,,15.6851,15.0024,,16.7572,,14.4515,43.3545
2014-09-10,19.2,20.43,18.98,17.94,803300,-1897818.7582,41.1201,,0.6753,13.565,15.8831,18.2013,16.4293,,16.0171,15.2411,,16.9188,,,,,77.8436,1.9895,12.4722,72.0055,15.7028,16.5193,,15.8831,15.1264,,16.9133,,41.0587,79.8216
2014-09-11,20.09,20.2,19.61,17.86,313500,-1679962.826,40.9322,,0.6645,13.7395,16.0683,18.3972,16.6202,,16.1927,15.4101,,17.1544,,0.9899,0.0502,0.9397,78.9429,1.1635,6.9681,70.8091,15.9715,16.6944,,16.0683,15.2505,,17.0528,,72.0321,92.9201
2014-09-12,20.11,20.44,19.9,18.1,314300,-1435507.2704,40.9829,,0.6513,13.9413,16.2637,18.5861,16.8176,,16.3745,15.5837,,17.391,,1.0281,0.0707,0.9573,82.4932,1.2701,7.5462,72.2962,16.2106,16.8987,,16.2637,15.3937,,17.2102,,90.9139,100.0
2014-09-15,20.5,20.5,19.95,17.73,181300,-1610214.5431,41.0867,,0.6397,14.2683,16.4458,18.6233,16.939,,16.5034,15.722,,17.4752,,1.0165,0.0473,0.9692,78.573,0.8793,5.2188,66.6113,16.4438,17.0294,,16.4458,15.5394,,17.3142,,73.9852,29.0354
2014-09-16,20.07,20.5,19.82,18.13,234400,-1438090.5579,40.8757,,0.637,14.6429,16.6483,18.6536,17.0974,,16.658,15.8772,,17.6383,,1.0278,0.0469,0.9809,77.984,1.2434,7.3645,69.3887,16.6731,17.1848,,16.6483,15.6996,,17.5083,,59.297,48.8556
2014-09-17,20.63,21.37,19.94,17.83,383700,-1752026.9215,41.4827,,0.6822,14.9696,16.8082,18.6467,17.1945,,16.7692,16.0029,,17.6851,,1.0008,0.0159,0.9849,79.1746,0.826,4.8589,64.9899,16.8879,17.2654,,16.8082,15.8532,,17.7748,,25.9637,0.0
2014-09-18,20.08,21.77,20.04,19.04,433300,-1483650.797,42.3447,,0.7435,15.0615,16.9978,18.934,17.4409,,16.9857,16.199,,18.0244,,1.0653,0.0643,1.001,80.1876,2.0428,12.0167,72.543,17.2018,17.4233,,16.9978,16.0412,,18.0895,,49.6185,100.0
2014-09-19,21.45,21.87,19.44,17.36,1134900,-2515802.6488,41.8625,,0.8445,15.2973,17.0955,18.8936,17.4306,,17.0217,16.2742,,17.8592,,0.9698,-0.0249,0.9947,62.5849,0.5951,3.5487,54.9351,19.4243,17.4601,,17.0955,16.1765,,18.007,,33.3333,0.0
2014-09-22,19.52,20.09,19.27,17.72,192478,-2389048.8439,41.0789,41.7699,0.8362,15.6188,17.2194,18.8199,17.4691,,17.0881,16.3674,,17.8242,,0.9123,-0.066,0.9782,63.3463,1.7586,11.0184,57.2975,19.4243,17.5198,,17.2194,16.2997,,17.9867,,37.8055,13.4166
2014-09-23,19.91,20.08,19.55,17.78,186693,-2244625.9571,40.3513,42.4303,0.8101,15.8167,17.3135,18.8103,17.5107,,17.1541,16.4586,,17.8134,,0.8617,-0.0932,0.9549,62.702,0.9415,5.5907,57.7152,19.4243,17.5756,,17.3135,16.4397,,17.941,,9.7352,15.7891
2014-09-24,19.88,20.16,19.68,17.67,131130,-2255553.4571,39.7673,42.3369,0.7827,16.0337,17.3997,18.7656,17.5325,,17.2037,16.537,,17.7787,,0.8038,-0.1209,0.9247,61.8913,-0.2665,-1.4851,56.6913,19.3781,17.6238,,17.3997,16.5629,,17.9334,,13.0599,9.9742
2014-09-25,19.93,20.25,19.65,17.95,137024,-2136799.3238,39.3317,41.0934,0.7649,16.1162,17.4623,18.8084,17.5882,,17.2748,16.6282,,17.8215,,0.7713,-0.1227,0.894,65.031,0.0888,0.4973,58.7283,19.3328,17.7082,,17.4623,16.6893,,17.908,,41.9211,100.0
2014-09-26,20.1,22.21,20.07,19.33,254426,-1989374.9126,40.5402,40.9314,0.846,16.0492,17.5871,19.125,17.82,,17.4702,16.8023,,18.1978,,0.8468,-0.0378,0.8846,70.4249,1.2257,6.7713,67.0683,17.115,17.9486,,17.5871,16.8604,,18.1225,,69.9914,100.0
2014-09-29,21.52,21.56,20.87,18.86,699978,-1953609.6133,41.6623,41.3912,0.842,16.0944,17.6874,19.2804,17.9581,,17.6021,16.9348,,18.3623,,0.8588,-0.0207,0.8794,58.8443,1.128,6.3627,62.4233,17.1411,18.0926,,17.6874,17.0194,,18.0958,,85.079,55.2369
2014-09-30,21.36,21.36,20.74,18.61,1306283,-2374991.2262,42.4195,41.6758,0.8212,16.1773,17.7736,19.3699,18.0446,,17.6979,17.0427,,18.4235,,0.8385,-0.0327,0.8712,40.1627,0.4796,2.6458,60.0568,17.167,18.1402,,17.7736,17.1704,,18.2734,,62.5562,32.4318
2014-10-01,21.0,21.58,20.53,18.56,669710,-2572715.131,43.2741,42.1285,0.8292,16.2617,17.8518,19.4418,18.1137,,17.7802,17.1407,,18.4583,,0.8096,-0.0493,0.8589,32.9039,0.7372,4.1355,59.6221,17.1926,18.1903,,17.8518,17.3015,,18.394,,32.7954,10.7175
