date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2022-06-23,7.0,7.0,5.09,72.96,224097,684.3874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-24,5.41,6.37,5.19,70.92,197202,4305.2179,,,,,,,,,,,,,,,,,,,,,61.08,,,,,,,,,
2022-06-27,5.99,5.99,4.77,69.24,298354,20200.595,,,,,,,,,,,,,,,,,,,,,76.44,,,,,,,,,
2022-06-28,5.69,5.69,5.01,63.84,247686,18379.4185,,,,,,,,,,,,,,,,,,,,,76.44,,,,,,,,,
2022-06-29,5.37,5.37,4.01,51.72,325576,3202.4229,,,,,,,,,,,,,,,,,,,,,76.248,,,,,,,,,
2022-06-30,4.19,4.61,3.67,50.16,229062,4826.9336,,,,,,,,,,,,,,,,,,,,,75.6856,,,,,,,,,
2022-07-01,4.43,4.55,4.01,48.36,184067,-9374.9183,,,,,,,,,,,,61.0286,,,,,,,,,74.7362,,,,,,61.0286,,,
2022-07-05,4.09,4.37,3.8,47.64,98748,-12694.1273,,,,,,,,,,,,57.6814,,,,,,,,,73.8153,,,,,,57.4114,,,
2022-07-06,4.05,4.12,3.52,44.04,82355,-16125.1273,,,,,,,,,,,,54.2711,,,,,,,,,72.922,,,,,,53.5714,,,
2022-07-07,3.68,3.8,3.34,43.25,177730,-14014.9107,,,,,,,,,,,,51.5147,,,,,,,,,71.6948,,,,,,49.8579,,,
2022-07-08,3.32,3.62,3.3,41.16,249031,-17905.9107,,,,,,,,,,,,48.926,,,,,,-31.8,-43.5855,,70.114,,,,,,46.6179,,,
2022-07-11,3.46,3.49,3.3,40.68,51333,-18131.016,,,,,,,,,,,,46.8645,,,,,,-30.24,-42.6396,,68.2832,,,,,,45.0408,,,
2022-07-12,3.33,3.48,3.15,39.72,66673,-18299.3796,,,,,,,,,,,,45.0784,,,,,,-29.52,-42.6343,,66.5622,,,,,,43.5494,,,
2022-07-13,3.17,3.34,3.01,37.56,57047,-19594.6045,,,,,,,51.5175,,,,,43.1988,,,,,,-26.28,-41.1654,,64.5488,51.5175,,,,,42.0065,,,
