date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,56.69,56.94,56.06,15.81,568300,-309981.8182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,56.63,57.38,56.31,16.09,899900,1489818.1818,,,,,,,,,,,,,,,,,,,15.7245,,,,,,,,,
1999-11-03,57.63,57.88,55.88,15.69,857000,-121341.8182,,,,,,,,,,,,,,,,,,,16.235,,,,,,,,,
1999-11-04,56.19,56.63,55.63,15.64,363900,-674469.8182,,,,,,,,,,,,,,,,,,,16.235,,,,,,,,,
1999-11-05,56.75,57.88,56.5,15.97,594800,-1105484.3109,,,,,,,,,,,,,,,,,,,15.6039,,,,,,,,,
1999-11-08,56.75,57.0,56.5,15.9,260200,-1230380.3109,,,,,,,,,,,,,,,,,,,15.6039,,,,,,,,,
1999-11-09,56.81,56.88,56.0,15.86,467700,-975271.22,,,,,,,,,,,15.8535,,,,,,,,15.6102,,,,,15.8535,,,,
1999-11-10,56.56,57.75,56.56,16.11,813800,-195664.4973,,,,,,,,,,,15.918,,,,,,,,15.6164,,,,,15.896,,,,
1999-11-11,57.38,58.75,57.38,16.22,993500,-935350.6287,,,,,,,,,,,15.9923,,,,,,,,15.6226,,,,,15.9132,55.9057,62.532,,
1999-11-12,57.88,58.5,57.31,16.39,643000,220968.699,,,,,,,,,,,16.0923,,,,,,,,15.6397,,,,,16.0134,65.7194,78.33,,
1999-11-15,58.81,59.94,58.5,16.76,711000,1267718.699,,,,,,,,,,,16.2591,,,,,0.9453,5.9773,,15.6565,,,,,16.1737,74.701,83.241,,
1999-11-16,59.25,61.25,59.25,17.15,1092200,3189990.699,,,,,,,,,,,16.4809,,,,,1.0519,6.5354,,15.6912,,,,,16.3415,85.1177,93.7821,,
1999-11-17,61.0,61.25,60.19,16.92,766900,2003466.1707,,,,,,,,,,,16.5898,,,,,1.2258,7.8119,,15.7508,,,,,16.4866,88.8701,89.5871,,
1999-11-18,60.31,61.56,60.25,17.18,801000,2847267.6974,,,,,,,16.264,,,,16.7374,,,,,1.5427,9.8655,,15.8079,16.264,,,,16.6745,90.7108,88.7631,,
1999-11-19,61.13,61.38,60.88,17.09,608300,1922651.6974,,,0.3546,,,,16.3746,,,,16.8264,,,,80.953,1.122,7.0249,71.0332,15.8809,16.3554,,,,16.8148,87.0708,82.8622,,
1999-11-22,62.0,62.31,60.0,16.92,670100,942159.0567,,,0.3756,,,,16.4468,,,,16.8489,,,,73.4076,1.0154,6.3856,66.8492,15.9502,16.4141,,,,16.915,80.2179,69.0283,,
1999-11-23,60.25,60.25,58.44,16.43,539800,5710.4379,,,0.3862,,,,16.444,,,,16.7431,,,,75.6187,0.561,3.5361,56.8348,16.0419,16.4666,,,,16.9198,63.6835,39.16,,
1999-11-24,58.56,58.56,55.56,15.9,824400,-400993.5621,,,0.4187,,,,16.3716,,,,16.5326,,,,72.139,-0.2104,-1.3057,48.4776,17.4775,16.4854,,,,16.7972,42.1163,18.1607,,
1999-11-26,56.75,57.25,56.63,15.97,625600,-400993.5621,,,0.4012,,,,16.3183,,,,16.3923,,,,72.2186,-0.244,-1.5049,49.5457,17.4586,16.4854,,,,16.6293,23.5831,13.4287,,
1999-11-29,56.94,57.25,54.31,15.88,768400,487632.2883,,,0.4315,15.2802,16.2944,17.3086,16.2604,,16.2944,,16.2653,,,,68.8501,-0.5077,-3.0972,48.211,17.4399,16.4842,,16.2944,,16.4818,17.8837,22.0617,,
1999-11-30,56.63,59.0,56.63,16.25,843200,665522.5836,,,0.4482,15.3259,16.3163,17.3067,16.2593,,16.2904,,16.2619,,,,74.1534,-0.5077,-3.0293,53.8667,17.3957,16.5118,,16.3163,,16.3492,24.1141,36.8519,23.4395,65.5828
1999-12-01,57.75,58.0,57.56,16.27,518200,1701922.5836,,,0.425,15.3395,16.325,17.3105,16.2605,,16.2883,,16.2636,,,,68.5613,-0.8779,-5.1202,54.1139,17.3525,16.5231,,16.325,,16.2314,38.3922,56.263,55.1943,100.0
1999-12-02,57.88,58.44,57.63,16.39,427400,2556722.5836,,,0.4108,15.4184,16.3601,17.3018,16.278,,16.2982,,16.2957,,,,66.787,-0.5245,-3.1006,55.9766,17.3101,16.5357,,16.3601,,16.1564,56.3548,75.9496,88.5276,100.0
1999-12-03,58.44,60.5,58.44,16.64,694300,2341017.7293,,,0.4228,15.5225,16.41,17.2975,16.3258,,16.3304,,16.3808,,,,67.0091,-0.5442,-3.1673,59.4793,17.2686,16.5531,,16.41,,16.1865,71.5724,82.5044,100.0,100.0
1999-12-06,60.25,60.5,58.63,16.46,361900,1663664.7881,,,0.43,15.5701,16.4345,17.299,16.344,,16.3429,,16.4011,,,,61.9836,-0.6311,-3.6922,56.0564,17.2279,16.5319,,16.4345,,16.2666,77.4919,74.0217,79.6711,39.0133
1999-12-07,58.75,60.81,58.5,17.02,833900,3158186.866,,,0.4456,15.6263,16.4906,17.355,16.4345,,16.4077,,16.5566,,,,60.8656,0.1066,0.6301,63.3778,17.188,16.5231,,16.4906,,16.4169,77.7657,76.771,79.6711,100.0
1999-12-08,60.75,62.25,60.19,17.25,1263100,3844920.8466,,,0.455,15.6853,16.5599,17.4346,16.5433,,16.4879,,16.7301,,,,62.9629,0.8247,5.0205,65.8588,15.2336,16.5469,,16.5599,,16.612,76.1869,77.768,79.6711,100.0
1999-12-09,63.0,64.88,63.0,17.86,720000,3461942.1232,29.2909,,0.4903,15.6305,16.6476,17.6647,16.7195,,16.6191,,17.0137,,,,62.7761,1.9635,12.3479,71.4836,15.2559,16.5958,,16.6476,,16.8424,80.5792,87.1986,100.0,100.0
1999-12-10,63.5,63.5,61.69,17.34,514400,2569557.5928,29.5553,,0.4953,15.6646,16.7037,17.7428,16.8019,,16.6875,,17.0946,,,,56.8207,1.366,8.5529,62.035,15.3147,16.6132,,16.7037,,16.9951,79.1187,72.3896,79.5846,38.7537
1999-12-13,61.88,62.0,61.06,17.27,773900,2668353.3375,29.3614,,0.4788,15.6909,16.7474,17.8039,16.8639,,16.7427,,17.1378,,,,56.1477,1.3828,8.7056,60.8826,15.3724,16.6383,,16.7474,,17.1201,73.3477,60.455,46.2512,0.0
1999-12-14,61.31,61.63,60.81,17.25,871900,3859241.1424,29.0057,,0.461,15.6929,16.772,17.851,16.9154,,16.791,,17.1659,,,,54.1248,0.9986,6.1443,60.5916,15.4289,16.6972,,16.772,,17.2079,58.4788,42.5917,12.9179,0.0
1999-12-15,61.38,62.88,61.13,17.6,601400,4883339.4281,29.186,,0.4631,15.667,16.7947,17.9223,17.0068,,16.8682,,17.2747,,,,61.3532,1.3323,8.1897,64.4076,15.4843,16.8186,,16.7947,,17.3706,48.0778,41.1867,11.6781,35.0343
1999-12-16,63.75,63.75,60.94,17.11,807400,3337498.8587,29.6769,,0.4863,15.6694,16.8044,17.9393,17.0206,,16.8912,,17.2335,,,,53.9905,0.7181,4.3806,56.2025,15.5386,16.8999,,16.8044,,17.383,37.0439,27.3534,11.6781,0.0
1999-12-17,61.25,65.0,61.0,18.23,1081400,5500298.8587,30.5569,,0.5317,15.5699,16.857,18.144,17.1821,,17.0189,,17.4832,0.3699,0.112,0.2579,62.7216,1.596,9.5937,66.658,15.5918,17.0676,,16.857,,17.5232,39.9721,51.3761,45.0114,100.0
1999-12-20,64.88,68.0,64.75,18.93,1144200,7084575.7818,32.176,,0.5589,15.3761,16.949,18.5218,17.4156,,17.2012,,17.8457,0.4768,0.1751,0.3017,64.2876,2.4711,15.0111,71.2737,15.671,17.2592,,16.949,,17.6759,48.4108,66.5028,66.6667,100.0
1999-12-21,67.0,70.38,66.88,19.74,1508400,10101375.7818,34.1536,,0.5891,15.102,17.0902,19.0784,17.7257,,17.4431,,18.3196,0.6196,0.2543,0.3652,72.0224,2.718,15.9664,75.4842,15.8071,17.5072,,17.0902,,18.0193,71.8536,97.682,100.0,100.0
1999-12-22,70.88,70.88,67.63,19.16,1183900,8724409.0125,36.0791,,0.6121,15.0712,17.2269,19.3826,17.917,,17.6067,,18.5298,0.6781,0.2503,0.4278,63.6795,1.9102,11.0732,67.7929,16.0038,17.7049,,17.2269,,18.2898,84.4161,89.0636,86.7037,60.111
1999-12-23,66.38,68.63,66.38,19.06,681100,9251126.3459,36.9778,,0.6135,15.1789,17.3847,19.5905,18.069,,17.7448,,18.6615,0.7079,0.2241,0.4838,58.0886,1.1921,6.6729,66.4888,16.2365,17.8779,,17.3847,,18.5478,89.4027,81.4626,53.3703,0.0
1999-12-27,69.0,71.88,69.0,19.93,663300,9822301.3459,38.4646,,0.6486,15.2149,17.5827,19.9506,18.3173,,17.9531,,18.9791,0.793,0.2473,0.5457,62.0118,2.5946,14.9652,71.4722,16.4551,18.1257,,17.5827,,18.8808,82.7184,77.629,38.5037,55.4
1999-12-28,71.0,71.06,69.75,19.93,306500,10435301.3459,39.8452,,0.6285,15.3418,17.7851,20.2284,18.5326,,18.1415,,19.2173,0.8506,0.244,0.6067,57.9058,2.6647,15.4321,71.4722,16.7146,18.3335,,17.7851,,19.2839,80.1231,81.2777,36.9333,55.4
1999-12-29,71.19,71.88,69.88,20.02,297800,10733101.3459,41.2763,35.2836,0.6237,15.4521,17.9736,20.4951,18.7312,,18.3206,,19.4184,0.8933,0.2293,0.664,54.6757,2.7713,16.065,71.9681,16.9559,18.5314,,17.9736,,19.5396,82.3577,88.1664,70.2666,100.0
1999-12-30,71.0,73.5,71.0,20.2,644000,10475501.3459,42.8781,36.2167,0.6292,15.599,18.1699,20.7409,18.9264,,18.4992,,19.6127,0.9304,0.2131,0.7173,54.7065,2.5946,14.741,72.9491,17.1803,18.6979,,18.1699,,19.7199,84.8072,84.9775,85.1333,100.0
1999-12-31,72.0,76.38,71.56,20.97,518800,10811322.0928,44.7654,37.0634,0.6809,15.6908,18.3987,21.1066,19.1985,,18.7342,,19.9512,1.0103,0.2345,0.7759,59.431,3.8568,22.541,76.8236,17.4552,18.9572,,18.3987,,19.895,85.243,82.585,100.0,100.0
2000-01-03,74.75,74.75,71.25,20.34,667200,10430064.9499,46.3055,37.6556,0.7023,15.8772,18.5837,21.2901,19.3501,,18.8867,,20.0474,1.0112,0.1882,0.8229,59.3534,2.1037,11.5385,68.2148,17.8124,19.1763,,18.5837,,20.0629,77.8902,66.108,66.6667,0.0
