date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,72.38,73.13,72.0,12.74,592208,-1706487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,71.56,74.25,71.56,13.01,1156104,-232748.974,,,,,,,,,,,,,,,,,,,13.1414,,,,,,,,,
1999-11-03,75.31,77.75,75.13,13.72,656364,1297662.0337,,,,,,,,,,,,,,,,,,,12.6653,,,,,,,,,
1999-11-04,79.63,79.63,78.0,13.98,713160,1764138.5122,,,,,,,,,,,,,,,,,,,12.6653,,,,,,,,,
1999-11-05,80.25,82.88,80.25,14.36,514848,1273376.1434,,,,,,,,,,,,,,,,,,,12.6939,,,,,,,,,
1999-11-08,80.06,81.13,79.75,14.2,270476,1058760.4042,,,,,,,,,,,,,,,,,,,12.7531,,,,,,,,,
1999-11-09,80.75,80.94,78.13,14.18,518442,1691419.0341,,,,,,,,,,,13.7421,,,,,,,,12.8106,,,,,13.7421,,,,
1999-11-10,78.0,79.63,78.0,13.94,498009,1576967.5127,,,,,,,,,,,13.7911,,,,,,,,12.8663,,,,,13.9128,,,,
1999-11-11,81.31,82.5,81.13,14.56,521775,2531763.301,,,,,,,,,,,13.9826,,,,,,,,12.9204,,,,,14.134,61.0501,55.6584,,
1999-11-12,83.5,83.63,80.5,14.69,655325,3659954.6141,,,,,,,,,,,14.1595,,,,,,,,12.9729,,,,,14.2731,57.2107,63.7563,,
1999-11-15,85.56,86.0,82.5,14.64,452035,2498807.3912,,,,,,,,,,,14.2784,,,,,1.892,14.8472,,13.046,,,,,14.3664,65.8632,78.175,,
1999-11-16,85.5,86.25,84.69,15.18,667100,3188861.2887,,,,,,,,,,,14.503,,,,,2.1681,16.6667,,13.1547,,,,,14.4832,74.1298,80.4581,,
1999-11-17,87.5,88.25,86.38,15.31,1004416,666029.2245,,,,,,,,,,,14.7046,,,,,1.5929,11.6129,,13.2814,,,,,14.6412,78.4315,76.6612,,
1999-11-18,86.38,87.25,86.19,15.36,1500000,1400013.3566,,,,,,,14.2761,,,,14.8696,,,,,1.3823,9.8861,,13.445,14.2761,,,,14.8101,80.4596,84.2594,,
1999-11-19,85.16,86.63,84.94,15.21,582727,1708026.2382,,,0.4885,,,,14.4007,,,,14.9548,,,,64.4549,0.8513,5.9288,83.0959,13.5972,14.4524,,,,14.9919,77.9363,72.8883,,
1999-11-22,83.88,84.0,82.69,14.76,445455,1776615.9787,,,0.4947,,,,14.4483,,,,14.9054,,,,57.2321,0.554,3.9003,73.4772,13.7388,14.5773,,,,15.0205,69.4554,51.2185,,
1999-11-23,85.38,85.38,82.5,14.65,318701,1017695.1314,,,0.4958,,,,14.4746,,,,14.8405,,,,55.8264,0.4637,3.2697,71.2901,13.8704,14.6436,,,,15.0142,49.8783,25.528,,
1999-11-24,83.0,83.44,82.5,14.77,166320,1496957.1314,,,0.4722,,,,14.5137,,,,14.8224,,,,51.0447,0.8301,5.9556,72.2639,13.9928,14.6998,,,,15.0331,29.643,12.1825,,
1999-11-26,88.38,89.63,88.0,15.84,327835,2290950.2971,,,0.5168,,,,14.6906,,,,15.0769,,,,50.1124,1.2832,8.8146,79.0003,14.1067,14.8056,,,,15.128,26.1606,40.7713,,
1999-11-29,92.13,93.88,91.25,16.23,907792,550357.0461,,,0.5352,12.8927,14.5658,16.2389,14.8956,,14.5658,,15.3647,,,,57.3256,1.538,10.4699,80.8139,14.2472,14.9502,,14.5658,,15.2592,39.7315,66.2406,,
1999-11-30,93.38,97.31,92.13,16.57,2495108,-2475475.3786,,,0.568,13.0861,14.7572,16.4284,15.119,,14.7568,,15.6664,,,,70.7567,1.9363,13.2301,82.2742,14.4604,15.1209,,14.7572,,15.4316,63.9023,84.6948,88.4362,100.0
1999-12-01,96.5,97.38,95.13,17.13,600173,-1622285.4719,,,0.5749,13.1912,14.9635,16.7358,15.3877,,14.9832,,16.0333,,,,75.4955,1.9575,12.898,84.3738,14.7366,15.3492,,14.9635,,15.7065,78.3204,84.0257,100.0,100.0
1999-12-02,98.19,98.56,96.5,17.29,300952,-1487572.7729,,,0.5598,13.1966,15.1422,17.0877,15.6414,,15.2029,,16.3475,,,,75.1424,1.9805,12.9364,84.9066,15.0114,15.5444,,15.1422,,16.0683,85.4716,87.6942,100.0,100.0
1999-12-03,98.5,100.5,98.38,17.61,461385,-1412317.3766,,,0.5554,13.1782,15.3236,17.4689,15.9039,,15.4322,,16.6632,,,,74.9241,2.246,14.6181,85.9665,15.3033,15.753,,15.3236,,16.4918,88.0311,92.3733,100.0,100.0
1999-12-06,99.63,100.5,99.0,17.73,361558,-787205.5766,,,0.5347,13.1546,15.4923,17.83,16.1479,,15.6514,,16.931,,,,74.8769,2.5239,16.593,86.3653,15.6263,15.9743,,15.4923,,16.9155,90.841,92.4554,100.0,100.0
1999-12-07,105.1,106.5,104.0,18.85,1081645,2329627.4234,,,0.5761,13.0468,15.7246,18.4024,16.5081,,15.956,,17.4105,,,,76.348,4.092,27.7285,89.3095,15.9072,16.2367,,15.7246,,17.3454,93.3435,95.2017,100.0,100.0
1999-12-08,106.8,107.3,105.7,18.76,946364,625245.5484,,,0.5552,13.0676,15.9536,18.8395,16.8085,,16.2231,,17.7481,,,,76.6634,4.115,28.0967,87.6911,16.3191,16.4832,,15.9536,,17.7072,94.15,94.7929,87.7471,63.2413
1999-12-09,109.6,109.6,102.4,18.28,1462944,-2536432.7016,67.8252,,0.6066,13.2704,16.1708,19.0712,17.0051,,16.4193,,17.8818,,,,74.8767,3.515,23.8015,79.3308,16.7199,16.6917,,16.1708,,17.9517,89.0885,77.2711,54.4138,0.0
1999-12-10,102.0,102.1,95.38,17.12,1353636,-4846605.3415,64.9193,,0.6634,13.4694,16.2991,19.1289,17.0209,,16.4864,,17.6923,,,,69.2274,1.2832,8.1006,63.5117,19.3979,16.8283,,16.2991,,17.9502,73.0711,47.1492,21.0804,0.0
1999-12-13,96.13,97.88,94.75,16.99,731991,-5271157.1083,62.0404,,0.6556,13.6697,16.4142,19.1587,17.0169,,16.5344,,17.5169,,,,67.1877,0.7628,4.7006,61.9875,19.3979,16.9879,,16.4142,,17.9074,48.3514,20.634,0.0,0.0
1999-12-14,101.0,101.1,96.5,17.15,920952,-7486490.6735,59.8981,,0.6732,13.9047,16.5397,19.1748,17.0342,,16.5927,,17.4243,,,,68.9407,0.5752,3.4711,63.1063,19.3454,17.1665,,16.5397,,17.8412,26.1939,10.7984,1.4509,4.3527
1999-12-15,94.38,94.38,90.75,16.53,1582900,-5438333.7066,56.4054,,0.7026,14.0472,16.6073,19.1673,16.9666,,16.5865,,17.2001,,,,62.0238,-0.6071,-3.543,56.0414,19.2939,17.2921,,16.6073,,17.6688,14.5567,12.2377,1.4509,0.0
