date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2025-10-21,42.94,43.7,42.84,43.3,922371,-18813097.3322,11.5462,11.7631,1.4065,41.487,43.1489,44.8108,42.8938,42.9457,43.0551,43.5577,42.7969,,-0.1322,-0.0391,-0.0931,55.0716,-0.4391,-1.0039,51.7816,45.1592,43.0765,43.1489,42.9646,42.8495,42.5996,,56.3018,100.0
2025-10-22,43.19,43.25,42.01,42.33,712566,-19054450.3322,11.7606,12.2812,1.4044,41.4053,43.0756,44.7458,42.8189,42.8872,43.0084,43.5097,42.6806,,-0.1652,-0.0577,-0.1075,48.317,-2.1156,-4.7598,46.2271,45.0767,42.9482,43.0756,42.9803,42.8085,42.6823,,46.7766,13.9506
2025-10-23,42.22,43.47,42.01,43.36,709418,-18364468.4418,11.7259,12.8011,1.4081,41.4526,43.113,44.7734,42.891,42.9322,43.0311,43.5038,42.8503,,-0.1072,0.0002,-0.1074,54.6575,0.2295,0.5322,52.1024,44.9959,42.8876,43.113,42.9979,42.7766,42.822,,71.3169,100.0
2025-10-24,43.54,44.26,43.11,43.32,1182697,-18930106.1375,10.9026,12.5191,1.3895,41.4633,43.126,44.7886,42.9481,42.9691,43.0497,43.4965,42.9676,,-0.0638,0.0349,-0.0987,62.3125,1.9859,4.8044,51.8654,44.9166,42.847,43.126,43.0674,42.774,42.8534,,69.9723,95.9661
2025-10-27,44.07,44.27,43.15,43.46,710212,-19132978.5536,10.1285,12.4276,1.3701,41.5041,43.1624,44.8207,43.0163,43.0158,43.0761,43.4951,43.0905,,-0.0178,0.0647,-0.0825,67.259,1.7064,4.087,52.6768,44.839,42.827,43.1624,43.1416,42.7761,42.9261,,98.6554,100.0
2025-10-28,43.24,43.66,42.58,42.87,1248044,-19502769.3684,9.9578,12.5675,1.3492,41.476,43.124,44.7719,42.9968,43.0019,43.0628,43.4706,43.0355,,-0.0286,0.0431,-0.0718,58.6931,0.489,1.1538,48.9333,44.7629,42.7144,43.124,43.1792,42.7723,43.0131,,79.3082,41.9585
2025-10-29,43.37,44.98,43.08,43.49,1383894,-20163679.1679,9.9305,12.142,1.3968,41.4948,43.095,44.6953,43.0625,43.0483,43.0904,43.4713,43.1489,,0.0126,0.0675,-0.0549,65.0097,0.3892,0.903,52.7345,41.0343,42.7401,43.095,43.2354,42.7881,43.1613,,80.6528,100.0
2025-10-30,43.35,44.31,43.22,43.53,1189858,-20480246.8927,9.9052,11.7468,1.3748,41.5219,43.0651,44.6083,43.1247,43.0941,43.1187,43.4736,43.244,,0.048,0.0823,-0.0343,63.2647,0.5788,1.3476,52.9777,41.0728,42.8969,43.0651,43.2307,42.8256,43.1941,,80.6528,100.0
2025-10-31,43.2,44.16,43.14,43.83,1338453,-19761570.1587,9.7943,11.5884,1.3489,41.551,43.0461,44.5413,43.2185,43.1641,43.1645,43.4875,43.3901,,0.099,0.1066,-0.0077,70.3968,1.5667,3.7072,54.8539,41.111,43.0451,43.0461,43.2474,42.8655,43.4079,,100.0,100.0
2025-11-03,43.91,44.31,42.85,44.19,867374,-18929841.6655,9.3679,11.007,1.3566,41.527,43.0611,44.5952,43.3478,43.2616,43.2305,43.515,43.5895,,0.1665,0.1393,0.0272,70.2644,1.7364,4.0903,57.0676,41.1487,43.1741,43.0611,43.244,42.8771,43.5263,,100.0,100.0
2025-11-04,43.73,44.09,43.1,43.09,668492,-19490294.5544,8.972,10.4794,1.3438,41.5261,43.0287,44.5312,43.3134,43.2452,43.2214,43.4983,43.4647,44.0668,0.1299,0.0822,0.0477,64.6484,-0.2096,-0.484,49.139,41.1861,43.1734,43.0287,43.2148,42.8944,43.4935,44.0668,66.6667,0.0
2025-11-05,43.08,44.96,43.04,44.31,1697403,-18780471.4817,9.4763,10.7546,1.3851,41.5445,43.0217,44.4988,43.4459,43.3464,43.2915,43.53,43.6754,44.0721,0.1969,0.1193,0.0776,66.5561,1.9759,4.6676,56.3778,41.2231,43.2704,43.0217,43.2317,42.9583,43.6147,44.0221,63.7666,91.2999
2025-11-06,43.03,47.78,42.63,46.76,2629573,-17090396.4079,11.786,11.9309,1.6532,41.0019,43.2033,45.4047,43.8881,43.6717,43.5154,43.6568,44.4471,44.1312,0.443,0.2923,0.1506,76.8574,3.4029,7.8481,66.6767,41.2597,43.5918,43.2033,43.3701,43.0497,44.1706,44.0154,63.7666,100.0
2025-11-07,47.09,47.46,45.68,46.55,1962306,-16913012.8147,13.9308,12.7385,1.6613,40.9907,43.4643,45.9378,44.2434,43.9461,43.7114,43.7704,44.9735,44.1845,0.614,0.3707,0.2433,78.33,3.2332,7.4637,65.2602,41.3882,43.8848,43.4643,43.4865,43.1297,44.6083,44.026,94.4078,91.9234
2025-11-10,47.01,47.22,45.84,45.82,1091668,-17878110.6118,15.9224,13.8415,1.641,41.122,43.6678,46.2136,44.4542,44.125,43.8477,43.8509,45.1862,44.2205,0.6829,0.3517,0.3312,72.083,2.3651,5.442,60.4526,41.514,44.0651,43.6678,43.5897,43.2127,44.9362,44.0346,85.4779,64.5104
