date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2020-09-24,22.25,26.04,20.5,24.06,2590075,738685.6498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,25.75,27.53,21.5,24.47,1031203,723294.5603,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,
2020-09-28,23.65,24.08,22.05,23.69,330210,926625.8411,,,,,,,,,,,,,,,,,,,,,20.5703,,,,,,,,,
2020-09-29,23.25,24.79,22.82,23.0,510099,512089.6917,,,,,,,,,,,,,,,,,,,,,20.6399,,,,,,,,,
2020-09-30,23.0,23.96,22.05,22.4,202428,384027.3352,,,,,,,,,,,,,,,,,,,,,20.7088,,,,,,,,,
2020-10-01,22.5,23.63,20.35,20.35,298528,85499.3352,,,,,,,,,,,,,,,,,,,,,27.53,,,,,,,,,
2020-10-02,20.23,22.25,19.32,20.08,306036,-61295.3698,,,,,,,,,,,,22.5786,,,,,,,,,27.4582,,,,,,22.5786,,,
2020-10-05,20.43,21.03,18.16,19.9,207659,-16833.7544,,,,,,,,,,,,21.9089,,,,,,,,,27.2954,,,,,,21.9843,,,
2020-10-06,20.1,21.0,19.9,20.38,112073,-31097.5908,,,,,,,,,,,,21.5267,,,,,,,,,27.0213,,,,,,21.4,,,
2020-10-07,20.42,21.95,20.18,20.2,333358,-356922.0767,,,,,,,,,,,,21.195,,,,,,,,,26.7555,,,,,,20.9014,,,
2020-10-08,20.23,21.0,20.11,20.75,321165,-216186.8519,,,,,,,,,,,,21.0838,,,,,,-3.31,-13.7573,,26.4976,,,,,,20.58,,,
2020-10-09,20.62,21.0,20.16,20.23,229272,-407246.8519,,,,,,,,,,,,20.8703,,,,,,-4.24,-17.3273,,26.2475,,,,,,20.27,,,
2020-10-12,20.21,21.55,20.21,21.3,175884,-296991.2102,,,,,,,,,,,,20.9777,,,,,,-2.39,-10.0886,,26.0048,,,,,,20.4057,,,
2020-10-13,21.14,21.75,20.91,21.25,125692,-320932.5435,,,,,,,21.5757,,,,,21.0458,,,,,,-1.75,-7.6087,,25.7695,21.5757,,,,,20.5729,,,
2020-10-14,21.04,22.03,21.04,21.38,110724,-355795.2639,,,2.0846,,,,21.5496,,,,,21.1294,,,,,57.7606,-1.02,-4.5536,33.1658,25.5412,21.3843,,,,,20.7843,,,
2020-10-15,21.05,21.98,21.05,21.05,126917,-482712.2639,,,2.0021,,,,21.483,,,,,21.1095,,,,,41.0154,0.7,3.4398,31.7484,25.3198,21.14,,,,,20.88,,,
2020-10-16,21.4,22.01,21.2,21.8,114072,-427788.7083,,,1.9277,,,,21.5253,,,,,21.2821,,,,,47.8083,1.72,8.5657,38.2117,25.105,21.005,,,,,21.1086,,,
2020-10-19,22.21,23.0,21.02,21.28,129092,-522977.7588,,,1.9314,,,,21.4926,,,,,21.2816,,,,,39.6285,1.38,6.9347,35.6882,24.8966,20.8821,,,,,21.1843,,,
2020-10-20,21.83,21.83,20.29,20.79,84447,-552618.6778,,,1.9034,,,,21.3989,,,,,21.1587,,,,,41.6479,0.41,2.0118,33.4468,24.6945,20.7671,,,,,21.2643,,,
2020-10-21,20.68,21.18,20.12,20.28,131166,-644187.3948,,,1.8432,18.7262,21.432,24.1378,21.2497,,21.432,,,20.939,,,,,44.6119,0.08,0.396,31.247,24.4985,20.7621,,21.432,,,21.1186,,,
