date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,8.19,8.38,8.12,1.19,9289,20900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,8.31,8.38,8.12,1.17,3867,16584.8,,,,,,,,,,,,,,,,,,,,,1.1936,,,,,,,,,
1999-11-03,8.19,8.25,8.06,1.17,12800,26287.4738,,,,,,,,,,,,,,,,,,,,,1.1936,,,,,,,,,
1999-11-04,8.06,8.25,8.06,1.18,7200,42487.4738,,,,,,,,,,,,,,,,,,,,,1.1936,,,,,,,,,
1999-11-05,8.06,8.06,7.5,1.07,19067,-412.5262,,,,,,,,,,,,,,,,,,,,,1.1927,,,,,,,,,
1999-11-08,8.0,8.0,7.75,1.14,10667,23587.4738,,,,,,,,,,,,,,,,,,,,,1.1889,,,,,,,,,
1999-11-09,8.12,8.12,7.88,1.14,5200,23587.4738,,,,,,,,,,,,1.1503,,,,,,,,,1.1853,,,,,,1.1503,,,
1999-11-10,7.75,8.0,7.75,1.14,7067,39487.4738,,,,,,,,,,,,1.1478,,,,,,,,,1.1818,,,,,,1.1427,,,
1999-11-11,7.75,8.0,7.75,1.1,2089,34787.4738,,,,,,,,,,,,1.1369,,,,,,,,,1.1785,,,,,,1.1338,,,
1999-11-12,7.75,8.0,7.5,1.12,95067,141737.4738,,,,,,,,,,,,1.1333,,,,,,,,,1.1752,,,,,,1.1274,,,
1999-11-15,7.88,7.94,7.88,1.12,9867,119537.4738,,,,,,,,,,,,1.1305,,,,,,-0.0713,-5.9701,,1.172,,,,,,1.1197,,,
1999-11-16,7.66,7.88,7.5,1.1,30267,119719.0738,,,,,,,,,,,,1.1218,,,,,,-0.0713,-6.1065,,1.1689,,,,,,1.1236,,,
1999-11-17,7.94,7.94,7.81,1.11,16489,82619.0738,,,,,,,,,,,,1.1197,,,,,,-0.0534,-4.5799,,1.1649,,,,,,1.1198,,,
1999-11-18,7.88,8.25,7.88,1.17,26400,132198.2738,,,,,,,1.1373,,,,,1.1326,,,,,,-0.0044,-0.3758,,1.0689,1.1373,,,,,1.1242,,,
1999-11-19,8.25,8.25,8.12,1.16,8178,113798.2738,,,0.0445,,,,1.14,,,,,1.1389,,,,,33.6365,0.0891,8.3333,45.3462,1.0699,1.1347,,,,,1.1268,,,
1999-11-22,8.25,8.31,8.12,1.18,217778,603798.2738,,,0.0433,,,,1.146,,,,,1.1504,,,,,65.5739,0.0446,3.9125,49.1771,1.072,1.136,,,,,1.1382,,,
1999-11-23,8.06,8.31,8.06,1.17,2978,603798.2738,,,0.0427,,,,1.1488,,,,,1.1545,,,,,66.9995,0.0268,2.35,46.8269,1.0754,1.136,,,,,1.1446,,,
1999-11-24,8.06,8.31,8.06,1.15,16267,567198.2738,,,0.0422,,,,1.1488,,,,,1.1532,,,,,64.1212,0.009,0.7875,44.5348,1.0787,1.1341,,,,,1.1484,,,
1999-11-26,8.12,8.12,8.12,1.16,400,567198.2738,,,0.0398,,,,1.15,,,,,1.1543,,,,,66.662,0.0534,4.8387,45.948,1.0829,1.1405,,,,,1.1573,,,
1999-11-29,8.0,8.16,8.0,1.16,19067,593048.2738,,,0.0386,1.0824,1.1448,1.2073,1.1511,,1.1448,,,1.1552,,,,,63.1083,0.0356,3.1746,45.948,1.087,1.1417,,1.1448,,,1.1637,,,
1999-11-30,8.06,8.19,8.06,1.17,20400,638948.2738,,,0.0371,1.0842,1.1435,1.2028,1.1532,,1.1469,,,1.1582,,,,,64.3141,0.0446,3.9746,47.5237,1.0909,1.1436,,1.1435,,,1.1631,,53.6283,100.0
1999-12-01,8.06,8.19,8.06,1.17,26889,699448.2738,,,0.0357,1.0842,1.1435,1.2028,1.155,,1.1488,,,1.1603,,,,,65.2722,0.0713,6.5036,47.5237,1.0947,1.1456,,1.1435,,,1.1643,,76.8141,100.0
1999-12-02,8.12,8.19,8.12,1.16,14089,667748.2738,,,0.0338,1.0843,1.143,1.2017,1.1554,,1.1497,,,1.1597,,,,,63.6056,0.0445,3.9933,45.9695,1.0983,1.1494,,1.143,,,1.1605,,67.1219,1.3657
1999-12-03,8.16,8.19,8.06,1.15,5600,655148.2738,,,0.0327,1.0848,1.1417,1.1986,1.1546,,1.1496,,,1.1571,,,,,77.6076,-0.0222,-1.898,44.4296,1.1017,1.1513,,1.1417,,,1.158,,33.7886,0.0
1999-12-06,8.06,8.19,8.0,1.16,10089,662634.444,,,0.0322,1.0998,1.1462,1.1925,1.155,,1.1504,,,1.1573,,,,,75.0495,0.0,0.0,46.3646,1.105,1.1538,,1.1462,,,1.1592,,21.3006,62.5361
1999-12-07,8.12,8.22,8.12,1.17,14578,695434.444,,,0.0309,1.1002,1.1477,1.1952,1.1572,,1.1524,,,1.1608,,,,,81.7531,-0.0134,-1.1308,49.2498,1.1082,1.1592,,1.1477,,,1.1611,,54.1787,100.0
1999-12-08,8.03,8.12,7.5,1.07,35200,616234.444,,,0.036,1.0855,1.1441,1.2028,1.1454,,1.1445,,,1.1378,,,,,74.061,-0.098,-8.4025,34.1275,1.1847,1.156,,1.1441,,,1.1484,,54.1787,0.0
1999-12-09,7.62,7.88,7.62,1.12,28800,681034.444,48.5871,,0.0373,1.0839,1.1433,1.2026,1.1423,,1.1423,,,1.1339,,,,,74.1434,-0.0268,-2.3316,43.8171,1.1836,1.1525,,1.1433,,,1.142,,54.6916,64.0748
1999-12-10,7.75,8.12,7.75,1.16,33689,756834.444,48.0986,,0.0384,1.089,1.1459,1.2028,1.1444,,1.1438,,,1.1399,,,,,75.6834,0.0,0.0,49.1836,1.1824,1.1525,,1.1459,,,1.1408,,54.5458,99.5626
1999-12-13,8.0,8.25,8.0,1.15,489867,210142.748,46.882,,0.0382,1.0914,1.1473,1.2031,1.145,,1.1443,1.1455,,1.1422,,,,,85.159,-0.0088,-0.7631,47.9601,1.1813,1.15,,1.1473,1.1455,,1.1395,,85.0364,91.4718
1999-12-14,8.09,8.12,8.06,1.16,209378,681242.748,45.7522,,0.0361,1.0942,1.1491,1.2039,1.1467,,1.1456,1.1463,,1.1461,,,,,65.513,-0.009,-0.7694,49.3179,1.1801,1.1494,,1.1491,1.1443,,1.1408,,97.0115,100.0
1999-12-15,8.0,8.06,8.0,1.15,21067,728642.748,44.9109,,0.0348,1.1026,1.1517,1.2008,1.1471,,1.146,1.1465,,1.1469,,,,,65.1812,-0.0178,-1.5266,47.97,1.179,1.1494,,1.1517,1.1437,,1.1395,,88.9896,75.4971
1999-12-16,7.91,8.38,7.88,1.19,31867,800342.748,42.3719,,0.0374,1.1067,1.1557,1.2047,1.1533,,1.1505,1.1495,,1.1585,,,,,66.4164,0.0356,3.0769,54.6822,1.0689,1.1519,,1.1557,1.1446,,1.1427,,91.8324,100.0
1999-12-17,8.25,8.25,7.63,1.09,41200,707642.748,40.8847,,0.0423,1.0948,1.1515,1.2082,1.1445,,1.1445,1.1455,,1.1408,,0.0012,-0.0037,0.0049,64.9651,-0.0617,-5.3702,41.0608,1.0701,1.1469,,1.1515,1.1416,,1.1453,,58.499,0.0
1999-12-20,7.81,7.88,7.5,1.07,11867,680942.748,39.9035,,0.0431,1.08,1.1471,1.2141,1.1344,,1.1373,1.1405,,1.1228,,-0.0049,-0.0079,0.0029,63.4332,-0.0891,-7.6923,39.2247,1.1936,1.1399,,1.1471,1.1416,,1.1377,,33.3333,0.0
