date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,23.69,24.12,23.62,3.02,9200,73600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,26.75,28.19,26.69,3.5,98400,661376.0,,,,,,,,,,,,,,,,,,,,,2.9525,,,,,,,,,
1999-11-03,28.25,28.88,28.12,3.57,28900,697881.2632,,,,,,,,,,,,,,,,,,,,,2.9582,,,,,,,,,
1999-11-04,28.31,28.56,28.12,3.53,32400,591844.8995,,,,,,,,,,,,,,,,,,,,,2.9712,,,,,,,,,
1999-11-05,28.0,28.25,28.0,3.53,21800,766244.8995,,,,,,,,,,,,,,,,,,,,,2.984,,,,,,,,,
1999-11-08,28.38,30.12,28.38,3.76,55000,1206244.8995,,,,,,,,,,,,,,,,,,,,,2.9965,,,,,,,,,
1999-11-09,30.25,32.5,30.25,3.99,46400,1392669.7884,,,,,,,,,,,,3.5579,,,,,,,,,3.0196,,,,,,3.5579,,,
1999-11-10,32.0,32.31,31.5,3.96,80200,1052067.3193,,,,,,,,,,,,3.6587,,,,,,,,,3.0613,,,,,,3.693,,,
1999-11-11,31.56,31.75,31.19,3.9,39900,732867.3193,,,,,,,,,,,,3.7187,,,,,,,,,3.1014,,,,,,3.75,,,
1999-11-12,31.44,31.44,30.5,3.85,13700,695556.681,,,,,,,,,,,,3.7518,,,,,,,,,3.1398,,,,,,3.7902,,,
1999-11-15,30.75,30.88,30.56,3.84,16500,720306.681,,,,,,,,,,,,3.7748,,,,,,0.8287,27.4876,,3.1767,,,,,,3.8348,,,
1999-11-16,30.62,30.62,28.5,3.58,51000,358495.3602,,,,,,,,,,,,3.7255,,,,,,0.0775,2.2143,,3.2121,,,,,,3.8414,,,
1999-11-17,28.62,28.62,26.62,3.44,33200,326623.3602,,,,,,,,,,,,3.6535,,,,,,-0.1325,-3.7115,,3.2462,,,,,,3.7946,,,
1999-11-18,27.62,27.62,27.25,3.43,9600,328699.0359,,,,,,,3.6361,,,,,3.5976,,,,,,-0.1012,-2.8673,,3.2788,3.6361,,,,,3.7143,,,
1999-11-19,27.31,27.69,27.12,3.45,40900,575534.1236,,,0.1581,,,,3.6116,,,,,3.5613,,,,,61.7543,-0.0787,-2.2301,63.3384,3.3102,3.6673,,,,,3.6416,,,
1999-11-22,27.62,27.62,27.5,3.44,40200,575534.1236,,,0.1479,,,,3.5894,,,,,3.5323,,,,,57.6703,-0.32,-8.4993,63.028,3.3403,3.6634,,,,,3.5768,,,
1999-11-23,27.44,27.44,26.5,3.34,17800,508878.8045,,,0.1468,,,,3.5566,,,,,3.4851,,,,,53.4294,-0.6488,-16.2492,58.8359,4.0625,3.6472,,,,,3.5043,,,
1999-11-24,26.88,27.0,26.0,3.25,50400,105678.8045,,,0.1452,,,,3.5157,,,,,3.4263,,,,,51.9833,-0.7113,-17.9552,55.1765,4.055,3.6271,,,,,3.4195,,,
1999-11-26,26.0,26.12,25.81,3.23,2700,84078.8045,,,0.1376,,,,3.4771,,,,,3.3763,,,,,53.92,-0.6725,-17.2491,54.2559,4.0389,3.6054,,,,,3.3693,,,
1999-11-29,25.94,25.94,25.12,3.14,9100,11278.8045,,,0.1351,2.9995,3.5381,4.0768,3.4322,,3.5381,,,3.3172,,,,,47.3092,-0.7112,-18.468,50.9323,4.0145,3.5607,,3.5381,,,3.3268,,,
1999-11-30,25.31,25.81,25.12,3.22,38900,268357.0653,,,0.1316,3.043,3.5483,4.0537,3.4037,,3.5077,,,3.2926,,,,,45.3641,-0.625,-16.2602,53.7199,3.9795,3.5054,,3.5483,,,3.2966,,11.7567,35.27
1999-12-01,25.75,26.25,25.75,3.26,24700,363205.0653,,,0.1267,3.0165,3.5366,4.0566,3.3852,,3.4846,,,3.2857,,,,,35.7287,-0.3125,-8.7352,55.3251,3.946,3.4557,,3.5366,,,3.2698,,45.09,100.0
