date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,24.0,24.56,24.0,14.93,27667,23714.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,24.0,24.5,24.0,14.81,15867,23714.2857,,,,,,,,,,,,,,,,,,,,,15.0013,,,,,,,,,
1999-11-03,23.75,24.44,23.75,14.93,1467,25914.2857,,,,,,,,,,,,,,,,,,,,,14.9978,,,,,,,,,
1999-11-04,23.75,24.88,23.56,14.7,35467,13017.316,,,,,,,,,,,,,,,,,,,,,14.3905,,,,,,,,,
1999-11-05,24.0,24.88,24.0,14.96,6267,14299.1342,,,,,,,,,,,,,,,,,,,,,14.3905,,,,,,,,,
1999-11-08,24.5,24.5,23.75,14.51,2800,10100.1342,,,,,,,,,,,,,,,,,,,,,14.3905,,,,,,,,,
1999-11-09,24.5,24.5,24.0,14.85,4267,11636.1342,,,,,,,,,,,,14.8119,,,,,,,,,14.3985,,,,,,14.8119,,,
1999-11-10,24.0,24.25,23.5,14.66,3067,13169.4675,,,,,,,,,,,,14.7737,,,,,,,,,15.1967,,,,,,14.7735,,,
1999-11-11,24.0,24.88,24.0,14.66,2867,8869.4675,,,,,,,,,,,,14.7451,,,,,,,,,14.3538,,,,,,14.7517,,,
1999-11-12,24.63,24.63,23.63,14.66,2867,7751.4675,,,,,,,,,,,,14.7236,,,,,,,,,14.3538,,,,,,14.7133,,,
1999-11-15,24.47,24.63,24.25,14.81,1667,5251.4675,,,,,,,,,,,,14.7457,,,,,,-0.1161,-0.7774,,14.3622,,,,,,14.7299,,,
1999-11-16,24.25,24.88,24.0,15.12,867,6167.3766,,,,,,,,,,,,14.8386,,,,,,0.3054,2.0619,,14.3706,,,,,,14.7517,,,
1999-11-17,24.44,25.25,24.44,15.42,15800,29866.3766,,,,,,,,,,,,14.9846,,,,,,0.4947,3.3142,,14.3788,,,,,,14.8826,,,
1999-11-18,25.25,26.0,25.0,15.73,15800,41715.8766,,,,,,,14.9101,,,,,15.1705,,,,,,1.0323,7.0241,,14.3997,14.9101,,,,,15.0082,,,
1999-11-19,26.0,26.0,24.75,15.12,10067,26615.8766,,,0.5301,,,,14.9377,,,,,15.1572,,,,,40.5541,0.1527,1.0204,52.7828,14.4441,14.9236,,,,,15.0737,,,
1999-11-22,24.5,25.13,24.5,15.35,9067,40215.8766,,,0.5197,,,,14.9926,,,,,15.2052,,,,,42.8805,0.8429,5.8105,56.0144,14.4872,14.962,,,,,15.1723,,,
1999-11-23,25.13,25.25,24.5,15.42,21800,72914.8766,,,0.5153,,,,15.0499,,,,,15.2596,,,,,52.8407,0.5742,3.8667,57.0149,14.5291,14.9973,,,,,15.2813,,,
1999-11-24,25.25,25.25,24.25,15.23,3867,75118.8766,,,0.5221,,,,15.0744,,,,,15.253,,,,,68.8201,0.5742,3.9167,53.6217,14.5696,15.0357,,,,,15.3416,,,
1999-11-26,24.5,24.88,24.5,15.2,3600,80517.8766,,,0.504,,,,15.0907,,,,,15.239,,,,,64.3719,0.5375,3.6667,52.9646,14.6089,15.0523,,,,,15.3529,,,
1999-11-29,24.94,24.94,24.5,14.96,1600,78118.8766,,,0.4872,14.3814,15.0013,15.6211,15.0739,,15.0013,,,15.1704,,,,,65.1089,0.3054,2.0833,48.8796,14.6471,15.085,,15.0013,,,15.2875,,,
1999-11-30,24.0,25.0,23.5,14.35,5400,70019.8766,,,0.5179,14.2916,14.9725,15.6535,14.9779,,14.9396,,,14.9662,,,,,60.1927,-0.4581,-3.0928,40.112,15.8808,15.0497,,14.9725,,,15.0911,,1.4323,0.0
