date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,40.69,41.75,40.69,7.85,23900,72150.9434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,41.88,41.88,40.56,7.65,14100,15750.9434,,,,,,,,,,,,,,,,,,,,,7.8987,,,,,,,,,
1999-11-03,40.56,40.69,40.5,7.66,5000,21014.1013,,,,,,,,,,,,,,,,,,,,,7.8987,,,,,,,,,
1999-11-04,40.75,40.75,38.0,7.39,42500,-1858.626,,,,,,,,,,,,,,,,,,,,,7.8987,,,,,,,,,
1999-11-05,39.31,39.44,39.12,7.43,2000,3141.374,,,,,,,,,,,,,,,,,,,,,7.8767,,,,,,,,,
1999-11-08,39.56,40.12,39.56,7.5,19500,-21930.0546,,,,,,,,,,,,,,,,,,,,,7.8554,,,,,,,,,
1999-11-09,39.88,39.94,39.69,7.53,3300,-8730.0546,,,,,,,,,,,,7.5726,,,,,,,,,7.8348,,,,,,7.5726,,,
1999-11-10,40.0,40.06,39.38,7.56,11600,37669.9454,,,,,,,,,,,,7.5683,,,,,,,,,7.8147,,,,,,7.5306,,,
1999-11-11,40.31,40.31,40.0,7.54,5100,17269.9454,,,,,,,,,,,,7.5623,,,,,,,,,7.7953,,,,,,7.5155,,,
1999-11-12,39.75,39.94,39.69,7.52,2300,22053.9454,,,,,,,,,,,,7.5521,,,,,,,,,7.7764,,,,,,7.4956,,,
1999-11-15,39.69,39.75,39.12,7.5,11100,66453.9454,,,,,,,,,,,,7.5383,,,,,,-0.3527,-4.493,,7.7581,,,,,,7.5107,,,
1999-11-16,39.69,39.69,39.06,7.45,8600,80104.7391,,,,,,,,,,,,7.5162,,,,,,-0.1999,-2.6134,,7.7404,,,,,,7.5139,,,
1999-11-17,39.62,40.81,39.62,7.65,27800,144582.05,,,,,,,,,,,,7.5495,,,,,,-0.0113,-0.1477,,7.7232,,,,,,7.5357,,,
1999-11-18,40.5,40.75,40.5,7.67,5400,155814.05,,,,,,,7.5643,,,,,7.5807,,,,,,0.2829,3.8275,,7.7065,7.5643,,,,,7.5559,,,
