date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2003-12-18,17.65,18.14,17.55,17.7,615900,-129534126.1987,182956.8413,38.6394,40.2329,-0.5273,57.1429,0.0,-57.1429,0.891,16.2432,17.7457,19.2482,0.5763,-17.3166,-20.6789,16.6432,16.5427,17.4289,17.5534,18.7787,21.8828,-24.2756,-0.7208,1.1193,0.3539,-0.4111,17.7224,1,17.8012,-1.3499,0.3624,-1.7123,-0.5273,0.1946,-0.7219,9.8469,19.6498,17.5887,17.4264,28.7062,0.059,5.0331,46558600.0,20.5568,-2.9716,0.3346,0.9444,39.6605,15.9349,18.6426,17.7457,22.5484,59.3815,75.5761,75.5761,89.9329,100.0,100.0,16.2182,17.2752,0.5806,17.205,-1.1721,50.0733,-41.195,17.2021
2003-12-19,17.73,18.0,17.45,17.27,627300,-129933317.1078,104933.2748,37.1621,39.3559,-0.525,50.0,0.0,-50.0,0.866,16.1972,17.7058,19.2145,-0.3273,-35.9736,-26.1917,16.6937,17.9575,17.4043,17.5155,18.6669,21.3762,2.4887,-0.1968,0.8642,0.7371,0.0434,17.7134,1,17.7701,-1.2626,0.3597,-1.6224,-0.525,0.0921,-0.6171,9.8958,19.626,17.5199,17.3181,28.2364,-0.1279,5.0146,45931300.0,19.6391,-2.9677,-0.7353,0.9261,36.9041,15.9924,18.7225,17.7058,22.2599,68.6466,75.0787,75.0787,59.589,92.7133,78.1398,16.2024,17.3182,0.5412,17.1208,-1.1121,47.5615,-51.6892,17.183
2003-12-22,17.5,17.88,17.47,17.51,591100,-129572890.2785,178156.4183,35.7903,38.7289,-0.5084,42.8571,0.0,-42.8571,0.8329,16.1773,17.6832,19.1891,0.7317,-28.334,-21.0442,16.8032,17.9575,17.4213,17.5154,18.5816,21.0549,18.6403,-0.2197,0.5367,0.896,0.3196,17.7076,0,17.761,-1.1603,0.3697,-1.5299,-0.5084,0.0381,-0.5465,9.9443,19.6049,17.2197,17.3034,27.2595,0.1476,4.7556,46522400.0,18.9597,-2.8784,0.8499,0.9463,39.4779,16.0481,18.8038,17.6832,21.9795,75.2251,75.0205,75.0205,75.5396,91.9108,97.5927,16.2046,17.4393,0.4034,17.0839,-1.0485,48.0991,-42.6621,17.2098
2003-12-23,17.81,18.03,17.63,17.72,385400,-129226030.2785,302279.848,34.2752,38.2001,-0.4855,35.7143,0.0,-35.7143,0.8016,16.1895,17.6414,19.0932,0.5,-7.359,-16.7366,16.9494,14.5784,17.4675,17.5429,18.5179,20.8491,34.2689,-0.0178,1.0527,0.9825,0.5631,17.6994,0,17.7606,-1.0504,0.3837,-1.434,-0.4855,0.0247,-0.5102,9.9926,19.5861,17.1263,17.0131,26.3034,0.6002,4.523,46907800.0,19.61,-2.7481,3.5057,0.9896,41.6317,16.1021,18.886,17.6414,21.6833,74.5171,73.452,73.452,85.2273,91.9108,100.0,16.2258,17.6037,0.3936,17.0869,-0.9805,49.0855,-19.2308,17.2736
2003-12-24,18.03,18.03,17.75,17.69,286700,-129041723.1356,384220.8104,32.8683,37.7091,-0.4838,28.5714,21.4286,-7.1429,0.764,16.2655,17.5754,18.8854,-0.1786,3.4199,-17.1899,17.0657,14.5784,17.502,17.5628,18.4567,20.672,48.6865,0.4494,0.9548,0.9979,0.7511,17.6747,0,17.7603,-0.9547,0.3835,-1.3382,-0.4838,0.0256,-0.5094,10.0404,19.5671,17.1263,17.0131,25.6258,1.1217,4.3182,46621100.0,19.1048,-2.7345,6.7696,1.0028,41.405,16.1545,18.9681,17.5754,21.3761,75.8884,79.1928,79.1928,76.8116,97.5992,95.2049,16.2646,17.7162,0.2755,17.1259,-0.9108,59.6849,-20.5128,17.3353
2003-12-26,17.55,18.07,17.54,17.75,194300,-128869419.362,437636.8766,31.8331,37.3996,-0.4574,21.4286,14.2857,-7.1429,0.7467,16.334,17.5233,18.7125,0.9245,8.5792,-15.8315,17.1788,18.375,17.5404,17.5879,18.4044,20.5843,62.2418,0.6991,0.2321,0.9551,0.8849,17.6333,0,17.7602,-0.8641,0.3793,-1.2433,-0.4574,0.0483,-0.5058,10.088,19.549,17.141,17.0131,26.3241,0.8069,4.2063,46815400.0,18.1517,-2.5817,4.7619,1.0204,42.0843,16.2054,19.0501,17.5233,21.0957,79.4594,85.7334,85.7334,95.1613,98.4016,100.0,16.3192,17.8189,0.5215,17.1987,-0.8403,60.8795,-17.9487,17.4044
2003-12-29,18.14,18.36,17.94,17.76,633400,-129171038.4097,323734.0361,30.3475,36.4226,-0.3563,14.2857,7.1429,-7.1429,0.7228,16.417,17.4741,18.5312,-0.2143,56.9106,-15.591,17.2764,11.0357,17.5743,17.611,18.3568,20.6231,76.0792,0.5528,-0.4285,0.8565,0.9706,17.5862,0,17.7602,-0.7825,0.3687,-1.1512,-0.3563,0.132,-0.4883,10.1352,19.5311,17.1459,17.0131,25.2491,0.7085,4.0699,47448800.0,20.2302,-2.0112,4.1546,1.0227,42.2045,16.2547,19.132,17.4741,20.8103,81.3244,79.0471,79.0471,65.1685,98.4016,100.0,16.3872,17.8958,0.4133,17.2853,-0.7705,59.2881,-17.5214,17.4714
2003-12-30,18.06,18.1,17.81,17.71,479400,-129022259.0993,295045.924,29.1528,35.9839,-0.2787,7.1429,0.0,-7.1429,0.6916,16.5081,17.4274,18.3467,-0.2069,46.8171,-16.5242,17.3461,13.6211,17.5954,17.6244,18.309,20.6652,91.0899,0.2934,-0.3136,0.6935,0.9998,17.5357,0,17.7589,-0.7135,0.3501,-1.0636,-0.2787,0.1819,-0.4606,10.1821,19.5129,17.1459,16.9639,25.8261,1.1808,3.9047,46969400.0,19.634,-1.5745,7.1429,1.0345,41.7379,16.3272,19.2136,17.4274,20.5653,78.9743,72.1425,72.1425,56.0976,80.5444,41.6333,16.4652,17.9316,0.2854,17.3714,-0.7031,60.4059,-16.0714,17.5281
2003-12-31,17.97,18.1,17.81,17.61,756900,-129309359.0993,165137.5215,28.0434,35.5548,-0.2184,0.0,85.7143,85.7143,0.6626,16.6015,17.3826,18.1637,-0.2414,55.686,-18.4659,17.3805,13.6211,17.5982,17.6229,18.2575,20.6074,108.4227,0.3292,-0.1399,0.4474,0.9488,17.4854,0,17.7495,-0.6593,0.3235,-0.9828,-0.2184,0.2084,-0.4268,10.2286,19.4939,17.1459,17.2148,25.0317,0.6396,3.7618,46212500.0,19.03,-1.2345,3.7681,1.0629,40.7671,16.3967,19.2944,17.3826,20.3396,68.7486,55.0562,55.0562,43.9024,47.2111,0.0,16.5493,17.919,0.2854,17.4533,-0.6402,63.4069,-26.5896,17.566
2004-01-02,18.05,18.8,18.05,18.48,1273900,-128103400.4327,480694.7943,26.314,34.7602,-0.053,0.0,100.0,100.0,0.6785,16.5211,17.4111,18.3011,0.9733,182.2704,2.9314,17.6259,3.832,17.7337,17.7371,18.2739,20.4856,142.0961,0.2633,-0.2022,-0.1235,0.6143,17.4459,1,17.8187,-0.5401,0.3541,-0.8942,-0.053,0.3211,-0.3741,10.2749,19.4838,17.5051,17.4411,22.698,1.0725,3.6717,47486400.0,24.5069,-0.2996,6.1617,1.0906,51.4657,16.4635,19.3773,17.4111,20.1231,64.4454,66.1376,66.1376,98.4127,47.2111,100.0,16.6447,18.2064,0.8856,17.5399,-0.5706,68.4192,-0.9302,17.7095
2004-01-05,18.95,19.63,18.76,19.32,987300,-127116100.4327,880227.7882,25.8346,34.21,0.1304,0.0,100.0,100.0,0.6912,16.2787,17.4948,18.7108,0.7816,281.9206,18.2843,18.0336,19.6018,17.9771,17.9476,18.351,20.3977,155.21,0.2327,-0.1261,-0.3455,0.4193,17.457,1,18.0188,-0.3739,0.4162,-0.7902,0.1304,0.4317,-0.3012,10.3209,19.4821,17.9233,17.8642,20.69,1.6137,3.5784,48473700.0,30.7788,0.737,9.1162,1.1327,59.1422,16.5653,19.4651,17.4948,19.9485,67.3218,80.7717,80.7717,100.0,66.6667,100.0,16.7609,18.7076,0.8561,17.6448,-0.4879,71.5677,-0.0,17.9499
2004-01-06,19.01,19.21,18.7,18.5,1755600,-128183229.8444,624111.2194,25.2817,33.6453,0.2328,0.0,92.8571,92.8571,0.7072,16.259,17.5499,18.8407,-0.4118,168.8872,1.4163,18.1594,18.0942,18.0574,18.0211,18.362,20.3869,164.2978,0.1857,-0.1009,-0.4893,0.2706,17.4942,1,18.065,-0.3046,0.3884,-0.6931,0.2328,0.4517,-0.2189,10.3667,19.4722,18.1447,17.8987,19.3739,1.23,3.8229,46718100.0,27.9339,1.3163,7.1225,1.119,50.7081,16.7303,19.5487,17.5499,19.7513,77.0596,84.2694,84.2694,54.3956,84.7003,54.1009,16.8924,18.7888,0.9151,17.7521,-0.4095,63.0941,-28.8194,18.0598
2004-01-07,18.75,18.89,18.11,18.38,1227800,-127619960.7723,641820.8534,23.7809,32.06,0.3034,0.0,85.7143,85.7143,0.7112,16.2635,17.6005,18.9375,-0.0902,102.987,-0.7866,18.2305,4.2702,18.1071,18.0691,18.3634,20.4748,171.9112,0.1195,0.1144,-0.6006,0.1407,17.5452,1,18.0852,-0.2563,0.3495,-0.6057,0.3034,0.4346,-0.1312,10.4122,19.4613,18.2923,18.1496,23.6793,0.8659,3.8693,45490300.0,25.7918,1.7168,4.9438,1.0829,49.6067,16.8854,19.6322,17.6005,19.5772,77.4801,67.3993,67.3993,47.8022,67.4025,48.1066,17.0328,18.796,0.7636,17.85,-0.3384,61.4885,-40.0844,18.1352
2004-01-08,18.75,18.91,18.45,18.36,854300,-127697962.0766,565899.7565,22.4165,30.528,0.4053,0.0,78.5714,78.5714,0.6927,16.3054,17.6625,19.0196,-0.1978,105.7488,-1.1911,18.2814,4.6803,18.1461,18.1079,18.3632,20.7247,174.1616,0.122,0.5991,-0.6315,0.1017,17.5943,1,18.0968,-0.2171,0.3109,-0.528,0.4053,0.4378,-0.0324,10.4574,19.4503,18.2923,18.2431,22.5741,0.6386,3.7731,44636000.0,24.791,2.2951,3.6036,1.0548,49.4045,17.0312,19.7151,17.6625,19.3837,66.1942,46.914,46.914,38.5443,34.0692,0.0,17.1765,18.782,0.4526,17.9447,-0.2748,62.4971,-44.5413,18.1945
2004-01-09,18.4,18.57,18.03,17.76,692400,-128339073.1877,279405.7945,21.1415,29.1518,0.4546,7.1429,71.4286,64.2857,0.6875,16.4607,17.722,18.9833,-0.6481,36.1618,-12.3511,18.1719,4.566,18.0868,18.0616,18.3185,21.2885,184.0327,0.498,1.3446,-0.7551,-0.0703,17.633,1,18.095,-0.2317,0.237,-0.4687,0.4546,0.3857,0.0689,10.5022,19.4334,18.2923,18.2431,25.4164,0.0689,3.8707,43943600.0,23.1967,2.5782,0.3893,1.0033,43.8244,17.1683,19.7955,17.722,19.1607,47.8374,29.1988,29.1988,1.25,16.0355,0.0,17.3132,18.551,0.6189,18.0339,-0.2264,56.1445,-72.4771,18.1648
2004-01-12,18.07,18.68,18.05,18.38,560900,-127778173.1877,315271.3742,19.776,27.7832,0.4914,0.0,64.2857,64.2857,0.6826,16.5545,17.7938,19.0332,0.9683,63.7335,0.2058,18.2367,2.0242,18.1321,18.1042,18.3232,22.1974,188.1633,1.2204,0.5114,-0.8003,-0.142,17.6674,1,18.1077,-0.1911,0.2221,-0.4132,0.4914,0.3283,0.1631,10.5469,19.4229,18.4153,18.2529,23.7678,0.6298,3.7139,44504500.0,22.8246,2.7839,3.5477,1.0644,50.1029,17.2971,19.879,17.7938,18.9498,35.9131,31.6263,31.6263,55.0847,30.4025,91.2074,17.4429,18.5844,0.6199,18.1367,-0.1818,62.0365,-43.9815,18.2172
2004-01-13,18.69,18.82,18.26,18.12,468400,-127995644.6163,232087.1683,18.4538,26.3645,0.5085,0.0,57.1429,57.1429,0.6732,16.6489,17.847,19.0451,-0.5,59.6822,-4.7097,18.2217,1.2653,18.1295,18.1056,18.3078,23.3093,192.2428,0.9443,-1.6357,-0.841,-0.2121,17.6941,1,18.1078,-0.1783,0.1879,-0.3662,0.5085,0.2579,0.2506,10.5912,19.4098,18.4645,18.2874,22.3783,0.3542,3.7165,44036100.0,22.9518,2.8778,1.9945,1.0343,47.6452,17.4182,19.9615,17.847,18.7293,31.3325,33.1722,33.1722,43.1818,50.6874,60.8547,17.5627,18.5089,0.551,18.2268,-0.1447,54.9707,-58.3732,18.2236
2004-01-14,18.27,18.75,18.26,18.11,711400,-128300530.3306,79949.3414,17.226,25.0472,0.5107,14.2857,50.0,35.7143,0.6596,16.8876,17.9257,18.9638,0.2592,48.2278,-4.8957,18.2062,1.2653,18.1257,18.1056,18.2928,24.329,196.2484,0.1533,-1.8204,-0.8767,-0.2798,17.7155,1,18.1078,-0.167,0.1594,-0.3264,0.5107,0.1792,0.3316,10.6352,19.3968,18.4645,18.2874,21.2098,0.3936,3.6431,43324700.0,21.7534,2.8862,2.2222,1.0217,47.5521,17.5321,20.0439,17.9257,18.5392,37.1897,46.7707,46.7707,42.0455,70.4783,59.3729,17.6709,18.4416,0.4822,18.2781,-0.1142,47.3785,-58.8517,18.2229
2004-01-15,18.45,18.8,18.0,18.35,576500,-127940217.8306,125087.904,16.3749,24.104,0.5221,7.1429,42.8571,35.7143,0.6687,17.0387,17.9946,18.9504,0.25,42.8637,0.3435,18.2539,5.3105,18.1604,18.1384,18.2971,24.9131,199.547,-0.1654,-1.6063,-0.9029,-0.3346,17.7371,1,18.1133,-0.1367,0.1518,-0.2884,0.5221,0.1266,0.3955,10.6789,19.3863,18.4645,18.2874,22.1592,0.738,3.6439,43901200.0,19.9243,2.9441,4.1899,1.0373,50.1718,17.6391,20.1275,17.9946,18.3417,44.9249,54.8319,54.8319,79.2683,73.4092,100.0,17.7692,18.471,0.7872,18.2983,-0.0861,55.8788,-46.89,18.2514
2004-01-16,18.6,19.5,18.45,18.91,786100,-127573371.1639,248905.9913,16.0178,23.1827,0.5533,0.0,35.7143,35.7143,0.6947,17.0747,18.0699,19.065,0.5905,127.7718,11.2303,18.4311,11.3754,18.2761,18.2415,18.3427,25.1607,204.067,-0.7352,-0.7978,-0.934,-0.4078,17.787,1,18.1457,-0.0666,0.1775,-0.2441,0.5533,0.1108,0.4425,10.7225,19.3816,18.4645,18.4202,19.8053,0.433,3.6735,44687300.0,24.8895,3.1077,2.3429,1.0654,55.6151,17.7117,20.2138,18.0699,18.1443,56.3839,67.549,67.549,81.3333,86.4576,100.0,17.8642,18.6834,1.0332,18.3136,-0.0532,56.694,-22.5275,18.3484
2004-01-20,19.36,19.46,18.88,18.99,956100,-127144774.6122,413302.6579,15.6862,22.4195,0.575,7.1429,28.5714,21.4286,0.6859,17.0778,18.1343,19.1908,-0.1034,137.0662,12.6722,18.5923,11.3754,18.3861,18.3415,18.3907,25.57,203.7392,-0.5473,0.9618,-0.9319,-0.4026,17.8391,1,18.182,-0.0046,0.1916,-0.1962,0.575,0.0945,0.4805,10.7657,19.3777,18.4645,18.4202,18.6282,-0.3247,3.6116,45643400.0,23.4102,3.2128,-1.6811,1.0693,56.3361,17.7117,20.3005,18.1343,18.0978,68.2679,82.4228,82.4228,86.6667,100.0,100.0,17.9598,18.8641,0.5707,18.3289,-0.0177,59.2257,-18.1319,18.4449
2004-01-21,19.01,21.63,18.86,20.88,4907000,-123690388.3306,1542105.7786,17.6757,22.8595,0.6237,0.0,100.0,100.0,0.8316,16.7838,18.3149,19.8459,0.7978,291.2668,38.4943,19.1908,43.5386,18.7698,18.6799,18.5751,25.7792,199.0746,-0.0775,0.9295,-0.8994,-0.3268,17.934,1,18.4867,0.1947,0.3127,-0.118,0.6237,0.1076,0.5161,10.8089,19.3927,19.2467,19.4042,14.267,2.3812,3.9826,50550400.0,36.2702,3.4556,12.8723,1.1789,69.2471,17.808,20.3968,18.3149,18.099,78.5134,85.5684,85.5684,88.7052,100.0,100.0,18.0759,19.6515,2.7256,18.3892,0.0425,70.76,-10.733,18.7815
2004-01-22,21.19,21.3,20.23,20.02,1507800,-124859990.1998,1491551.3897,19.523,22.9185,0.5684,0.0,92.8571,92.8571,0.8474,16.7858,18.4403,20.0948,-0.785,228.6474,21.0306,19.4572,43.5386,18.9627,18.8592,18.6824,25.3486,188.4983,-0.0859,0.9588,-0.8038,-0.1478,18.0694,1,18.5836,0.2803,0.3187,-0.0383,0.5684,0.0342,0.5342,10.8518,19.399,19.3205,19.4977,13.0008,1.6433,4.2318,49042600.0,33.0512,3.1296,8.94,1.1369,60.5153,18.0513,20.4885,18.4403,18.0905,82.676,80.0367,80.0367,64.7383,84.7415,54.2245,18.2123,19.9321,1.0529,18.4779,0.1045,62.7738,-35.2617,18.9738
2004-01-23,20.47,20.91,20.23,20.25,669800,-124840290.1998,1341542.6498,21.2384,23.5365,0.5713,64.2857,85.7143,21.4286,0.8347,16.7708,18.5668,20.3627,0.1618,176.9953,23.7673,19.7237,43.5386,19.1608,19.0447,18.7986,24.527,175.4857,0.2657,1.95,-0.6493,0.0787,18.2103,1,18.6598,0.3623,0.3205,0.0418,0.5713,0.0242,0.5471,10.8946,19.4075,19.3205,19.4977,12.2564,1.8902,4.1217,49712400.0,31.1587,3.121,10.2953,1.0958,61.8837,18.2775,20.5815,18.5668,18.0911,79.6933,73.4749,73.4749,66.9811,66.7361,45.984,18.3678,20.2055,0.6691,18.5911,0.1673,62.699,-28.9256,19.1733
2004-01-26,20.85,20.85,20.41,20.41,464900,-124607840.1998,1232178.3789,22.8313,24.0565,0.6081,57.1429,78.5714,21.4286,0.806,16.7851,18.7026,20.62,-0.25,154.0867,25.6965,19.9725,43.5386,19.3527,19.2264,18.9178,23.4787,160.7938,0.9015,1.6536,-0.4351,0.329,18.3832,1,18.7081,0.4349,0.3145,0.1204,0.6081,0.048,0.5601,10.9372,19.4175,19.3205,19.4977,11.7861,2.6469,3.9493,50177300.0,29.9631,3.2985,14.903,1.0565,62.8482,18.4879,20.6755,18.7026,18.1126,73.3471,66.5298,66.5298,67.87,50.2157,50.4386,18.5405,20.4481,0.433,18.7519,0.229,63.656,-24.5179,19.377
2004-01-27,20.83,21.72,20.59,20.37,1063600,-125464367.6334,802890.7775,24.9705,24.3757,0.6616,50.0,100.0,50.0,0.8278,16.8379,18.8334,20.8289,-0.115,152.7366,24.8459,20.1572,52.7799,19.509,19.3787,19.0252,22.3218,155.5464,1.1854,1.6629,-0.351,0.414,18.5565,1,18.8225,0.4837,0.2907,0.1931,0.6616,0.0845,0.5771,10.9797,19.427,19.3205,19.5419,10.6553,1.9876,4.0642,49113700.0,34.475,3.5663,10.8137,1.1011,62.423,18.6836,20.7692,18.8334,18.1456,68.8001,66.3956,66.3956,64.3357,39.4232,21.8472,18.7258,20.5976,1.1119,18.9703,0.2857,57.82,-27.4194,19.565
2004-01-28,20.85,20.96,19.17,19.03,1313100,-126526724.9198,216260.2787,24.5174,23.467,0.7163,42.8571,92.8571,50.0,0.8946,16.962,18.8969,20.8317,-0.8431,51.18,0.0545,19.9667,18.6273,19.4353,19.3322,19.0256,21.2231,158.1281,2.0646,1.0691,-0.3928,0.3725,18.7055,1,18.8255,0.4097,0.1733,0.2364,0.7163,0.1163,0.6,11.0219,19.4231,19.3205,19.5419,20.3205,0.9151,4.7007,47800600.0,29.6238,3.8505,5.0516,1.0353,50.0273,21.3722,20.856,18.8969,18.1618,59.7428,46.303,46.303,6.7033,24.0953,0.0,18.9052,20.2235,1.7623,19.1935,0.3182,48.0145,-63.9785,19.5567
2004-01-29,19.49,20.21,19.26,19.58,1052300,-126161189.1303,72921.8914,24.0967,22.6191,0.7274,35.7143,85.7143,50.0,0.8974,17.1138,18.9904,20.8669,0.4316,42.0722,8.1431,19.9441,18.6273,19.4578,19.3654,19.0668,20.1761,164.5853,2.0316,-1.3341,-0.4937,0.2658,18.8519,1,18.8457,0.391,0.1237,0.2673,0.7274,0.1046,0.6228,11.0639,19.4247,19.3205,19.5419,18.8087,1.476,4.5831,48852900.0,27.4198,3.8916,8.1522,1.0665,54.0715,21.3722,20.9457,18.9904,18.2011,48.6433,33.2314,33.2314,28.6554,17.7972,31.5443,19.0731,20.1183,0.9348,19.4177,0.3397,48.8171,-48.9247,19.6158
2004-01-30,19.65,19.75,19.0,18.82,776800,-126668698.4637,-153826.045,23.3223,21.5491,0.7361,28.5714,78.5714,50.0,0.8966,17.2808,19.0509,20.8209,-0.6933,-3.9363,-3.4298,19.7321,13.255,19.3602,19.2932,19.0488,19.23,176.6516,1.0117,-1.8555,-0.6646,0.0584,18.9713,1,18.8452,0.3115,0.0353,0.2762,0.7361,0.093,0.6431,11.1057,19.4186,19.4927,19.5419,19.5198,0.4723,4.7631,48076100.0,25.4852,3.9276,2.5737,1.0598,48.2851,21.3471,21.0311,19.0509,18.237,30.9713,13.3794,13.3794,4.7794,10.5148,0.0,19.2185,19.7619,0.8856,19.594,0.3423,37.2296,-69.6237,19.5622
2004-02-02,19.3,20.0,19.1,18.94,554200,-127038165.1303,-350159.9543,22.8807,20.6673,0.7588,21.4286,71.4286,50.0,0.8958,17.3224,19.074,20.8256,-0.0556,5.9184,-1.6049,19.5861,17.1407,19.2958,19.2463,19.0408,18.3646,200.7744,0.6441,-1.4328,-0.9119,-0.3547,19.0437,0,18.8464,0.255,-0.0169,0.2719,0.7588,0.0953,0.6635,11.1472,19.4139,19.4927,19.5419,18.1415,0.0295,4.7293,48630300.0,25.6471,4.039,0.1561,1.0305,49.1976,21.294,21.1167,19.074,18.2744,20.2732,14.2087,14.2087,9.1912,12.666,6.4538,19.3373,19.526,0.8856,19.6952,0.3335,36.5257,-66.3978,19.5142
2004-02-03,19.25,19.43,18.75,18.49,500600,-127479871.0127,-539188.4294,21.9414,19.5837,0.7397,14.2857,64.2857,50.0,0.8796,17.2669,19.0327,20.7984,-0.6765,-33.1569,-8.285,19.3523,9.7299,19.1717,19.1454,19.0,17.5954,220.6173,0.1563,-1.8599,-0.9971,-0.651,19.0824,0,18.8432,0.1718,-0.0801,0.2519,0.7397,0.0633,0.6764,11.1885,19.4046,19.4927,19.5419,19.9524,-0.5018,4.7575,48129700.0,24.2536,3.9305,-2.6425,1.0206,45.8575,21.2421,21.1997,19.0327,18.2879,10.9494,5.2602,5.2602,1.81,2.1513,0.0,19.4241,19.1852,0.6691,19.7356,0.311,33.307,-78.7634,19.4005
2004-02-04,18.78,19.15,18.28,17.99,568100,-128047971.0127,-748260.221,20.4122,18.3935,0.6535,7.1429,57.1429,50.0,0.8779,17.1969,19.0071,20.8173,-0.5747,-67.4853,-15.1621,19.0365,0.5323,18.9895,18.991,18.9249,16.9859,249.6786,-0.6788,-1.3964,-0.9087,-0.9378,19.1183,1,18.8385,0.0645,-0.1499,0.2144,0.6535,-0.0324,0.6859,11.2295,19.3905,19.4337,19.5419,22.3254,-2.8929,4.8808,47561600.0,22.5643,3.471,-13.8549,0.9935,42.419,21.1583,21.2789,19.0071,18.2864,7.712,3.667,3.667,0.0,2.1513,0.0,19.4732,18.7517,0.8561,19.6946,0.2737,28.911,-92.4731,19.2164
2004-02-05,18.4,19.1,18.4,18.48,425600,-128011491.0127,-754158.6612,18.9922,17.505,0.5832,0.0,50.0,50.0,0.8729,17.2081,19.012,20.8159,0.5429,-52.4443,-6.7138,18.903,0.5323,18.911,18.9227,18.8919,16.6029,270.9309,-0.9079,-0.4025,-0.6955,-0.9999,19.14,1,18.8366,0.0191,-0.1563,0.1754,0.5832,-0.1039,0.6872,11.2703,19.3813,19.4337,19.6797,20.8513,-1.5449,4.7234,47987200.0,21.0744,3.0932,-7.715,1.007,46.6431,21.0314,21.3609,19.012,18.2966,6.4068,10.2932,10.2932,29.0698,20.7718,62.3155,19.4893,18.5997,0.8069,19.5788,0.2344,32.2726,-85.4651,19.099
2004-02-06,18.79,19.21,18.5,18.87,573500,-127486455.8014,-520955.123,17.8317,16.7589,0.3713,85.7143,42.8571,-42.8571,0.8604,17.2571,19.0376,20.8182,0.5493,-36.4907,-0.3702,18.8933,2.745,18.9051,18.9161,18.8905,16.3937,305.0964,-0.8629,-0.1896,-0.172,-0.8182,19.199,1,18.8367,0.0146,-0.1286,0.1432,0.3713,-0.2896,0.6609,11.3108,19.3763,19.4337,19.6797,19.642,-1.3776,4.559,48560700.0,20.7507,1.9646,-6.8027,0.9979,49.8149,20.9097,21.4449,19.0376,18.3029,13.6974,27.1318,27.1318,52.3256,54.1052,100.0,19.4815,18.6277,0.6986,19.4242,0.2002,39.922,-73.8372,19.0328
2004-02-09,19.85,20.7,19.33,20.14,1858500,-126251977.6992,14594.3681,18.456,18.0658,0.2839,78.5714,35.7143,-42.8571,0.9058,17.4155,19.1567,20.8979,0.4526,62.2196,16.8058,19.2015,26.5727,19.0954,19.0796,18.9832,16.2232,-27.622,-0.9364,0.2227,0.2987,-0.4636,19.2846,0,18.8627,0.1122,-0.0248,0.137,0.2839,-0.335,0.6189,11.3512,19.3839,19.4337,19.6797,17.3253,-0.2657,4.497,50419200.0,29.865,1.4943,-1.3018,1.0606,58.4029,20.7928,21.5356,19.1567,18.3255,31.574,57.2971,57.2971,90.4959,87.4385,100.0,19.4695,19.0967,1.4957,19.2775,0.1865,45.1253,-36.3372,19.1363
2004-02-10,20.73,21.48,20.19,21.06,3248600,-123406304.831,1137797.4027,19.6723,19.5977,0.252,71.4286,28.5714,-42.8571,0.9318,17.4032,19.2905,21.1779,0.5194,120.9577,26.5627,19.6774,35.4838,19.3973,19.3432,19.1369,16.078,7.361,-0.6826,0.3236,0.7919,0.1281,19.3951,1,18.876,0.2604,0.0987,0.1617,0.252,-0.3154,0.5673,11.3914,19.4007,19.5223,19.6797,15.6394,0.6888,4.4248,53667800.0,32.8426,1.3194,3.3816,1.0085,63.2813,17.9872,21.631,19.2905,18.3708,54.8453,80.1071,80.1071,97.5,100.0,100.0,19.4736,19.7706,1.2693,19.1601,0.1979,52.0656,-9.3023,19.3508
2004-02-11,23.6,25.65,23.25,24.47,13190100,-118789769.831,2962750.9257,22.6972,21.9678,0.3923,64.2857,100.0,35.7143,1.1639,16.736,19.6084,22.4807,0.5292,312.8029,50.085,20.9093,62.0206,20.1779,20.027,19.532,15.9658,54.7329,-0.8139,0.6225,0.9856,0.8165,19.606,1,19.4366,0.6459,0.3874,0.2585,0.3923,-0.1378,0.5301,11.4317,19.4514,21.2295,21.6132,11.6256,5.4414,4.7561,66857900.0,49.5951,2.0332,28.5936,1.2221,75.0425,18.0187,21.7432,19.6084,18.4853,76.6055,92.4124,92.4124,89.2414,100.0,100.0,19.5367,21.4651,4.1819,19.1782,0.2676,64.0522,-10.5834,20.0188
