date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2020-09-17,22.59,27.11,22.0,23.9,2229120,-571457.3777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,23.45,23.5,22.0,22.6,472214,-665900.1777,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,,
2020-09-21,22.18,23.1,21.07,22.0,261421,-687792.5767,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,,
2020-09-22,23.23,23.23,21.55,22.95,242828,-525907.2434,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,,
2020-09-23,22.69,23.15,21.96,22.25,100656,-577504.0165,,,,,,,,,,,,,,,,,,,,,23.4514,,,,,,,,,
2020-09-24,22.49,22.85,21.4,22.06,138188,-589893.2854,,,,,,,,,,,,,,,,,,,,,23.4038,,,,,,,,,
2020-09-25,22.05,22.87,21.78,22.0,189329,-704188.6725,,,,,,,,,,,,22.5371,,,,,,,,,23.3571,,,,,,22.5371,,,
2020-09-28,22.29,22.77,21.35,21.5,101636,-784352.2782,,,,,,,,,,,,22.2779,,,,,,,,,23.3114,,,,,,22.1943,,,
2020-09-29,21.29,21.69,19.27,20.0,191004,-860122.46,,,,,,,,,,,,21.7084,,,,,,,,,23.2665,,,,,,21.8229,,,
2020-09-30,20.11,20.47,20.0,20.19,46170,-868963.5238,,,,,,,,,,,,21.3288,,,,,,,,,23.1466,,,,,,21.5643,,,
2020-10-01,20.4,20.91,19.17,19.52,276070,-1033970.8801,,,,,,,,,,,,20.8766,,,,,,-4.38,-18.3264,,23.0303,,,,,,21.0743,,,
2020-10-02,19.26,21.03,18.36,19.05,351585,-1203857.321,,,,,,,,,,,,20.4199,,,,,,-3.55,-15.708,,22.8759,,,,,,20.6171,,,
2020-10-05,19.22,19.43,18.2,18.92,226654,-1165160.2966,,,,,,,,,,,,20.045,,,,,,-3.08,-14.0,,22.6501,,,,,,20.1686,,,
2020-10-06,18.9,19.27,18.08,18.84,144300,-1125144.3302,,,,,,,21.1271,,,,,19.7437,,,,,,-4.11,-17.9085,,22.3831,21.1271,,,,,19.7171,,,
2020-10-07,19.0,19.08,18.38,18.74,120187,-1121710.416,,,1.5125,,,,20.8089,,,,,19.4928,,,,,19.8718,-3.51,-15.7753,15.3226,22.0819,20.7586,,,,,19.3229,,,
2020-10-08,18.76,19.13,18.42,18.99,209891,-994593.3315,,,1.4552,,,,20.5663,,,,,19.3671,,,,,29.8108,-3.07,-13.9166,18.2798,21.8018,20.5007,,,,,19.1786,,,
2020-10-09,18.77,19.19,18.24,18.64,522824,-1076680.5559,,,1.419,,,,20.3095,,,,,19.1853,,,,,27.7281,-3.36,-15.2727,17.3654,21.5412,20.2607,,,,,18.9571,,,
2020-10-12,19.2,20.45,18.88,18.98,219579,-1268287.7088,,,1.4469,,,,20.1322,,,,,19.134,,,,,26.164,-2.52,-11.7209,21.4745,21.299,19.9771,,,,,18.88,,,
2020-10-13,19.34,19.83,18.93,19.03,218866,-1438511.4152,,,1.4079,,,,19.9853,,,,,19.108,,,,,25.2827,-0.97,-4.85,22.0881,21.0736,19.7471,,,,,18.8771,,,
2020-10-14,19.25,19.34,17.46,17.68,239057,-1621618.9045,,,1.4416,16.852,20.392,23.932,19.6779,,20.392,,,18.751,,,,,24.7346,-2.51,-12.4319,17.9988,20.8641,19.4343,,20.392,,,18.7,,,
2020-10-15,17.51,18.67,16.14,17.16,416483,-1702281.62,,,1.5193,16.6337,20.055,23.4763,19.3422,,20.0842,,,18.3532,,,,,16.7964,-2.36,-12.0902,16.7152,20.5918,19.0886,,20.055,,,18.46,,37.8039,0.0
2020-10-16,16.91,17.54,16.8,17.42,68914,-1655718.1064,,,1.4637,16.4004,19.796,23.1916,19.0859,,19.8305,,,18.1199,,,,,17.0796,-1.63,-8.5564,19.7953,20.1911,18.7971,,19.796,,,18.2714,,23.5792,57.3259
2020-10-19,17.43,17.66,15.6,17.15,429030,-1439120.4365,,,1.5063,16.1295,19.5535,22.9775,18.8278,,19.5752,,,17.8775,,,,,16.2006,-1.77,-9.3552,19.0091,19.8265,18.5936,,19.5535,,,18.0086,,33.3397,42.6933
2020-10-20,17.0,18.23,15.67,16.81,361240,-1478631.0615,,,1.5815,15.9992,19.2465,22.4938,18.5587,,19.3118,,,17.6106,,,,,23.7446,-2.03,-10.7749,18.0375,19.4038,18.3521,,19.2465,,,17.7471,,47.6508,42.933
2020-10-21,16.8,19.2,16.4,17.09,440626,-1702091.3901,,,1.6686,15.9219,18.9885,22.0551,18.3629,,19.1002,,,17.4804,,,,,33.7377,-1.65,-8.8047,21.5915,15.6,18.1786,,18.9885,,,17.4771,,61.8755,100.0
2020-10-22,17.06,17.58,16.78,17.04,152514,-1754847.8052,,,1.6062,15.9047,18.7375,21.5703,18.1865,,18.904,,,17.3703,,,,,35.844,-1.95,-10.2686,21.413,15.636,18.035,,18.7375,,,17.1929,,79.303,94.9759
2020-10-23,17.03,18.4,16.06,17.1,303723,-1788594.8052,,,1.6586,16.0041,18.4925,20.9809,18.0416,,18.7322,,,17.3027,,,,,42.9378,-1.54,-8.2618,22.2439,15.6716,17.905,,18.4925,,,17.11,,98.3253,100.0
2020-10-26,16.96,18.01,16.55,17.59,150535,-1724668.9833,61.7262,,1.6444,16.201,18.297,20.393,17.9814,,18.6234,,,17.3746,,,,,46.7999,-1.39,-7.3235,28.8598,15.7069,17.8157,,18.297,,,17.1714,,98.3253,100.0
2020-10-27,17.67,19.3,17.46,18.16,257316,-1786201.0702,57.7931,,1.6584,16.26,18.205,20.15,18.0052,,18.5793,,,17.5709,,,,,48.6381,-0.87,-4.5717,35.7122,15.7419,17.7743,,18.205,,,17.2771,,100.0,100.0
2020-10-28,17.73,18.81,17.0,17.25,77981,-1842270.0537,54.5328,,1.6696,16.2999,18.058,19.8161,17.9045,,18.4527,19.3537,,17.4907,,,,,44.6982,-0.43,-2.4321,30.6383,15.813,17.65,,18.058,19.3537,,17.2914,,88.172,64.5161
2020-10-29,17.29,20.33,16.87,19.65,468881,-1557753.0412,51.1431,,1.7974,16.284,18.0645,19.845,18.1373,,18.5667,19.3728,,18.0305,,,,,58.4063,2.49,14.5105,50.5807,15.8828,17.7221,,18.0645,19.212,,17.6971,,88.172,100.0
2020-10-30,19.46,21.04,18.47,20.68,91642,-1491785.0646,48.5225,,1.8526,16.0681,18.146,20.2239,18.4763,,18.768,19.4571,,18.6929,,,,,56.8585,3.26,18.7141,56.3774,16.0162,17.8436,,18.146,19.148,,18.21,,88.172,100.0
2020-11-02,20.63,21.42,18.17,21.1,575009,-1030008.6061,46.3564,,1.9524,15.8269,18.255,20.6831,18.8261,,18.9901,19.5631,,19.2947,,,,,67.0594,3.95,23.0321,58.5143,16.2171,17.9914,,18.255,19.118,,18.79,,100.0,100.0
2020-11-03,21.2,24.37,20.35,23.94,420561,-699418.3673,45.9101,,2.1001,15.0415,18.51,21.9785,19.508,,19.4615,19.8455,,20.456,,-0.0884,1.0546,-1.1431,74.8588,7.13,42.4152,69.4219,16.4773,18.4386,,18.51,19.151,,19.7671,,100.0,100.0
2020-11-04,23.7,25.01,21.25,21.26,1249890,-1942660.0162,45.7476,,2.2186,14.966,18.636,22.306,19.7416,,19.6328,19.9368,,20.657,,0.0486,0.9534,-0.9047,59.0264,4.17,24.4002,54.7838,16.9508,18.7314,,18.636,19.118,,20.2914,,74.1026,22.3079
2020-11-05,21.26,22.37,20.68,21.29,344021,-2038818.4875,45.0482,,2.1811,14.9039,18.751,22.5981,19.948,,19.7906,20.0241,,20.8152,,0.1579,0.8501,-0.6922,55.5497,4.25,24.9413,54.8984,17.515,19.0079,,18.751,19.0923,,20.7386,,41.0304,0.7832
2020-11-06,21.38,22.37,20.18,20.19,163979,-2201299.9623,43.9318,,2.1817,14.9314,18.8285,22.7256,19.9803,,19.8287,20.0348,,20.6589,,0.1539,0.6769,-0.523,57.6223,3.09,18.0702,49.9023,18.0396,19.225,,18.8285,19.032,,21.1586,,7.697,0.0
2020-11-09,20.79,21.69,19.43,19.99,236621,-2320657.4579,42.2289,,2.1873,14.9493,18.879,22.8087,19.9816,,19.844,20.0319,,20.4917,,0.1331,0.5248,-0.3918,52.2583,2.4,13.6441,49.0286,18.5276,19.4521,,18.879,18.9817,,21.2071,,0.2611,0.0
