date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2006-04-12,9.55,10.0,7.21,9.68,2245000,1730017.9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-13,9.5,9.75,9.3,9.7,464200,2091062.3656,,,,,,,,,,,,,,,,,,,,,7.21,,,,,,,,,
2006-04-17,9.9,9.9,9.56,9.74,86900,2096174.1303,,,,,,,,,,,,,,,,,,,,,7.2354,,,,,,,,,
2006-04-18,9.27,9.75,9.27,9.75,81400,2177574.1303,,,,,,,,,,,,,,,,,,,,,7.2887,,,,,,,,,
2006-04-19,9.9,10.3,9.52,10.3,188600,2366174.1303,,,,,,,,,,,,,,,,,,,,,7.3409,,,,,,,,,
2006-04-20,10.34,11.35,10.06,11.26,271700,2599962.5024,,,,,,,,,,,,,,,,,,,,,7.4297,,,,,,,,,
2006-04-21,11.35,11.35,10.85,11.0,152400,2539002.5024,,,,,,,,,,,,10.2043,,,,,,,,,7.5865,,,,,,10.2043,,,
2006-04-24,11.05,11.06,10.6,10.88,98100,2560328.5893,,,,,,,,,,,,10.3732,,,,,,,,,7.737,,,,,,10.3757,,,
2006-04-25,10.95,11.1,10.92,11.1,180000,2740328.5893,,,,,,,,,,,,10.5549,,,,,,,,,7.8816,,,,,,10.5757,,,
2006-04-26,11.1,11.1,10.9,10.97,72400,2718608.5893,,,,,,,,,,,,10.6587,,,,,,,,,8.0203,,,,,,10.7514,,,
2006-04-27,11.0,11.0,10.9,10.96,47200,2728048.5893,,,,,,,,,,,,10.734,,,,,,1.28,13.2231,,8.1535,,,,,,10.9243,,,
2006-04-28,10.99,11.05,10.93,10.95,19200,2715248.5893,,,,,,,,,,,,10.788,,,,,,1.25,12.8866,,8.2813,,,,,,11.0171,,,
2006-05-01,10.95,11.1,10.85,10.91,10900,2709580.5893,,,,,,,,,,,,10.8185,,,,,,1.17,12.0123,,8.4041,,,,,,10.9671,,,
2006-05-02,10.83,10.83,10.2,10.51,25700,2709172.6528,,,,,,,10.5507,,,,,10.7414,,,,,,0.76,7.7949,,8.5219,10.5507,,,,,10.8971,,,
2006-05-03,10.5,10.5,10.13,10.13,12200,2696972.6528,,,0.4486,,,,10.4946,,,,,10.5885,,,,,79.2579,-0.17,-1.6505,57.1429,8.6351,10.5829,,,,,10.79,,,
2006-05-04,10.37,10.37,9.55,10.0,35700,2700455.5797,,,0.4751,,,,10.4287,,,,,10.4414,,,,,70.4052,-1.26,-11.1901,54.7112,8.7437,10.6043,,,,,10.6329,,,
2006-05-05,10.0,10.41,9.8,10.3,16600,2711068.6944,,,0.4847,,,,10.4115,,,,,10.4061,,,,,68.8561,-0.7,-6.3636,59.0426,8.8479,10.6443,,,,,10.5371,,,
2006-05-08,10.69,10.7,9.0,9.43,137900,2642929.8709,,,0.5715,,,,10.2806,,,,,10.162,,,,,66.0064,-1.45,-13.3272,45.4633,8.948,10.6214,,,,,10.3186,,,
2006-05-09,9.45,9.9,9.42,9.8,37500,2664804.8709,,,0.565,,,,10.2166,,,,,10.0715,,,,,58.6172,-1.3,-11.7117,50.6605,9.0,10.5857,,,,,10.1543,,,
2006-05-10,9.6,10.59,9.43,10.59,87500,2752304.8709,,,0.6075,9.2587,10.398,11.5373,10.2664,,10.398,,,10.2011,,,,,49.9781,-0.38,-3.464,59.5289,9.0,10.5379,,10.398,,,10.1086,,,
2006-05-11,10.13,10.9,10.13,10.32,123500,2689752.9228,,,0.6191,9.3382,10.43,11.5218,10.2735,,10.3906,,,10.2309,,,,,47.8932,-0.64,-5.8394,55.835,9.094,10.4893,,10.43,,,10.0814,,70.6706,73.7386
2006-05-12,10.32,10.5,10.28,10.35,141900,2638152.9228,,,0.5906,9.4221,10.4625,11.5029,10.2837,,10.3867,,,10.2606,,,,,45.9193,-0.6,-5.4795,56.1605,9.1842,10.4514,,10.4625,,,10.1129,,83.2638,76.0528
2006-05-15,10.3,10.3,9.8,9.86,84500,2573932.9228,,,0.5877,9.4436,10.4685,11.4934,10.2272,,10.3365,,,10.1605,,,,,29.2384,-1.05,-9.6242,49.7155,9.2709,10.3629,,10.4685,,,10.0929,,49.9305,0.0
2006-05-16,10.07,10.24,9.8,9.8,22200,2551732.9228,,,0.5772,9.4529,10.471,11.4891,10.1702,,10.2854,,,10.0704,,,,,31.2904,-0.71,-6.7555,48.9743,9.354,10.2793,,10.471,,,10.0214,,25.3509,0.0
2006-05-17,9.8,10.25,9.6,10.0,22000,2556809.8459,,,0.5824,9.4196,10.456,11.4924,10.1475,,10.2583,,,10.0528,,,,,35.2457,-0.13,-1.2833,51.5663,9.4339,10.2107,,10.456,,,10.1029,,12.0227,36.0682
2006-05-18,10.1,10.55,9.9,10.43,46700,2586266.769,,,0.5872,9.4459,10.4145,11.3831,10.1852,,10.2746,,,10.1471,,,,,37.3872,0.43,4.3,56.6633,9.5105,10.1736,,10.4145,,,10.1929,,45.3561,100.0
2006-05-19,10.6,10.6,9.56,9.85,20600,2577155.2305,,,0.6195,9.3978,10.357,11.3162,10.1405,,10.2342,,,10.0728,,,,,36.9943,-0.45,-4.3689,49.1499,11.35,10.0979,,10.357,,,10.0871,,46.1173,2.2836
2006-05-22,9.85,9.87,8.01,8.74,34600,2569714.3703,12.0805,,0.7081,9.0913,10.25,11.4087,9.9538,,10.0919,,,9.7396,,,,,36.8299,-0.69,-7.3171,38.6009,11.3321,9.9714,,10.25,,,9.8614,,34.0945,0.0
2006-05-23,9.3,9.3,8.07,8.24,60100,2526227.3784,14.0523,,0.7454,8.7198,10.107,11.4942,9.7253,,9.9155,,,9.3647,,,,,35.1827,-1.56,-15.9184,34.9609,11.2657,9.8364,,10.107,,,9.56,,0.7612,0.0
2006-05-24,8.28,9.55,8.28,8.8,240200,2482726.591,15.3317,,0.7857,8.5598,9.9985,11.4372,9.6019,,9.8093,10.145,,9.2235,,,,,49.6061,-1.79,-16.9027,41.6029,11.2005,9.7507,,9.9985,10.145,,9.4086,,10.2016,30.6049
2006-05-25,8.82,9.34,8.69,9.03,116000,2488080.4372,16.5196,,0.776,8.4754,9.902,11.3286,9.5257,,9.7351,10.0731,,9.1751,,,,,53.5098,-1.29,-12.5,44.1267,11.1367,9.66,,9.902,10.1233,,9.2986,,31.7343,64.5979
2006-05-26,8.96,9.36,8.76,8.99,90100,2467057.1039,17.5747,,0.7635,8.4099,9.804,11.1981,9.4542,,9.6641,10.0032,,9.1289,,,,,63.6462,-1.36,-13.1401,43.7724,11.0742,9.6286,,9.804,10.0997,,9.1543,,63.7791,96.1345
2006-05-30,8.99,9.0,8.75,8.82,21300,2457685.1039,18.5678,,0.7268,8.3398,9.6995,11.0592,9.3697,,9.5837,9.9269,,9.0516,,,,,64.6964,-1.04,-10.5477,42.2208,11.0129,9.5586,,9.6995,10.069,,8.9243,,79.9796,79.2064
2006-05-31,8.93,9.0,8.75,8.97,117600,2547061.1039,19.4899,,0.6927,8.2808,9.6225,10.9642,9.3164,,9.5253,9.8651,,9.0312,,-0.4654,-0.0614,-0.4041,65.2027,-0.83,-8.4694,44.1035,10.9529,9.4429,,9.6225,10.043,,8.7986,,91.4743,99.0821
2006-06-01,8.7,8.91,8.7,8.91,18600,2565661.1039,20.4228,,0.6625,8.2067,9.5615,10.9163,9.2622,,9.4667,9.8035,,9.0009,,-0.4555,-0.0412,-0.4144,59.4416,-1.09,-10.9,43.493,10.894,9.3421,,9.5615,9.9967,,8.8229,,81.6804,66.7527
2006-06-02,9.13,9.48,8.8,9.0,135900,2509702.2803,19.7638,,0.6638,8.1514,9.5115,10.8716,9.2272,,9.4222,9.7517,,9.0007,,-0.4354,-0.0168,-0.4186,74.0546,-1.43,-13.7105,44.7289,10.8363,9.2457,,9.5115,9.9213,,8.9314,,88.6116,100.0
2006-06-05,9.17,9.45,8.8,8.89,268300,2315700.7419,19.1519,,0.6628,8.1057,9.441,10.7763,9.1823,,9.3715,9.6961,,8.973,,-0.4234,-0.0039,-0.4195,63.3978,-0.96,-9.7462,43.4773,10.7798,9.1764,,9.441,9.851,,8.9443,,72.2832,50.097
2006-06-06,8.86,9.34,8.8,8.82,47200,2271997.0382,18.5838,,0.654,8.048,9.4105,10.773,9.134,,9.319,9.6396,,8.9348,,-0.4148,0.0038,-0.4186,62.2474,0.08,0.9153,42.6592,10.7244,9.1064,,9.4105,9.7823,,8.9143,,50.0323,0.0
2006-06-07,8.88,9.27,8.75,8.85,173800,2165043.192,18.1662,,0.6445,7.9919,9.363,10.7341,9.0961,,9.2743,9.5886,,8.9136,,-0.401,0.0141,-0.4151,53.8638,0.61,7.4029,43.1529,10.6701,9.0243,,9.363,9.7073,,8.8943,,24.6499,23.8526
2006-06-08,8.95,9.33,8.71,8.84,168800,2067030.2888,17.6019,,0.6427,8.0095,9.2755,10.5415,9.062,,9.233,9.5403,,8.8952,,-0.3863,0.023,-0.4093,57.3701,0.04,0.4545,43.02,10.6169,8.9107,,9.2755,9.6363,,8.8971,,13.7604,17.4286
2006-06-09,8.84,8.97,8.48,8.78,77400,2084405.799,17.6098,14.8452,0.6318,8.0111,9.1985,10.3859,9.0244,,9.1898,9.4913,,8.8664,,-0.3752,0.0273,-0.4025,55.4478,-0.25,-2.7685,42.1802,10.5648,8.8343,,9.1985,9.5637,,8.87,,13.7604,0.0
2006-06-12,8.58,8.9,8.16,8.27,333200,1850265.2585,18.2671,16.1597,0.6395,7.9658,9.0945,10.2232,8.9238,,9.1022,9.4125,,8.7173,,-0.403,-0.0004,-0.4026,47.0522,-0.72,-8.0089,35.7859,10.5137,8.8007,,9.0945,9.4743,,8.7786,,5.8095,0.0
