date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2008-01-17,29.05,29.23,28.55,13.34,208000,-720682.0587,-140281.2517,,,,,,,,,,,-0.4265,,,,,13.4142,,,,,,,,,0,,,,,,,,,,,13.441,13.5338,,0.1067,,-1286300.0,,,0.8062,,,13.746,,,,36.045,33.6393,33.6393,28.7356,,,,,0.3154,13.4073,,,-72.4324,13.3928
2008-01-18,28.75,29.06,28.09,13.17,506700,-903511.9556,-193511.3605,,,,100.0,7.1429,-92.8571,0.33,,,,-0.3608,,-27.0886,,43.6034,13.3773,,,,,,,,,0,13.3326,,,,,,,,,19.6748,13.4294,13.4967,24.8678,-0.0232,2.505,-1793000.0,9.7662,,-0.1757,0.9637,36.4557,13.7268,,,,33.8895,31.5047,31.5047,24.031,,,,,0.45,13.3992,,,-84.5771,13.3596
2008-01-22,27.56,28.0,27.13,12.73,397200,-1017649.8867,-234011.9866,,,,100.0,0.0,-100.0,0.3485,,,,-0.1379,,-42.2133,,57.2869,13.2775,,,,,,,,,0,13.2713,,,,,,,,,18.9871,13.1627,13.158,31.36,-0.7422,2.7381,-2190200.0,8.5162,,-5.5096,0.9302,28.8933,13.6989,,,,29.2179,22.5095,22.5095,14.7619,,,,,0.5891,13.3789,,,-87.4494,13.2718
2008-01-23,26.91,27.98,26.86,12.94,448800,-632964.1724,-106906.6076,,,,100.0,0.0,-100.0,0.3607,,,,0.8839,,-28.4622,,60.211,13.226,,,,,,,,,0,13.2576,,,,,,,,,26.758,13.1627,13.0792,30.5739,-0.3665,2.7873,-1741400.0,7.5932,,-2.7536,0.9611,35.7689,13.6432,,,,27.1908,27.5583,27.5583,43.8819,,,,,0.5195,13.352,,,-61.0487,13.2215
2008-01-24,28.01,28.41,27.69,12.95,600700,-866569.7279,-119519.2104,,,,92.8571,0.0,-92.8571,0.3588,,,,-0.1389,,-28.172,,43.3767,13.183,,,,,,,,,0,13.2506,,,,,,,,,36.2464,13.1627,13.0722,28.4399,-0.5381,2.7716,-1140700.0,11.2317,,-3.9904,0.9783,35.914,13.5722,,,,28.1279,34.3159,34.3159,44.3038,,,,,0.334,13.3192,,,-60.2273,13.1769
2008-01-25,28.26,28.26,27.71,12.91,334000,-1042678.8188,-169848.2396,,,,85.7143,28.5714,-57.1429,0.3514,,,,-0.7636,,-29.3745,,43.3767,13.1417,,,,,,,,,0,13.2432,,,,,,,,,36.0252,13.1627,13.0722,26.8956,-0.6819,2.7212,-1474700.0,10.6218,,-5.0154,0.9786,35.3127,13.5055,,,,35.3726,44.2437,44.2437,44.5455,,,,,0.2551,13.2772,,,-62.8788,13.1306
2008-01-28,27.76,28.51,27.51,13.16,342700,-802788.8188,-98668.0024,,,,78.5714,21.4286,-57.1429,0.3595,12.7861,13.2893,13.7925,0.6,-81.8989,-14.0938,,33.8906,13.1439,,,,,,,,,0,13.2409,,,,,,,,,35.3371,13.1627,13.0722,24.3107,-0.2412,2.7323,-1132000.0,12.0036,,-1.8006,0.9766,42.9531,13.4428,,13.2893,,46.1597,59.9194,59.9194,90.9091,,,,,0.4639,13.2287,,,-43.1818,13.1192
2008-01-29,28.38,28.51,28.22,13.13,211100,-882861.2326,-86056.5823,,,,71.4286,14.2857,-57.1429,0.3434,12.7869,13.2624,13.7379,-0.2414,-41.5513,-15.1318,,33.8906,13.1421,,,,,,,,,0,13.2393,,,,,,,,,39.1933,13.1627,13.0722,23.6023,-0.218,2.6148,-1343100.0,11.6538,,-1.6331,0.9868,42.4341,13.3838,,13.2624,,59.5359,74.4444,74.4444,87.8788,92.6978,93.2072,,,0.1345,13.1776,,,-45.0758,13.1077
2008-01-30,28.19,28.59,28.08,13.15,147600,-879967.115,-72153.1837,,,,64.2857,7.1429,-57.1429,0.3358,12.7993,13.2355,13.6717,0.2941,-35.7006,-14.2399,,36.6143,13.1428,,,,,,,,,0,13.2362,,,,,,,,,39.4753,13.1627,13.0722,23.8036,-0.167,2.554,-1195500.0,11.0443,,-1.2544,0.9749,42.8801,13.3284,,13.2355,,73.1924,85.2132,85.2132,76.8519,97.4171,99.044,,,0.2366,13.1254,,,-43.9394,13.0998
2008-01-31,28.07,28.99,28.0,13.41,220300,-699721.6604,-2555.223,,,,57.1429,0.0,-57.1429,0.3446,12.8019,13.2325,13.6631,0.8384,18.0298,1.1537,,21.2442,13.1833,,,,,,,,,0,13.2389,,,,,,,,,39.0808,13.0676,13.0444,21.4575,0.0,2.5703,-975200.0,13.938,,0.0,0.986,50.5768,12.4599,,13.2325,,81.9581,86.2165,86.2165,93.9189,97.4171,100.0,,,0.4592,13.0908,,,-19.0476,13.1297
2008-02-01,28.96,29.1,28.67,13.45,200400,-592530.9628,60255.0941,,,,50.0,7.1429,-42.8571,0.3342,12.8022,13.2434,13.6845,0.093,68.0184,3.6504,,17.3347,13.2247,,,,,,,,,0,13.2404,,,,,,,,,43.1407,13.0908,13.0444,20.5119,0.1113,2.4844,-774800.0,14.4511,,0.8345,1.0042,51.8252,12.4698,,13.2434,,86.5301,88.1605,88.1605,93.7107,99.6813,100.0,,,0.1995,13.0809,,,-15.0794,13.1676
2008-02-04,28.89,29.45,28.49,13.6,167400,-470468.4628,119310.5562,,,,42.8571,100.0,57.1429,0.3422,12.7965,13.2636,13.7306,0.4479,87.0313,11.3655,,5.6603,13.2826,,,,,,,,,0,13.2484,,,,,,,,,47.839,13.165,13.0606,18.5467,0.4268,2.5156,-607400.0,16.5596,,3.2394,1.0188,55.6828,12.4903,,13.2636,,89.0883,92.888,92.888,91.0345,100.0,100.0,,,0.4453,13.0908,,,-5.0193,13.2248
2008-02-05,28.79,29.15,28.64,13.31,189300,-622650.8157,84201.5369,,,-0.1421,35.7143,92.8571,57.1429,0.3402,12.7975,13.2554,13.7133,-0.1961,45.2573,-4.7973,,5.6603,13.2867,13.3013,,,,,,,,0,13.2487,,,,,,,,,57.6699,13.165,13.0606,17.2836,0.5799,2.5565,-796700.0,15.4318,-1.0684,4.5554,0.9997,47.6013,12.5255,,13.2554,,86.1641,77.4438,77.4438,47.5862,78.959,36.8771,,,0.3154,13.1149,,,-29.3436,13.2406
2008-02-06,28.87,29.1,28.62,13.44,195600,-533000.8157,90709.0711,,,-0.1112,28.5714,85.7143,57.1429,0.3318,12.7975,13.2619,13.7263,0.2083,56.1478,2.0096,13.3546,6.2783,13.31,13.3115,,,,,,,,0,13.2497,,,,,,,,,57.2561,13.165,13.0606,16.6379,0.4964,2.4693,-601100.0,14.6722,-0.8362,3.8351,1.0024,51.0048,12.5596,,13.2619,,79.6125,68.5057,68.5057,66.8966,59.664,42.1148,,,0.2227,13.1511,,,-18.5328,13.2738
2008-02-07,28.86,29.08,28.61,13.49,229900,-303100.8157,158274.965,29.6454,,-0.0403,21.4286,78.5714,57.1429,0.3237,12.7973,13.2622,13.727,0.4681,59.2123,4.6304,13.3941,6.6077,13.3377,13.3247,,,,,,,,0,13.2525,,,,,,,,,62.556,13.165,13.0606,15.9219,0.5427,2.3997,-371200.0,13.9482,-0.3031,4.192,1.0111,52.3152,12.5926,,13.2622,,68.1989,58.647,58.647,61.4583,45.7739,58.3297,,,0.218,13.1983,,,-14.2857,13.3134
2008-02-08,29.7,29.7,28.72,13.45,163900,-376688.5708,148112.6391,28.5033,,0.0026,14.2857,100.0,85.7143,0.3331,12.8071,13.2547,13.7024,-0.7245,93.138,2.2215,13.4151,13.656,13.3546,13.3338,,,,,,,,0,13.2568,,,,,,,,,72.5097,13.165,13.1186,14.3336,0.5335,2.4767,-535100.0,18.8676,0.0195,4.1307,1.0208,51.1107,12.6247,,13.2547,,61.2373,56.5591,56.5591,41.3223,47.9567,43.4256,,,0.4546,13.2545,,60.2732,-25.0,13.3461
2008-02-11,29.07,29.07,28.13,13.11,259700,-564556.6559,70714.3297,26.8155,,0.0209,7.1429,92.8571,85.7143,0.3404,12.7934,13.2404,13.6873,-0.8617,-8.1903,-14.8941,13.3471,4.874,13.3169,13.3172,,,,,,,,0,13.2516,,,,,,,,,74.9448,13.2578,13.1186,18.8579,-0.0464,2.5968,-794800.0,17.1051,0.1576,-0.3526,1.0299,42.5529,12.6708,,13.2404,,50.7421,37.0203,37.0203,8.2803,33.9184,0.0,,,0.436,13.306,,51.6258,-50.7042,13.3311
2008-02-12,28.3,28.3,28.01,13.02,301500,-762091.1387,-30229.0714,25.4825,,0.0364,0.0,85.7143,85.7143,0.3257,12.7695,13.2237,13.6778,-0.8276,-62.0512,-18.9006,13.2687,8.1538,13.2707,13.2949,,,,,,,,0,13.2496,,,,,,,,,65.614,13.2578,13.2694,19.5359,-0.116,2.5023,-1096300.0,16.5902,0.2742,-0.8831,1.0057,40.5497,12.715,,13.2237,,37.0332,17.5204,17.5204,2.9586,14.4752,0.0,,,0.1345,13.3375,,47.6616,-74.8858,13.3
2008-02-13,28.3,28.88,27.7,12.94,198900,-893567.4099,-110609.3607,24.2554,,0.039,14.2857,78.5714,64.2857,0.3415,12.737,13.2051,13.6732,-0.339,-50.3582,-22.0616,13.1869,8.303,13.2202,13.2688,,,,,,,,0,13.2483,,,,,,,,,61.3327,13.2578,13.2694,17.2593,-0.2041,2.639,-1295200.0,20.3848,0.2939,-1.5526,0.9996,38.9692,12.7575,,13.2051,,20.5401,7.0796,7.0796,10.0,0.0,0.0,,,0.5474,13.3482,,38.6745,-82.1918,13.2583
2008-02-14,28.0,28.15,27.4,12.72,268600,-1147842.0765,-214342.3857,22.5343,,0.0272,100.0,71.4286,-28.5714,0.342,12.6674,13.1708,13.6742,-0.7733,-117.4004,-30.7784,13.0657,0.1593,13.1432,13.2281,15.6467,,0.0087,-0.1314,,,,0,13.2402,,,,,,,0.1378,2.5082,62.6552,13.1603,13.2438,18.9392,-0.6865,2.6888,-1563800.0,18.8789,0.2057,-5.1211,0.9849,34.6108,13.7773,,13.1708,,9.7365,4.6094,4.6094,0.8696,0.0,0.0,,,0.3479,13.3367,,37.3675,-99.1304,13.187
2008-02-15,27.4,27.75,27.3,12.78,163100,-1136968.7432,-233833.2548,21.1306,,0.0236,100.0,64.2857,-35.7143,0.3325,12.6174,13.1425,13.6675,0.3111,-122.3948,-26.9556,12.9824,2.8833,13.0866,13.1946,17.2118,,-0.0347,-0.3184,,,,0,13.223,-0.1415,-0.0423,-0.0992,0.0236,0.0396,-0.016,0.1502,2.6109,54.9353,13.1603,13.2206,19.0888,-0.6773,2.6026,-1400700.0,18.0188,0.1786,-5.0345,0.9711,36.5222,13.7666,,13.1425,,6.6107,8.143,8.143,13.5593,8.0222,24.0666,,,0.2087,13.3063,,34.9957,-90.0,13.125
2008-02-19,27.85,27.92,27.49,12.77,147900,-1264231.5339,-261041.9296,19.7649,,0.0022,92.8571,57.1429,-35.7143,0.323,12.5724,13.1221,13.6718,-0.7674,-93.1615,-27.3368,12.9138,2.0112,13.0373,13.1628,18.9146,,-0.1889,-0.4988,,,,0,13.2067,-0.1539,-0.0438,-0.1101,0.0022,0.0021,0.0,0.163,2.7124,53.8829,13.1603,13.2206,18.2339,-0.835,2.53,-1548600.0,18.9824,0.0165,-6.1392,0.9721,36.3316,13.7446,,13.1221,,7.4011,9.451,9.451,13.9241,17.6804,28.9747,,,0.1995,13.2579,,29.7807,-90.8333,13.0654
2008-02-20,27.38,28.09,27.35,12.85,108700,-1270107.2096,-250311.1998,18.8379,,-0.027,85.7143,50.0,-35.7143,0.3244,12.5933,13.1281,13.6629,0.4324,-86.2573,-21.2055,12.8804,6.7867,13.0084,13.1396,20.6337,,-0.3728,-0.3845,,,,0,13.1974,-0.1552,-0.0361,-0.1191,-0.027,-0.0364,0.0094,0.1763,2.8138,58.4363,13.1603,13.2206,16.8365,-0.4592,2.5249,-1439900.0,19.2882,-0.2056,-3.4507,0.9774,39.3973,13.723,,13.1281,,11.7313,17.5999,17.5999,25.3165,51.0138,100.0,,,0.3433,13.1925,,30.974,-83.3333,13.0203
2008-02-21,27.91,28.19,27.38,12.72,215500,-1459002.2713,-283268.7664,18.1765,,-0.076,78.5714,42.8571,-35.7143,0.3281,12.5594,13.1172,13.6751,-0.5926,-94.6125,-26.8919,12.8236,9.5784,12.9647,13.1089,22.4474,,-0.4198,-0.1949,,,,0,13.1536,-0.1645,-0.0363,-0.1282,-0.076,-0.0814,0.0054,0.19,2.9129,50.7717,13.1603,13.2206,15.4416,-0.7144,2.5785,-1655400.0,18.713,-0.5791,-5.3158,0.9491,36.554,13.7018,,13.1172,,15.0,17.9491,17.9491,14.6067,56.5243,40.5983,,,0.3757,13.1148,,27.5295,-94.5833,12.9614
2008-02-22,27.42,27.91,27.3,12.84,182500,-1408141.6156,-254816.7653,17.3655,,-0.0966,71.4286,35.7143,-35.7143,0.3249,12.5463,13.1121,13.6779,0.4426,-92.993,-18.0565,12.8092,6.8221,12.9463,13.0893,24.1288,,-0.4828,0.0399,,,,0,13.1312,-0.1602,-0.0256,-0.1346,-0.0966,-0.091,-0.0056,0.2041,3.0122,43.9106,13.1603,13.2206,15.2951,-0.6448,2.5292,-1472900.0,17.5347,-0.7373,-4.7799,0.9548,40.9718,13.681,,13.1121,,21.1545,27.9145,27.9145,43.8202,80.1994,100.0,,,0.283,13.0393,,30.9122,-83.75,12.9251
2008-02-25,27.76,27.78,27.36,12.85,135600,-1317741.6156,-191248.5135,16.6124,,-0.1241,64.2857,28.5714,-35.7143,0.3156,12.5385,13.1091,13.6797,-0.119,-90.024,-17.3794,12.8014,6.8221,12.9321,13.0719,25.2685,,-0.409,0.4588,,,,0,13.0996,-0.1543,-0.0158,-0.1386,-0.1241,-0.1024,-0.0217,0.2186,3.1106,38.2853,13.1047,13.2206,14.6128,-0.5938,2.4551,-1337300.0,16.7526,-0.9485,-4.4153,0.9451,41.3103,13.6607,,13.1091,,26.8983,34.8315,34.8315,46.0674,80.1994,100.0,,,0.1948,12.9701,,34.9764,-82.9167,12.8958
2008-02-26,27.73,27.99,27.3,12.76,168700,-1383754.659,-168861.2412,16.3865,,-0.1625,57.1429,21.4286,-35.7143,0.3159,12.4996,13.0894,13.6791,-0.3188,-84.1409,-22.1854,12.7733,13.4497,12.9058,13.0489,25.7709,,-0.2369,0.5903,,,,0,13.0707,-0.1554,-0.0134,-0.1419,-0.1625,-0.1187,-0.0438,0.2335,3.2071,38.6836,13.1047,13.2206,13.544,-0.3479,2.4755,-1506000.0,17.7534,-1.244,-2.6539,0.9589,38.9073,13.6408,,13.0894,,33.5246,37.8277,37.8277,23.5955,83.159,49.4771,,12.7405,0.3201,12.9133,,38.2658,-91.25,12.8613
2008-02-27,27.31,27.68,26.7,12.39,436700,-1820454.659,-283301.7898,15.7104,22.6779,-0.2207,100.0,14.2857,-85.7143,0.3258,12.3881,13.052,13.716,-0.6224,-136.9321,-37.9325,12.6585,6.9212,12.8258,12.9998,25.7904,,-0.0874,0.4501,,,,0,12.9387,-0.1844,-0.034,-0.1504,-0.2207,-0.148,-0.0727,0.2489,3.2989,29.0226,12.9377,13.0815,18.3416,-0.6309,2.6306,-1942700.0,15.967,-1.6934,-4.8468,0.9216,31.0337,13.6212,,13.052,,31.96,23.221,23.221,0.0,49.8257,0.0,,12.5937,0.4546,12.8601,-0.1581,30.9994,-100.0,12.7819
2008-02-28,26.72,27.25,26.19,12.2,361100,-2106609.376,-395412.8978,16.0211,22.2622,-0.2761,100.0,7.1429,-92.8571,0.3377,12.2462,13.0047,13.7632,-0.3962,-161.0431,-43.9633,12.5212,20.0606,12.7295,12.9405,25.6107,,-0.0178,0.208,,,,0,12.7618,-0.2198,-0.0555,-0.1643,-0.2761,-0.1698,-0.1064,0.2646,3.3879,20.3037,12.824,12.9632,21.4649,-0.7422,2.7677,-2303800.0,14.2919,-2.122,-5.7348,0.9044,28.0184,13.5842,,13.0047,,23.6503,9.9022,9.9022,6.1111,16.4924,0.0,,12.4223,0.4917,12.8087,-0.1761,28.2235,-96.8661,12.6877
2008-02-29,26.19,26.53,25.67,11.96,316000,-2334423.3295,-477816.1637,17.0759,21.9457,-0.3262,100.0,0.0,-100.0,0.342,12.0729,12.9326,13.7922,-0.4651,-189.5116,-50.5594,12.3535,30.7885,12.6117,12.8682,25.4159,,0.0042,0.042,,,,0,12.557,-0.2639,-0.0797,-0.1842,-0.3262,-0.181,-0.1452,0.2806,3.4737,14.189,12.5364,12.6965,24.7397,-0.7561,2.859,-2619800.0,13.0919,-2.5143,-5.9446,0.8896,24.7203,13.5268,,12.9326,,12.2948,3.7612,3.7612,5.1724,0.0,0.0,,12.2158,0.3989,12.7544,-0.2012,25.0141,-96.4706,12.5743
2008-03-03,25.76,25.98,25.19,11.75,272500,-2510341.051,-524062.5781,18.6373,22.0599,-0.3796,100.0,0.0,-100.0,0.3438,11.8802,12.8475,13.8147,-0.5443,-208.6142,-55.6323,12.1675,38.9351,12.4791,12.7853,25.2684,,0.0389,-0.2698,,,,0,12.3586,-0.3125,-0.1026,-0.2099,-0.3796,-0.1919,-0.1877,0.297,3.5564,14.2605,12.3833,12.5411,27.5022,-1.0252,2.9258,-2892300.0,12.0878,-2.9356,-8.0247,0.8963,22.1839,13.4458,,12.8475,,6.3637,5.4278,5.4278,5.0,0.0,0.0,,11.9925,0.3665,12.6933,-0.2331,26.1518,-96.206,12.4466
2008-03-04,25.3,25.68,25.18,11.9,167600,-2362853.051,-448411.5133,20.0986,22.177,-0.4089,100.0,7.1429,-92.8571,0.3358,11.7759,12.7623,13.7488,0.7,-186.346,-44.523,12.0573,39.0959,12.3898,12.7197,25.2418,,-0.0859,-0.795,,,,0,12.2816,-0.3352,-0.1002,-0.2349,-0.4089,-0.1788,-0.2301,0.3137,3.6399,20.0037,12.3462,12.5387,26.2353,-0.8675,2.8222,-2724700.0,11.4873,-3.1722,-6.7951,0.9141,27.7385,13.3402,,12.7623,,6.2822,9.6575,9.6575,18.8,20.9217,62.765,,11.8845,0.2319,12.6222,-0.2649,28.1082,-87.2973,12.3516
2008-03-05,25.77,26.28,25.42,11.88,199600,-2478899.5627,-413622.5574,20.0106,21.2724,-0.4347,92.8571,0.0,-92.8571,0.3403,11.6659,12.6907,13.7154,-0.1977,-134.6389,-45.1815,11.966,18.8663,12.3107,12.6571,25.3779,,-0.3974,-1.0764,,,,0,12.2158,-0.3509,-0.0928,-0.2581,-0.4347,-0.1647,-0.2699,0.3307,3.7222,19.5697,12.3022,12.3787,24.0246,-0.9742,2.8656,-2924300.0,16.3983,-3.3849,-7.5812,0.9176,27.4093,13.224,,12.6907,,9.9273,14.6966,14.6966,20.2899,50.7752,89.5605,,11.8041,0.3989,12.5368,-0.2949,25.3726,-86.0465,12.2642
2008-03-06,25.47,26.11,25.43,11.82,300900,-2726699.5627,-440634.1157,19.9289,20.5297,-0.4628,85.7143,28.5714,-57.1429,0.3385,11.5793,12.6099,13.6406,0.0294,-119.6392,-46.6808,11.8831,18.8663,12.2359,12.5954,25.9985,,-0.708,-0.7656,,,,0,12.1605,-0.3634,-0.0842,-0.2792,-0.4628,-0.1522,-0.3106,0.3481,3.8032,19.5009,12.3022,12.3787,22.4161,-0.8999,2.863,-3225200.0,15.3004,-3.6184,-7.0725,0.9296,26.6596,13.116,,12.6099,,15.0128,20.6843,20.6843,22.963,77.6341,80.5769,,11.7349,0.3154,12.4361,-0.3226,23.9814,-89.701,12.1801
2008-03-07,25.16,25.65,25.16,11.85,178900,-2620819.9708,-377937.6907,20.2618,20.0134,-0.4961,100.0,21.4286,-78.5714,0.3306,11.5303,12.5281,13.5258,0.7959,-117.3942,-44.3615,11.8267,24.5901,12.1768,12.5404,27.3138,,-0.8268,-0.2958,,,,0,12.1133,-0.3668,-0.0701,-0.2967,-0.4961,-0.1442,-0.352,0.3658,3.8837,19.4863,12.3022,12.3741,24.0304,-0.9927,2.7892,-3046300.0,14.5448,-3.8942,-7.7284,0.9277,27.8193,13.0155,,12.5281,,20.4685,26.0247,26.0247,34.8214,90.0458,100.0,,11.7017,0.2273,12.3252,-0.3464,29.4446,-87.1287,12.1083
2008-03-10,25.64,25.64,25.18,11.69,184100,-2788911.2752,-371414.7782,20.571,19.7045,-0.5163,92.8571,14.2857,-78.5714,0.3222,11.4727,12.4402,13.4076,-0.9565,-110.0675,-49.3888,11.7443,24.5901,12.1019,12.4774,27.8973,,-0.8714,0.3941,,,,0,12.0408,-0.3782,-0.0652,-0.313,-0.5163,-0.1251,-0.3913,0.3838,3.9618,14.5642,12.272,12.3741,22.8876,-1.1643,2.7564,-3230400.0,13.8531,-4.0738,-9.0581,0.9157,25.3056,12.9079,,12.4402,,22.387,20.4519,20.4519,3.5714,60.1923,0.0,,11.6288,0.2134,12.2121,-0.3687,30.259,-98.6799,12.0236
2008-03-11,25.89,26.33,25.1,11.82,250300,-2880484.4459,-364118.2521,19.3191,18.7478,-0.5388,100.0,7.1429,-92.8571,0.34,11.4242,12.3759,13.3276,-0.3252,-79.4133,-38.2428,11.715,3.0444,12.0592,12.429,27.6548,,-0.6161,1.0715,,,,0,12.0082,-0.3721,-0.0473,-0.3248,-0.5388,-0.1121,-0.4266,0.402,4.0404,17.8423,12.272,12.3601,20.1309,-0.937,2.875,-2980100.0,18.9413,-4.2718,-7.3428,0.9202,30.8786,12.809,,12.3759,12.9368,23.2811,23.3667,23.3667,31.7073,66.6667,100.0,,11.6294,0.5706,12.1067,-0.3858,31.72,-87.3786,11.9671
