date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2015-07-20,41.46,42.55,39.8,40.26,52286509,-26808719.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,41.08,41.11,39.12,39.14,32954573,-52145652.1701,,,,,,,,,,,,,,,,,,,,,42.3244,,,,,,,,,
2015-07-22,39.35,39.72,38.1,38.19,25380859,-68427179.8436,,,,,,,,,,,,,,,,,,,,,42.2903,,,,,,,,,
2015-07-23,38.74,38.75,36.93,36.81,19250154,-85985012.6128,,,,,,,,,,,,,,,,,,,,,42.2024,,,,,,,,,
2015-07-24,37.71,38.0,36.91,36.8,14274305,-97902092.9339,,,,,,,,,,,,,,,,,,,,,42.0384,,,,,,,,,
2015-07-27,36.78,37.38,36.22,36.2,16179913,-109339617.6408,,,,,,,,,,,,,,,,,,,,,41.8254,,,,,,,,,
2015-07-28,37.19,38.0,36.83,37.4,18986016,-103331056.1862,,,,,,,,,,,,37.8283,,,,,,,,,41.5355,,,,,,37.8283,,,
2015-07-29,38.03,38.1,37.62,37.75,11788439,-98910391.5612,,,,,,,,,,,,37.8085,,,,,,,,,41.2602,,,,,,37.4703,,,
2015-07-30,38.04,39.01,37.72,38.25,13845091,-97039433.318,,,,,,,,,,,,37.9179,,,,,,,,,40.9985,,,,,,37.3424,,,
2015-07-31,39.14,39.2,38.22,38.49,12480580,-97292839.6459,,,,,,,,,,,,38.0621,,,,,,,,,40.75,,,,,,37.3864,,,
2015-08-03,39.25,39.88,38.9,39.18,15126574,-97292839.6459,,,,,,,,,,,,38.3419,,,,,,-1.0743,-2.6686,,40.5139,,,,,,37.7246,,,
2015-08-04,39.91,39.91,38.43,38.74,10992217,-100560796.0513,,,,,,,,,,,,38.4423,,,,,,-0.3979,-1.0165,,40.2896,,,,,,38.0017,,,
2015-08-05,39.7,39.88,39.17,39.06,9349565,-107276680.7696,,,,,,,,,,,,38.5971,,,,,,0.8753,2.2923,,40.0765,,,,,,38.411,,,
2015-08-06,39.63,39.74,38.55,38.64,7324116,-110907965.173,,,,,,,38.2085,,,,,38.6089,,,,,,1.8302,4.9716,,39.8741,38.2085,,,,,38.5886,,,
2015-08-07,39.04,39.23,38.6,38.92,8331310,-105221515.4905,,,1.2414,,,,38.3037,,,,,38.6873,,,,,37.6934,2.1187,5.7568,42.1546,39.6818,38.1133,,,,,38.7563,,,
2015-08-10,39.43,39.69,38.77,38.84,7998929,-108352740.9855,,,1.2181,,,,38.3756,,,,,38.7262,,,,,47.1203,2.6459,7.3097,41.7335,39.5293,38.0919,,,,,38.8415,,,
2015-08-11,38.93,39.28,38.72,38.64,8184004,-112737028.8427,,,1.1709,,,,38.4114,,,,,38.7056,,,,,51.8217,1.2434,3.3245,40.6407,39.4795,38.1246,,,,,38.8628,,,
2015-08-12,38.55,38.58,37.01,37.99,21366670,-101985647.1229,,,1.218,,,,38.3548,,,,,38.5261,,,,,51.1513,0.2387,0.6324,37.1807,39.4795,38.2085,,,,,38.6923,,,
