date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,29.63,29.63,28.88,12.46,1368700,-1149708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,28.94,29.19,28.31,12.46,925500,-750060.2727,,,,,,,,,,,,,,,,,,,,,12.7588,,,,,,,,,
1999-11-03,28.81,28.81,28.31,12.27,899900,-966036.2727,,,,,,,,,,,,,,,,,,,,,12.7532,,,,,,,,,
1999-11-04,28.75,29.06,28.44,12.38,998000,-966036.2727,,,,,,,,,,,,,,,,,,,,,12.7419,,,,,,,,,
1999-11-05,28.94,29.13,28.75,12.41,853400,-1549941.5359,,,,,,,,,,,,,,,,,,,,,12.7309,,,,,,,,,
1999-11-08,28.38,28.69,28.38,12.27,506500,-1664312.5036,,,,,,,,,,,,,,,,,,,,,12.7201,,,,,,,,,
1999-11-09,28.31,28.5,28.0,12.27,687500,-976812.5036,,,,,,,,,,,,12.3608,,,,,,,,,12.7095,,,,,,12.3608,,,
1999-11-10,28.25,28.38,27.69,11.98,772700,-1480747.2862,,,,,,,,,,,,12.2644,,,,,,,,,12.6899,,,,,,12.2913,,,
1999-11-11,27.88,28.38,27.88,12.19,981000,-774427.2862,,,,,,,,,,,,12.2459,,,,,,,,,12.6592,,,,,,12.2526,,,
1999-11-12,28.5,28.5,28.19,12.27,357300,-417127.2862,,,,,,,,,,,,12.2525,,,,,,,,,12.6298,,,,,,12.2526,,,
1999-11-15,28.31,28.44,28.06,12.14,356100,-529579.9178,,,,,,,,,,,,12.2241,,,,,,-0.323,-2.5916,,12.6016,,,,,,12.2181,,,
1999-11-16,28.31,28.5,27.81,12.03,1038900,-1177010.3526,,,,,,,,,,,,12.1758,,,,,,-0.4306,-3.4554,,12.5744,,,,,,12.1646,,,
1999-11-17,27.94,27.94,27.44,11.92,726600,-1177010.3526,,,,,,,,,,,,12.1127,,,,,,-0.3488,-2.8421,,12.5484,,,,,,12.1148,,,
1999-11-18,27.63,27.75,27.19,11.79,451500,-1322135.3526,,,,,,,12.2034,,,,,12.032,,,,,,-0.5899,-4.7652,,12.5118,12.2034,,,,,12.0459,,,
1999-11-19,27.25,27.38,26.94,11.63,664900,-1805698.989,,,0.2387,,,,12.1264,,,,,11.9306,,,,,31.5634,-0.7794,-6.2825,25.3807,12.4635,12.1437,,,,,11.996,,,
1999-11-22,27.0,27.13,26.31,11.45,563100,-1984242.8914,,,0.2469,,,,12.0362,,,,,11.8104,,,,,32.8896,-0.8225,-6.7018,22.823,12.4031,12.0714,,,,,11.8902,,,
